name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Marc Cucurella,DEF,Brighton,0,0,2,2.9,2022-01-02,90,Everton,0,215106,1,False
Marc Cucurella,DEF,Brighton,0,0,2,3.6,2022-02-26,90,Aston Villa,0,357785,0,True
Marc Cucurella,DEF,Brighton,1,0,1,4.3,2022-01-14,90,Crystal Palace,0,493816,3,True
Marc Cucurella,DEF,Brighton,0,0,1,6.9,2022-01-18,90,Chelsea,0,493816,2,True
Marc Cucurella,DEF,Brighton,3,1,0,4.7,2021-12-26,90,Brentford,0,115890,9,True
Marc Cucurella,DEF,Brighton,2,1,0,8.3,2022-04-02,90,Norwich,0,248058,8,True
Marc Cucurella,DEF,Brighton,3,0,1,6.8,2021-12-29,90,Chelsea,0,110647,8,False
Marc Cucurella,DEF,Brighton,0,0,1,2.4,2022-04-09,90,Arsenal,0,243907,2,False
Marc Cucurella,DEF,Brighton,0,0,1,3.8,2021-12-15,90,Wolverhampton,0,112374,2,True
Marc Cucurella,DEF,Brighton,3,1,0,5.3,2021-11-27,90,Leicester City,0,97311,9,True
Marc Cucurella,DEF,Brighton,0,0,2,4.2,2021-10-30,90,Liverpool,0,87044,1,False
Marc Cucurella,DEF,Brighton,0,1,0,1.0,2021-11-20,63,Aston Villa,0,101326,5,False
Marc Cucurella,DEF,Brighton,0,0,1,4.6,2021-12-04,90,Southampton,0,106483,2,False
Marc Cucurella,DEF,Brighton,0,0,1,5.2,2021-11-06,90,Newcastle United,0,103811,2,True
Marc Cucurella,DEF,Brighton,0,0,1,4.2,2021-12-01,90,West Ham,0,100747,2,False
Marc Cucurella,DEF,Brighton,2,1,0,2.1,2022-04-16,90,Tottenham,0,270379,8,False
Marc Cucurella,DEF,Brighton,0,0,3,2.9,2022-04-20,90,Manchester City,0,270379,1,False
Marc Cucurella,DEF,Brighton,1,1,0,2.9,2022-04-30,90,Wolverhampton,0,291460,6,False
Marc Cucurella,DEF,Brighton,0,0,2,5.3,2022-04-24,90,Southampton,0,301272,0,True
Marc Cucurella,DEF,Brighton,0,1,0,4.8,2022-02-12,90,Watford,0,407432,6,False
Marc Cucurella,DEF,Brighton,0,0,1,3.5,2022-01-23,90,Leeds United,0,320912,2,False
Marc Cucurella,DEF,Brighton,0,0,2,1.9,2022-02-15,90,Manchester United,0,407432,1,False
Marc Cucurella,DEF,Brighton,0,0,2,3.2,2022-03-12,90,Liverpool,0,276692,1,True
Marc Cucurella,DEF,Brighton,0,0,2,5.1,2022-03-16,90,Tottenham,0,276692,1,True
Marc Cucurella,DEF,Brighton,0,0,2,4.6,2022-03-05,90,Newcastle United,0,287013,1,False
Marc Cucurella,DEF,Brighton,0,0,3,5.5,2022-02-19,90,Burnley,0,343342,1,True
Marc Cucurella,DEF,Brighton,1,1,0,2.3,2021-09-11,81,Brentford,0,12759,7,False
Marc Cucurella,DEF,Brighton,0,0,1,4.1,2021-09-19,90,Leeds United,0,43990,2,True
Marc Cucurella,DEF,Brighton,0,0,1,2.8,2021-09-27,90,Crystal Palace,0,52549,1,False
Marc Cucurella,DEF,Brighton,3,1,0,8.0,2021-10-02,90,Arsenal,0,52535,9,True
Marc Cucurella,DEF,Brighton,0,1,0,5.5,2021-10-16,65,Norwich,0,92766,5,False
Marc Cucurella,DEF,Brighton,0,0,1,0.0,2022-05-22,90,West Ham,0,381671,2,True
Marc Cucurella,DEF,Brighton,0,0,4,2.8,2021-10-23,90,Manchester City,0,89499,0,True
Marc Cucurella,DEF,Brighton,2,0,1,6.5,2022-05-15,90,Leicester City,0,357165,4,False
Marc Cucurella,DEF,Brighton,0,1,0,9.6,2022-05-07,90,Manchester United,0,270989,12,True
