name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Wayne Hennessey,GK,Burnley,0,0,0,2022-02-26,0,Crystal Palace,0,0,0,24090,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2022-03-01,0,Leeds United,0,0,0,24090,0,True
Wayne Hennessey,GK,Burnley,0,0,3,2022-01-02,90,Leicester City,0,0,4,16519,2,False
Wayne Hennessey,GK,Burnley,0,0,3,2021-12-30,90,Manchester United,0,0,4,15572,2,False
Wayne Hennessey,GK,Burnley,0,0,0,2021-08-14,0,Brighton,0,0,0,17185,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2021-08-21,0,Liverpool,0,0,0,19095,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2021-10-30,0,Brentford,0,0,0,15736,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2021-08-29,0,Leicester City,0,0,0,18813,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2021-12-04,0,Newcastle United,0,0,0,15634,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2021-12-12,0,West Ham,0,0,0,15529,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2022-02-08,0,Manchester United,0,0,0,26748,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2021-11-06,0,Chelsea,0,0,0,15753,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2021-11-20,0,Crystal Palace,0,0,0,15782,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2021-12-01,0,Wolverhampton,0,0,0,15580,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2022-02-13,0,Liverpool,0,0,0,24714,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2022-04-02,0,Manchester City,0,0,0,23583,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2022-04-06,0,Everton,0,0,0,23583,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2022-04-10,0,Norwich,0,0,0,23516,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2022-01-23,0,Arsenal,0,0,0,16831,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2022-02-05,0,Watford,0,0,0,16831,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2022-03-12,0,Brentford,0,0,0,23579,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2022-04-30,0,Watford,0,0,0,23450,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2022-04-24,0,Wolverhampton,0,0,0,23401,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2022-04-17,0,West Ham,0,0,0,23502,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2022-04-21,0,Southampton,0,0,0,23502,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2022-02-19,0,Brighton,0,0,0,24233,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2022-02-23,0,Tottenham,0,0,0,24233,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2022-03-05,0,Chelsea,0,0,0,23702,0,True
Wayne Hennessey,GKP,Burnley,0,0,0,2022-05-15,0,Tottenham,0,0,0,23676,0,False
Wayne Hennessey,GKP,Burnley,0,0,0,2022-05-19,0,Aston Villa,0,0,0,23676,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2021-09-13,0,Everton,0,0,0,18504,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2021-09-18,0,Arsenal,0,0,0,18238,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2021-09-25,0,Leeds United,0,0,0,17032,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2021-10-23,0,Southampton,0,0,0,16082,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2021-10-16,0,Manchester City,0,0,0,16289,0,False
Wayne Hennessey,GK,Burnley,0,0,0,2021-10-02,0,Norwich,0,0,0,16420,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2022-05-22,0,Newcastle United,0,0,0,23396,0,True
Wayne Hennessey,GK,Burnley,0,0,0,2022-05-07,0,Aston Villa,0,0,0,23332,0,True
