name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,0,2.0,2022-03-20,2,West Ham,0,83231,1,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,2,4.4,2021-12-19,90,Liverpool,0,31479,0,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,2,1,0,13.1,2021-12-26,90,Crystal Palace,0,43071,11,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,1,1.4,2021-12-28,76,Southampton,0,109913,2,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,3,4.6,2021-10-30,90,Manchester United,0,16280,1,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,1,3.2,2021-11-21,90,Leicester City,0,44900,1,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,3,1.6,2022-02-09,90,Southampton,0,174092,1,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,1,0,1.9,2021-11-07,90,Everton,0,21299,6,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,0,0.0,2021-12-05,0,Norwich,0,65401,0,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,2,1,0,1.3,2021-12-02,82,Brentford,0,49969,8,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,0,1.4,2022-02-13,8,Wolverhampton,0,166709,1,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,0,0.0,2022-01-23,0,Chelsea,0,184726,0,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,0,0.0,2022-03-12,0,Manchester United,0,98446,0,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,0,1.6,2022-03-16,10,Brighton,0,98446,1,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,1,2.2,2022-02-19,82,Manchester City,0,141435,2,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,1,0,7.1,2022-02-23,64,Burnley,0,141435,6,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,0,0.0,2022-03-07,0,Everton,0,114518,0,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,0,0.4,2022-02-26,12,Leicester City,0,151553,1,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,2,1,0,13.9,2022-01-01,90,Watford,0,131207,8,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,1,5.2,2022-01-19,45,Leeds United,0,293081,1,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,3,2.3,2021-09-11,90,Crystal Palace,0,13530,1,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,3,4.5,2021-09-19,90,Chelsea,0,15946,1,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,0,1.7,2021-09-26,45,Arsenal,0,17905,1,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,1,6.6,2021-10-03,90,Aston Villa,0,17401,2,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,1,0,0.0,2022-05-22,72,Norwich,0,238410,6,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,2,1.8,2021-10-17,90,Newcastle United,0,16195,0,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,1,1.4,2021-10-24,90,West Ham,0,15683,2,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,1,0,2.1,2022-04-09,90,Aston Villa,0,84601,5,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,1,9.4,2022-04-03,80,Newcastle United,0,82431,8,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,1,6.2,2022-05-07,90,Liverpool,0,174053,2,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,1,0,6.7,2022-05-12,90,Arsenal,0,174053,6,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,1,2.2,2022-05-01,90,Leeds United,0,157416,2,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,2,1,0,3.2,2022-04-23,85,Brentford,0,130875,8,False
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,1,0,4.9,2022-05-15,89,Burnley,0,195891,6,True
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,0,0,1,1.7,2022-04-16,90,Brighton,0,119326,1,True
