name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Roberto Firmino,FWD,Liverpool,0,0.2,2021-12-19,30,Tottenham,233342,1,False
Roberto Firmino,FWD,Liverpool,0,1.4,2021-12-28,20,Leeds United,211171,1,False
Roberto Firmino,FWD,Liverpool,0,3.6,2021-12-16,16,Newcastle United,182851,4,True
Roberto Firmino,FWD,Liverpool,2,7.3,2021-08-14,29,Norwich,406171,7,False
Roberto Firmino,FWD,Liverpool,0,2.5,2021-08-21,9,Burnley,524202,1,True
Roberto Firmino,FWD,Liverpool,0,0.0,2022-01-02,0,Chelsea,206699,0,False
Roberto Firmino,FWD,Liverpool,0,0.0,2021-11-27,0,Southampton,208869,0,True
Roberto Firmino,FWD,Liverpool,0,0.7,2021-08-28,42,Chelsea,356190,1,True
Roberto Firmino,FWD,Liverpool,0,7.7,2022-01-16,77,Brentford,257872,5,True
Roberto Firmino,FWD,Liverpool,0,6.1,2021-10-30,77,Brighton,467952,2,True
Roberto Firmino,FWD,Liverpool,0,0.0,2021-12-11,0,Aston Villa,184808,0,True
Roberto Firmino,FWD,Liverpool,0,0.0,2021-11-20,0,Arsenal,240669,0,True
Roberto Firmino,FWD,Liverpool,0,0.0,2021-12-04,0,Wolverhampton,189781,0,False
Roberto Firmino,FWD,Liverpool,0,0.0,2021-11-07,0,West Ham,365139,0,False
Roberto Firmino,FWD,Liverpool,0,7.2,2022-02-10,59,Leeds United,290906,0,True
Roberto Firmino,FWD,Liverpool,0,0.0,2021-12-01,0,Everton,198166,0,False
Roberto Firmino,FWD,Liverpool,0,1.9,2022-02-13,90,Burnley,262696,2,False
Roberto Firmino,FWD,Liverpool,0,1.8,2022-01-23,89,Crystal Palace,296281,1,False
Roberto Firmino,FWD,Liverpool,0,0.0,2022-03-12,0,Brighton,216387,0,False
Roberto Firmino,FWD,Liverpool,0,7.0,2022-03-16,34,Arsenal,216387,4,False
Roberto Firmino,FWD,Liverpool,0,0.0,2022-03-05,0,West Ham,221149,0,True
Roberto Firmino,FWD,Liverpool,0,0.0,2022-02-19,0,Norwich,350679,0,True
Roberto Firmino,FWD,Liverpool,0,0.0,2022-02-23,0,Leicester City,350679,0,True
Roberto Firmino,FWD,Liverpool,0,0.0,2022-04-10,6,Manchester City,222764,1,False
Roberto Firmino,FWD,Liverpool,0,6.3,2022-04-02,90,Watford,224728,2,True
Roberto Firmino,FWD,Liverpool,0,12.3,2022-05-17,82,Southampton,210340,2,False
Roberto Firmino,FWD,Liverpool,0,0.0,2022-04-30,0,Newcastle United,212220,0,False
Roberto Firmino,FWD,Liverpool,0,0.0,2022-04-24,0,Everton,216783,0,True
Roberto Firmino,FWD,Liverpool,0,0.0,2022-04-19,0,Manchester United,222355,0,True
Roberto Firmino,FWD,Liverpool,0,0.0,2021-09-12,0,Leicester City,214541,0,False
Roberto Firmino,FWD,Liverpool,0,0.0,2021-09-18,0,Crystal Palace,176135,0,True
Roberto Firmino,FWD,Liverpool,0,1.5,2021-09-25,22,Brentford,161251,1,False
Roberto Firmino,FWD,Liverpool,0,0.4,2021-10-03,22,Manchester City,163193,1,True
Roberto Firmino,FWD,Liverpool,3,27.7,2021-10-16,90,Watford,172119,20,False
Roberto Firmino,FWD,Liverpool,0,0.0,2022-05-22,20,Wolverhampton,216575,4,True
Roberto Firmino,FWD,Liverpool,0,5.4,2021-10-24,76,Manchester United,318455,2,False
Roberto Firmino,FWD,Liverpool,0,0.0,2022-05-07,0,Tottenham,208880,0,True
Roberto Firmino,FWD,Liverpool,0,0.0,2022-05-10,0,Aston Villa,208880,0,False
