name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Jon McCracken,GK,Norwich,0,0,0,2021-12-28,0,Crystal Palace,0,0,0,0,0,False
Jon McCracken,GK,Norwich,0,0,0,2022-02-25,0,Southampton,0,0,0,4610,0,False
Jon McCracken,GK,Norwich,0,0,0,2022-01-12,0,West Ham,0,0,0,376,0,False
Jon McCracken,GK,Norwich,0,0,0,2022-02-09,0,Crystal Palace,0,0,0,5451,0,True
Jon McCracken,GK,Norwich,0,0,0,2022-01-15,0,Everton,0,0,0,566,0,True
Jon McCracken,GK,Norwich,0,0,0,2022-02-12,0,Manchester City,0,0,0,4580,0,True
Jon McCracken,GK,Norwich,0,0,0,2022-01-21,0,Watford,0,0,0,1018,0,False
Jon McCracken,GK,Norwich,0,0,0,2022-03-13,0,Leicester City,0,0,0,4407,0,False
Jon McCracken,GK,Norwich,0,0,0,2022-02-19,0,Liverpool,0,0,0,4418,0,False
Jon McCracken,GK,Norwich,0,0,0,2022-03-05,0,Brentford,0,0,0,4374,0,True
Jon McCracken,GK,Norwich,0,0,0,2022-03-10,0,Chelsea,0,0,0,4374,0,True
Jon McCracken,GK,Norwich,0,0,0,2022-04-10,0,Burnley,0,0,0,4452,0,True
Jon McCracken,GK,Norwich,0,0,0,2022-04-02,0,Brighton,0,0,0,4504,0,False
Jon McCracken,GK,Norwich,0,0,0,2022-04-30,0,Aston Villa,0,0,0,4717,0,False
Jon McCracken,GK,Norwich,0,0,0,2022-04-23,0,Newcastle United,0,0,0,4614,0,True
Jon McCracken,GK,Norwich,0,0,0,2022-04-16,0,Manchester United,0,0,0,4559,0,False
Jon McCracken,GK,Norwich,0,0,0,2022-05-22,0,Tottenham,0,0,0,4673,0,True
Jon McCracken,GK,Norwich,0,0,0,2022-05-08,0,West Ham,0,0,0,4612,0,True
Jon McCracken,GK,Norwich,0,0,0,2022-05-11,0,Leeds United,0,0,0,4612,0,False
Jon McCracken,GKP,Norwich,0,0,0,2022-05-15,0,Wolverhampton,0,0,0,4652,0,False
