name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Michael McGovern,GK,Norwich,0,0,0,2021-12-26,0,Arsenal,0,0,0,51795,0,True
Michael McGovern,GK,Norwich,0,0,0,2021-12-28,0,Crystal Palace,0,0,0,51281,0,False
Michael McGovern,GK,Norwich,0,0,0,2021-12-14,0,Aston Villa,0,0,0,51489,0,True
Michael McGovern,GK,Norwich,0,0,0,2021-08-14,0,Liverpool,0,0,0,45779,0,True
Michael McGovern,GK,Norwich,0,0,0,2021-08-21,0,Manchester City,0,0,0,50886,0,False
Michael McGovern,GK,Norwich,0,0,0,2021-10-31,0,Leicester City,0,0,0,55623,0,True
Michael McGovern,GK,Norwich,0,0,0,2021-08-28,0,Leeds United,0,0,0,53310,0,True
Michael McGovern,GK,Norwich,0,0,0,2021-11-27,0,Wolverhampton,0,0,0,53655,0,True
Michael McGovern,GK,Norwich,0,0,0,2021-12-11,0,Manchester United,0,0,0,51935,0,True
Michael McGovern,GK,Norwich,0,0,0,2021-12-05,0,Tottenham,0,0,0,52638,0,False
Michael McGovern,GK,Norwich,0,0,0,2022-02-09,0,Crystal Palace,0,0,0,67682,0,True
Michael McGovern,GK,Norwich,0,0,0,2021-11-06,0,Brentford,0,0,0,55772,0,False
Michael McGovern,GK,Norwich,0,0,0,2021-11-30,0,Newcastle United,0,0,0,53295,0,False
Michael McGovern,GK,Norwich,0,0,0,2021-11-20,0,Southampton,0,0,0,53858,0,True
Michael McGovern,GK,Norwich,0,0,0,2022-02-12,0,Manchester City,0,0,0,72255,0,True
Michael McGovern,GK,Norwich,0,0,0,2022-01-21,0,Watford,0,0,0,56282,0,False
Michael McGovern,GK,Norwich,0,0,0,2022-02-25,0,Southampton,0,0,0,111510,0,False
Michael McGovern,GK,Norwich,0,0,0,2022-01-12,0,West Ham,0,0,0,49225,0,False
Michael McGovern,GK,Norwich,0,0,0,2022-03-13,0,Leicester City,0,0,0,99519,0,False
Michael McGovern,GK,Norwich,0,0,0,2022-01-15,0,Everton,0,0,0,62786,0,True
Michael McGovern,GK,Norwich,0,0,0,2022-02-19,0,Liverpool,0,0,0,96725,0,False
Michael McGovern,GK,Norwich,0,0,0,2022-03-05,0,Brentford,0,0,0,83956,0,True
Michael McGovern,GK,Norwich,0,0,0,2022-03-10,0,Chelsea,0,0,0,83956,0,True
Michael McGovern,GKP,Norwich,0,0,0,2022-05-15,0,Wolverhampton,0,0,0,106041,0,False
Michael McGovern,GK,Norwich,0,0,0,2022-04-10,0,Burnley,0,0,0,102204,0,True
Michael McGovern,GK,Norwich,0,0,0,2022-04-02,0,Brighton,0,0,0,103637,0,False
Michael McGovern,GK,Norwich,0,0,0,2021-09-11,0,Arsenal,0,0,0,60078,0,False
Michael McGovern,GK,Norwich,0,0,0,2021-09-18,0,Watford,0,0,0,61508,0,True
Michael McGovern,GK,Norwich,0,0,0,2021-09-25,0,Everton,0,0,0,61180,0,False
Michael McGovern,GK,Norwich,0,0,0,2021-10-23,0,Chelsea,0,0,0,56843,0,False
Michael McGovern,GK,Norwich,0,0,0,2021-10-02,0,Burnley,0,0,0,59913,0,False
Michael McGovern,GK,Norwich,0,0,0,2021-10-16,0,Brighton,0,0,0,57407,0,True
Michael McGovern,GK,Norwich,0,0,0,2022-04-30,0,Aston Villa,0,0,0,105468,0,False
Michael McGovern,GK,Norwich,0,0,0,2022-05-22,0,Tottenham,0,0,0,105322,0,True
Michael McGovern,GK,Norwich,0,0,0,2022-04-23,0,Newcastle United,0,0,0,105718,0,True
Michael McGovern,GK,Norwich,0,0,0,2022-04-16,0,Manchester United,0,0,0,106545,0,False
Michael McGovern,GK,Norwich,0,0,0,2022-05-08,0,West Ham,0,0,0,104650,0,True
Michael McGovern,GK,Norwich,0,0,0,2022-05-11,0,Leeds United,0,0,0,104650,0,False
