name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Olivier Giroud,FWD,Chelsea,0,0.0,2021-12-19,0,Wolverhampton,1268,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2022-01-02,0,Liverpool,1258,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2022-01-15,0,Manchester City,1254,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2022-01-18,0,Brighton,1254,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2021-12-26,0,Aston Villa,1265,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2021-12-29,0,Brighton,1261,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2021-12-16,0,Everton,1269,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2021-08-14,0,Crystal Palace,2369,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2021-08-22,0,Arsenal,1801,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2021-10-30,0,Newcastle United,1315,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2021-08-28,0,Liverpool,1626,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2021-11-28,0,Manchester United,1284,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2021-12-04,0,West Ham,1278,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2021-12-11,0,Leicester City,1272,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2021-11-06,0,Burnley,1305,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2021-12-01,0,Watford,1283,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2021-11-20,0,Leeds United,1294,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2022-01-23,0,Tottenham,1253,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2022-04-02,0,Brentford,1239,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2022-04-09,0,Southampton,1239,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2022-05-19,0,Leeds United,1230,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2022-03-13,0,Newcastle United,1244,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2022-02-19,0,Crystal Palace,1247,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2022-03-05,0,Burnley,1243,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2022-03-10,0,Norwich,1243,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2022-05-01,0,Everton,1234,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2022-04-24,0,West Ham,1235,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2022-04-28,0,Manchester United,1235,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2022-04-20,0,Arsenal,1237,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2021-09-11,0,Aston Villa,1489,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2021-09-19,0,Tottenham,1432,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2021-09-25,0,Manchester City,1393,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2021-10-23,0,Norwich,1331,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2021-10-02,0,Southampton,1366,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2021-10-16,0,Brentford,1340,0,False
Olivier Giroud,FWD,Chelsea,0,0.0,2022-05-22,0,Watford,1227,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2022-05-07,0,Wolverhampton,1232,0,True
Olivier Giroud,FWD,Chelsea,0,0.0,2022-05-11,0,Leicester City,1232,0,False
