name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Mark Noble,MID,West Ham,0,0,0,0.0,2022-03-20,0,Tottenham,57032,0,False
Mark Noble,MID,West Ham,0,0,0,0.0,2021-12-26,0,Southampton,67797,0,True
Mark Noble,MID,West Ham,1,0,1,5.6,2021-12-28,90,Watford,66924,8,False
Mark Noble,MID,West Ham,0,0,0,0.0,2021-12-15,0,Arsenal,71052,0,False
Mark Noble,MID,West Ham,0,0,0,0.0,2021-08-15,0,Newcastle United,44904,0,False
Mark Noble,MID,West Ham,0,0,0,0.1,2021-08-23,2,Leeds United,50227,1,True
Mark Noble,MID,West Ham,0,0,0,0.0,2021-08-28,0,Crystal Palace,48651,0,True
Mark Noble,MID,West Ham,0,0,0,0.0,2021-11-28,0,Manchester City,75774,0,False
Mark Noble,MID,West Ham,0,0,0,0.0,2021-10-31,0,Aston Villa,71504,0,False
Mark Noble,MID,West Ham,0,0,0,0.0,2021-12-12,0,Burnley,73751,0,False
Mark Noble,MID,West Ham,0,0,0,0.0,2021-11-20,0,Wolverhampton,76334,0,False
Mark Noble,MID,West Ham,0,0,0,0.0,2021-12-04,0,Chelsea,74949,0,True
Mark Noble,MID,West Ham,0,0,0,0.0,2021-11-07,0,Liverpool,76120,0,True
Mark Noble,MID,West Ham,0,0,0,0.0,2022-02-08,0,Watford,61283,0,True
Mark Noble,MID,West Ham,0,0,0,0.0,2021-12-01,0,Brighton,75945,0,True
Mark Noble,MID,West Ham,0,0,0,0.0,2022-02-13,0,Leeds United,60311,0,False
Mark Noble,MID,West Ham,0,0,0,0.0,2022-01-22,0,Manchester United,62389,0,False
Mark Noble,MID,West Ham,0,0,0,0.0,2022-02-27,0,Wolverhampton,58748,0,True
Mark Noble,MID,West Ham,0,0,1,0.0,2022-01-01,1,Crystal Palace,68839,1,False
Mark Noble,MID,West Ham,0,0,0,0.0,2022-01-12,0,Norwich,68839,0,True
Mark Noble,MID,West Ham,0,0,0,0.0,2022-01-16,0,Leicester City,65896,0,True
Mark Noble,MID,West Ham,0,0,0,0.0,2022-03-13,0,Aston Villa,57305,0,True
Mark Noble,MID,West Ham,0,0,0,0.0,2022-02-19,0,Newcastle United,59403,0,True
Mark Noble,MID,West Ham,0,0,0,0.2,2022-03-05,29,Liverpool,57731,1,False
Mark Noble,MID,West Ham,0,0,0,0.0,2022-04-10,0,Brentford,57190,0,False
Mark Noble,MID,West Ham,0,0,0,0.6,2022-04-03,20,Everton,56865,1,True
Mark Noble,MID,West Ham,0,0,0,0.0,2021-09-11,0,Southampton,49056,0,False
Mark Noble,MID,West Ham,0,0,0,2.0,2021-09-19,1,Manchester United,49813,-1,True
Mark Noble,MID,West Ham,0,0,0,0.0,2021-09-25,0,Leicester City,49505,0,False
Mark Noble,MID,West Ham,0,0,2,2.0,2022-05-01,76,Arsenal,60604,2,True
Mark Noble,MID,West Ham,0,0,0,0.0,2021-10-03,0,Brentford,47757,0,True
Mark Noble,MID,West Ham,0,0,0,0.0,2021-10-17,0,Everton,56933,0,False
Mark Noble,MID,West Ham,0,0,0,0.2,2022-05-15,13,Manchester City,67186,1,True
Mark Noble,MID,West Ham,0,0,1,0.0,2022-05-22,9,Brighton,71822,1,False
Mark Noble,MID,West Ham,0,1,0,1.7,2022-04-24,61,Chelsea,59288,3,False
Mark Noble,MID,West Ham,0,0,0,0.0,2021-10-24,0,Tottenham,62006,0,True
Mark Noble,MID,West Ham,0,0,0,0.0,2022-04-17,0,Burnley,58644,0,True
Mark Noble,MID,West Ham,0,0,0,0.7,2022-05-08,23,Norwich,62344,1,False
