name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Oriol Romeu Vidal,MID,Southampton,0,0,2,3.3,2021-12-26,90,West Ham,42137,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,0,0.0,2021-12-28,0,Tottenham,42279,0,True
Oriol Romeu Vidal,MID,Southampton,0,0,2,1.1,2021-12-15,90,Crystal Palace,43299,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,2,2.2,2021-08-14,79,Everton,37248,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,1,2.4,2021-08-22,90,Manchester United,41948,2,True
Oriol Romeu Vidal,MID,Southampton,0,0,1,5.5,2021-08-28,87,Newcastle United,45605,2,False
Oriol Romeu Vidal,MID,Southampton,0,1,0,6.3,2021-10-30,89,Watford,51960,3,False
Oriol Romeu Vidal,MID,Southampton,0,0,4,1.7,2021-11-27,90,Liverpool,53233,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,0,0.0,2021-12-11,0,Arsenal,44932,0,False
Oriol Romeu Vidal,MID,Southampton,0,0,1,2.3,2021-11-20,72,Norwich,53763,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,2,5.9,2022-02-09,90,Tottenham,37639,1,False
Oriol Romeu Vidal,MID,Southampton,0,1,0,1.4,2021-11-05,90,Aston Villa,52831,2,True
Oriol Romeu Vidal,MID,Southampton,0,0,1,3.4,2021-12-04,90,Brighton,53457,1,True
Oriol Romeu Vidal,MID,Southampton,0,0,2,3.7,2021-12-01,90,Leeds United,54277,1,True
Oriol Romeu Vidal,MID,Southampton,1,0,1,4.5,2022-02-12,90,Manchester United,37221,3,False
Oriol Romeu Vidal,MID,Southampton,0,0,1,0.8,2022-01-22,90,Manchester City,37907,2,True
Oriol Romeu Vidal,MID,Southampton,0,0,2,1.9,2022-03-13,73,Watford,47835,1,True
Oriol Romeu Vidal,MID,Southampton,0,1,0,6.8,2022-02-19,90,Everton,37462,3,True
Oriol Romeu Vidal,MID,Southampton,0,0,4,3.6,2022-03-05,76,Aston Villa,51579,1,False
Oriol Romeu Vidal,MID,Southampton,0,0,2,2.5,2022-03-10,78,Newcastle United,51579,2,True
Oriol Romeu Vidal,MID,Southampton,2,1,0,8.4,2022-02-25,90,Norwich,40920,10,True
Oriol Romeu Vidal,MID,Southampton,0,0,1,7.1,2022-01-11,90,Brentford,39789,5,True
Oriol Romeu Vidal,MID,Southampton,0,0,3,8.6,2022-01-15,90,Wolverhampton,38247,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,0,0.6,2021-09-11,52,West Ham,51878,0,True
Oriol Romeu Vidal,MID,Southampton,0,1,0,2.6,2021-09-18,90,Manchester City,49480,3,False
Oriol Romeu Vidal,MID,Southampton,0,0,1,4.4,2021-09-26,90,Wolverhampton,53093,2,True
Oriol Romeu Vidal,MID,Southampton,0,0,0,0.3,2022-05-17,19,Liverpool,49434,1,True
Oriol Romeu Vidal,MID,Southampton,0,0,3,3.9,2021-10-02,90,Chelsea,51719,1,False
Oriol Romeu Vidal,MID,Southampton,0,0,3,0.0,2022-05-22,90,Leeds United,49817,1,False
Oriol Romeu Vidal,MID,Southampton,0,1,0,1.2,2021-10-16,90,Leicester City,52933,3,True
Oriol Romeu Vidal,MID,Southampton,0,0,2,4.5,2021-10-23,90,Burnley,54195,2,True
Oriol Romeu Vidal,MID,Southampton,0,0,4,0.2,2022-04-09,35,Chelsea,46218,1,True
Oriol Romeu Vidal,MID,Southampton,0,0,1,5.1,2022-04-02,63,Leicester City,46508,2,False
Oriol Romeu Vidal,MID,Southampton,0,0,0,1.5,2022-05-07,7,Brentford,51671,1,False
Oriol Romeu Vidal,MID,Southampton,3,0,2,12.5,2022-04-30,90,Crystal Palace,48336,10,True
Oriol Romeu Vidal,MID,Southampton,0,0,2,5.3,2022-04-24,90,Brighton,47079,5,False
Oriol Romeu Vidal,MID,Southampton,0,1,0,1.9,2022-04-16,90,Arsenal,47729,3,True
Oriol Romeu Vidal,MID,Southampton,0,0,2,2.4,2022-04-21,90,Burnley,47729,2,False
