name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Diego Llorente,DEF,Leeds,0,0,1,0.8,2022-03-18,39,Wolverhampton,0,41305,1,False
Diego Llorente,DEF,Leeds,0,0,0,0.0,2021-12-18,0,Arsenal,0,48498,0,True
Diego Llorente,DEF,Leeds,0,0,7,1.0,2021-12-14,90,Manchester City,0,43600,-1,False
Diego Llorente,DEF,Leeds,0,0,0,0.0,2021-08-14,0,Manchester United,0,8101,0,False
Diego Llorente,DEF,Leeds,0,0,1,2.6,2021-10-31,90,Norwich,0,63212,2,False
Diego Llorente,DEF,Leeds,0,0,1,1.9,2021-08-29,64,Burnley,0,6401,2,False
Diego Llorente,DEF,Leeds,0,0,0,0.0,2021-08-21,0,Everton,0,6336,0,True
Diego Llorente,DEF,Leeds,0,0,2,2.8,2021-12-05,90,Brentford,0,47861,1,True
Diego Llorente,DEF,Leeds,0,1,0,1.6,2021-11-27,90,Brighton,0,45618,5,False
Diego Llorente,DEF,Leeds,0,0,3,7.8,2022-02-09,90,Aston Villa,0,27332,7,False
Diego Llorente,DEF,Leeds,0,0,2,2.3,2021-11-21,90,Tottenham,0,49620,1,False
Diego Llorente,DEF,Leeds,0,0,3,0.7,2021-12-11,90,Chelsea,0,45077,0,False
Diego Llorente,DEF,Leeds,0,0,1,1.9,2021-11-07,90,Leeds United,0,54355,2,True
Diego Llorente,DEF,Leeds,1,1,0,1.3,2021-11-30,90,Crystal Palace,0,48558,7,True
Diego Llorente,DEF,Leeds,0,0,3,2.5,2022-02-12,90,Everton,0,32705,1,False
Diego Llorente,DEF,Leeds,0,0,1,2.8,2022-01-22,90,Newcastle United,0,28832,1,True
Diego Llorente,DEF,Leeds,0,0,1,2.5,2022-03-13,90,Norwich,0,26830,2,True
Diego Llorente,DEF,Leeds,0,0,0,0.0,2022-03-05,0,Leeds United,0,27940,0,False
Diego Llorente,DEF,Leeds,0,0,0,0.0,2022-03-10,0,Aston Villa,0,27940,0,True
Diego Llorente,DEF,Leeds,0,0,2,0.7,2022-02-20,45,Manchester United,0,31849,0,True
Diego Llorente,DEF,Leeds,0,0,0,0.0,2022-02-23,0,Liverpool,0,31849,0,False
Diego Llorente,DEF,Leeds,0,0,4,1.5,2022-02-26,90,Tottenham,0,29247,0,True
Diego Llorente,DEF,Leeds,0,0,1,1.2,2022-01-02,90,Burnley,0,33326,1,True
Diego Llorente,DEF,Leeds,0,0,0,0.0,2022-01-16,0,West Ham,0,26055,0,False
Diego Llorente,DEF,Leeds,0,0,1,0.6,2021-09-12,33,Liverpool,0,8322,0,True
Diego Llorente,DEF,Leeds,0,0,0,0.0,2021-09-17,0,Newcastle United,0,7524,0,False
Diego Llorente,DEF,Leeds,0,0,1,1.0,2022-05-15,90,Brighton,0,32338,2,True
Diego Llorente,DEF,Leeds,0,0,0,0.0,2021-09-25,0,West Ham,0,6374,0,True
Diego Llorente,DEF,Leeds,0,0,1,0.0,2022-05-22,90,Brentford,0,34580,2,False
Diego Llorente,DEF,Leeds,0,0,1,2.1,2021-10-16,90,Southampton,0,29837,1,False
Diego Llorente,DEF,Leeds,3,1,0,7.7,2021-10-02,90,Watford,0,6922,15,True
Diego Llorente,DEF,Leeds,0,0,1,3.8,2021-10-23,90,Wolverhampton,0,37814,2,True
Diego Llorente,DEF,Leeds,0,1,0,2.7,2022-04-09,90,Watford,0,28056,6,False
Diego Llorente,DEF,Leeds,2,0,2,8.5,2022-05-08,90,Arsenal,0,28277,9,False
Diego Llorente,DEF,Leeds,0,0,3,1.9,2022-05-11,90,Chelsea,0,28277,1,True
Diego Llorente,DEF,Leeds,0,0,1,3.5,2022-04-02,90,Southampton,0,28015,2,True
Diego Llorente,DEF,Leeds,0,0,0,0.0,2022-04-30,0,Manchester City,0,27691,0,True
Diego Llorente,DEF,Leeds,0,1,0,2.3,2022-04-25,90,Crystal Palace,0,27640,5,False
