name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
James Milner,MID,Liverpool,0,0,2,2.7,2022-01-02,68,Chelsea,7307,2,False
James Milner,MID,Liverpool,0,0,0,1.5,2022-01-16,12,Brentford,7747,1,True
James Milner,MID,Liverpool,0,0,2,7.4,2021-12-19,90,Tottenham,7088,2,False
James Milner,MID,Liverpool,0,0,0,3.3,2021-12-28,26,Leeds United,7438,1,False
James Milner,MID,Liverpool,0,0,0,0.2,2021-12-16,1,Newcastle United,6986,1,True
James Milner,MID,Liverpool,0,1,0,4.0,2021-08-14,90,Norwich,6425,2,False
James Milner,MID,Liverpool,0,0,0,0.0,2021-08-21,0,Burnley,9977,0,True
James Milner,MID,Liverpool,0,0,0,0.0,2021-08-28,0,Chelsea,6881,0,True
James Milner,MID,Liverpool,0,0,0,0.0,2021-10-30,0,Brighton,8281,0,True
James Milner,MID,Liverpool,0,0,0,0.5,2021-11-27,23,Southampton,6869,1,True
James Milner,MID,Liverpool,0,0,0,0.0,2021-12-04,1,Wolverhampton,6951,1,False
James Milner,MID,Liverpool,0,0,0,0.0,2022-02-10,0,Leeds United,7522,0,True
James Milner,MID,Liverpool,0,0,0,0.0,2021-11-07,0,West Ham,7416,0,False
James Milner,MID,Liverpool,0,0,0,0.2,2021-12-11,6,Aston Villa,6968,1,True
James Milner,MID,Liverpool,0,0,0,0.5,2021-12-01,15,Everton,6935,1,False
James Milner,MID,Liverpool,0,0,0,0.0,2021-11-20,0,Arsenal,6942,0,True
James Milner,MID,Liverpool,0,0,0,0.0,2022-02-13,1,Burnley,7447,1,False
James Milner,MID,Liverpool,0,0,0,0.0,2022-04-02,1,Watford,7297,1,True
James Milner,MID,Liverpool,0,0,0,0.0,2022-04-10,0,Manchester City,7265,0,False
James Milner,MID,Liverpool,0,0,0,0.2,2022-01-23,1,Crystal Palace,7553,1,False
James Milner,MID,Liverpool,0,0,0,0.2,2022-03-12,4,Brighton,7284,1,False
James Milner,MID,Liverpool,0,0,0,0.0,2022-03-16,0,Arsenal,7284,0,False
James Milner,MID,Liverpool,0,0,0,0.0,2022-03-05,1,West Ham,7274,1,True
James Milner,MID,Liverpool,0,0,0,0.0,2022-02-19,0,Norwich,7394,0,True
James Milner,MID,Liverpool,0,0,0,2.6,2022-02-23,13,Leicester City,7394,1,True
James Milner,MID,Liverpool,0,0,0,0.1,2022-04-19,4,Manchester United,7247,1,True
James Milner,MID,Liverpool,0,0,0,0.0,2022-04-24,0,Everton,7260,0,True
James Milner,MID,Liverpool,0,1,0,8.2,2022-04-30,77,Newcastle United,7253,3,False
James Milner,MID,Liverpool,0,0,1,11.6,2022-05-17,90,Southampton,7368,2,False
James Milner,MID,Liverpool,0,0,0,0.0,2021-09-12,0,Leicester City,5394,0,False
James Milner,MID,Liverpool,0,1,0,7.7,2021-09-18,90,Crystal Palace,5736,3,True
James Milner,MID,Liverpool,0,0,0,0.0,2021-09-25,0,Brentford,6611,0,False
James Milner,MID,Liverpool,0,0,0,0.0,2021-10-24,26,Manchester United,10435,1,False
James Milner,MID,Liverpool,0,0,1,3.2,2021-10-03,77,Manchester City,7301,1,True
James Milner,MID,Liverpool,1,1,0,9.1,2021-10-16,82,Watford,8288,7,False
James Milner,MID,Liverpool,0,0,0,0.0,2022-05-22,45,Wolverhampton,7497,1,True
James Milner,MID,Liverpool,0,0,0,0.0,2022-05-07,0,Tottenham,7313,0,True
James Milner,MID,Liverpool,0,0,0,0.0,2022-05-10,0,Aston Villa,7313,0,False
