name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Marcus Rashford,MID,Man Utd,0,0,1,4.8,2021-12-27,90,Newcastle United,111643,2,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-12-30,0,Burnley,77686,0,True
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-08-14,0,Leicester City,21167,0,True
Marcus Rashford,MID,Man Utd,0,0,0,5.0,2021-10-30,19,Tottenham,54451,6,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-08-29,0,Wolverhampton,14071,0,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-08-22,0,Southampton,15818,0,False
Marcus Rashford,MID,Man Utd,0,0,1,0.9,2021-11-28,76,Chelsea,66986,1,False
Marcus Rashford,MID,Man Utd,0,0,1,9.1,2022-02-08,84,Burnley,115776,2,False
Marcus Rashford,MID,Man Utd,0,1,0,5.9,2021-12-05,75,Crystal Palace,70299,3,True
Marcus Rashford,MID,Man Utd,0,0,2,6.8,2021-12-02,78,Arsenal,66196,5,True
Marcus Rashford,MID,Man Utd,0,1,0,4.1,2021-12-11,90,Norwich,100516,3,False
Marcus Rashford,MID,Man Utd,0,0,2,3.4,2021-11-20,45,Watford,76621,1,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-11-06,23,Manchester City,72366,1,True
Marcus Rashford,MID,Man Utd,0,0,1,3.5,2022-02-12,81,Southampton,136802,4,True
Marcus Rashford,MID,Man Utd,0,0,0,1.4,2022-02-15,11,Brighton,136802,1,True
Marcus Rashford,MID,Man Utd,0,0,0,7.2,2022-01-22,28,West Ham,77278,6,True
Marcus Rashford,MID,Man Utd,0,0,1,0.7,2022-03-12,67,Tottenham,60238,2,True
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2022-02-20,0,Leicester City,88308,0,False
Marcus Rashford,MID,Man Utd,0,0,2,0.5,2022-03-06,26,Manchester City,66239,1,False
Marcus Rashford,MID,Man Utd,0,0,0,0.8,2022-02-26,16,Watford,85614,1,True
Marcus Rashford,MID,Man Utd,0,0,1,0.6,2022-01-03,15,Wolverhampton,65938,1,True
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2022-01-15,0,Aston Villa,107360,0,False
Marcus Rashford,MID,Man Utd,0,0,1,5.3,2022-01-19,19,Brentford,107360,6,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-09-19,0,West Ham,12316,0,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-09-11,0,Newcastle United,12776,0,True
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2022-05-22,0,Crystal Palace,52403,0,False
Marcus Rashford,MID,Man Utd,0,0,1,6.4,2022-04-09,63,Everton,56749,2,False
Marcus Rashford,MID,Man Utd,0,0,1,0.7,2022-04-02,35,Leeds United,57033,1,True
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-09-25,0,Aston Villa,11988,0,True
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2021-10-02,0,Everton,11971,0,True
Marcus Rashford,MID,Man Utd,0,0,5,4.8,2021-10-24,61,Liverpool,39724,2,True
Marcus Rashford,MID,Man Utd,0,0,3,5.4,2021-10-16,25,Leeds United,17592,6,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2022-05-07,0,Brighton,53928,0,False
Marcus Rashford,MID,Man Utd,0,0,0,0.0,2022-05-02,0,Brentford,56110,0,True
Marcus Rashford,MID,Man Utd,0,0,0,0.1,2022-04-23,13,Arsenal,57411,1,False
Marcus Rashford,MID,Man Utd,0,0,1,0.2,2022-04-28,78,Chelsea,57411,2,True
Marcus Rashford,MID,Man Utd,0,0,0,1.2,2022-04-16,16,Norwich,59323,1,True
Marcus Rashford,MID,Man Utd,0,0,4,0.6,2022-04-19,90,Liverpool,59323,2,False
