name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Che Adams,FWD,Southampton,0,0.0,2021-12-15,0,Crystal Palace,95703,0,False
Che Adams,FWD,Southampton,0,0.2,2021-12-26,9,West Ham,73827,1,False
Che Adams,FWD,Southampton,0,0.0,2021-12-28,0,Tottenham,78897,0,True
Che Adams,FWD,Southampton,1,7.7,2021-10-30,90,Watford,65952,7,False
Che Adams,FWD,Southampton,0,5.5,2021-08-14,90,Everton,122487,5,False
Che Adams,FWD,Southampton,0,5.0,2021-08-28,70,Newcastle United,176201,2,False
Che Adams,FWD,Southampton,0,4.1,2021-08-22,90,Manchester United,129701,5,True
Che Adams,FWD,Southampton,0,1.3,2021-11-27,45,Liverpool,95196,1,False
Che Adams,FWD,Southampton,3,11.3,2021-12-01,90,Leeds United,94675,9,True
Che Adams,FWD,Southampton,1,12.4,2022-02-09,87,Tottenham,71696,7,False
Che Adams,FWD,Southampton,0,4.8,2021-12-04,90,Brighton,147229,2,True
Che Adams,FWD,Southampton,3,9.2,2021-11-20,61,Norwich,97028,9,False
Che Adams,FWD,Southampton,0,0.0,2021-12-11,0,Arsenal,132528,0,False
Che Adams,FWD,Southampton,0,5.2,2021-11-05,90,Aston Villa,83595,2,True
Che Adams,FWD,Southampton,3,6.5,2022-02-12,90,Manchester United,83136,9,False
Che Adams,FWD,Southampton,0,0.7,2022-01-22,90,Manchester City,70341,2,True
Che Adams,FWD,Southampton,0,6.0,2022-03-13,90,Watford,599073,5,True
Che Adams,FWD,Southampton,0,3.3,2022-03-05,90,Aston Villa,790507,2,False
Che Adams,FWD,Southampton,0,4.9,2022-03-10,90,Newcastle United,790507,2,True
Che Adams,FWD,Southampton,0,11.4,2022-02-19,90,Everton,171785,5,True
Che Adams,FWD,Southampton,0,12.7,2022-02-25,82,Norwich,409984,6,True
Che Adams,FWD,Southampton,0,5.2,2022-01-11,25,Brentford,71200,5,True
Che Adams,FWD,Southampton,0,2.1,2022-01-15,45,Wolverhampton,71390,1,False
Che Adams,FWD,Southampton,0,1.7,2021-09-18,67,Manchester City,109201,2,False
Che Adams,FWD,Southampton,0,0.0,2021-09-11,0,West Ham,139287,0,True
Che Adams,FWD,Southampton,0,0.0,2022-05-22,27,Leeds United,230484,1,False
Che Adams,FWD,Southampton,0,7.2,2021-09-26,63,Wolverhampton,100259,2,True
Che Adams,FWD,Southampton,0,0.0,2022-05-07,0,Brentford,271165,0,False
Che Adams,FWD,Southampton,0,0.3,2021-10-23,11,Burnley,65869,1,True
Che Adams,FWD,Southampton,0,0.0,2021-10-02,0,Chelsea,88761,0,False
Che Adams,FWD,Southampton,0,0.0,2021-10-16,0,Leicester City,72172,0,True
Che Adams,FWD,Southampton,0,4.9,2022-04-09,90,Chelsea,462058,2,True
Che Adams,FWD,Southampton,0,7.1,2022-04-02,86,Leicester City,502267,2,False
Che Adams,FWD,Southampton,0,0.2,2022-05-17,8,Liverpool,240372,1,True
Che Adams,FWD,Southampton,0,5.5,2022-04-30,64,Crystal Palace,343521,2,True
Che Adams,FWD,Southampton,0,6.0,2022-04-24,90,Brighton,384654,2,False
Che Adams,FWD,Southampton,0,0.0,2022-04-16,0,Arsenal,498616,0,True
Che Adams,FWD,Southampton,0,4.0,2022-04-21,24,Burnley,498616,1,False
