name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-12-14,0,Aston Villa,0,3571,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-12-26,0,Arsenal,0,3573,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-12-28,0,Crystal Palace,0,3507,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-10-31,0,Leicester City,0,3953,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-08-28,0,Leeds United,0,6708,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-08-21,0,Manchester City,0,7704,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-12-11,0,Manchester United,0,3702,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-08-14,0,Liverpool,0,7768,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-11-20,0,Southampton,0,3719,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-11-27,0,Wolverhampton,0,3816,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-11-06,0,Brentford,0,3819,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-11-30,0,Newcastle United,0,3802,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-02-09,0,Crystal Palace,0,3434,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-12-05,0,Tottenham,0,3690,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-01-21,0,Watford,0,3541,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-02-12,0,Manchester City,0,3452,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-03-13,0,Leicester City,0,3596,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-03-05,0,Brentford,0,3545,0,True
Christoph Zimmermann,DEF,Norwich,0,0,2,1.5,2022-03-10,45,Chelsea,0,3545,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-02-19,0,Liverpool,0,3514,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-02-25,0,Southampton,0,3571,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-01-12,0,West Ham,0,3472,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-01-15,0,Everton,0,3516,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-04-10,0,Burnley,0,3603,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-04-02,0,Brighton,0,3607,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-09-11,0,Arsenal,0,6258,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-04-30,0,Aston Villa,0,3647,0,False
Christoph Zimmermann,DEF,Norwich,0,0,3,0.0,2022-05-22,54,Tottenham,0,3701,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-05-08,0,West Ham,0,3594,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-05-11,0,Leeds United,0,3594,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-09-18,0,Watford,0,5234,0,True
Christoph Zimmermann,DEF,Norwich,0,0,3,1.3,2022-04-23,57,Newcastle United,0,3659,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-09-25,0,Everton,0,4777,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-04-16,0,Manchester United,0,3652,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-10-02,0,Burnley,0,4453,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-10-16,0,Brighton,0,4181,0,True
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2021-10-23,0,Chelsea,0,4202,0,False
Christoph Zimmermann,DEF,Norwich,0,0,0,0.0,2022-05-15,0,Wolverhampton,0,3619,0,False
