name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Andi Zeqiri,FWD,Brighton,0,0.0,2021-12-26,0,Brentford,25375,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2021-12-29,0,Chelsea,25331,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2021-12-15,0,Wolverhampton,26142,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2022-02-26,0,Aston Villa,22896,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2021-08-14,0,Burnley,0,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2022-01-02,0,Everton,24805,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2021-11-27,0,Leicester City,28148,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2021-10-30,0,Liverpool,30540,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2021-08-21,0,Watford,47702,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2021-08-28,0,Everton,75452,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2022-01-14,0,Crystal Palace,23851,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2022-01-18,0,Chelsea,23851,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2021-12-04,0,Southampton,27217,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2021-11-06,0,Newcastle United,29677,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2021-11-20,0,Aston Villa,28860,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2021-12-01,0,West Ham,27773,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2022-02-12,0,Watford,23332,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2022-02-15,0,Manchester United,23332,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2022-01-23,0,Leeds United,23722,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2022-04-09,0,Arsenal,22380,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2022-04-02,0,Norwich,22426,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2022-03-12,0,Liverpool,22601,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2022-03-16,0,Tottenham,22601,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2022-02-19,0,Burnley,23105,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2022-03-05,0,Newcastle United,22771,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2022-04-30,0,Wolverhampton,22202,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2022-04-24,0,Southampton,22244,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2022-04-16,0,Tottenham,22298,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2022-04-20,0,Manchester City,22298,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2021-09-11,0,Brentford,53564,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2021-09-19,0,Leeds United,45327,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2021-09-27,0,Crystal Palace,40158,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2022-05-15,0,Leicester City,21999,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2021-10-23,0,Manchester City,32418,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2021-10-02,0,Arsenal,36314,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2021-10-16,0,Norwich,33810,0,False
Andi Zeqiri,FWD,Brighton,0,0.0,2022-05-22,0,West Ham,21902,0,True
Andi Zeqiri,FWD,Brighton,0,0.0,2022-05-07,0,Manchester United,22104,0,True
