name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Connor Roberts,DEF,Burnley,0,0,0,0.0,2021-12-30,0,Manchester United,0,1539,0,False
Connor Roberts,DEF,Burnley,0,0,0,0.0,2021-10-30,0,Brentford,0,1128,0,True
Connor Roberts,DEF,Burnley,0,0,0,0.0,2021-12-01,0,Wolverhampton,0,1631,0,False
Connor Roberts,DEF,Burnley,0,0,1,1.4,2022-02-08,90,Manchester United,0,2375,2,True
Connor Roberts,DEF,Burnley,0,0,0,0.0,2021-11-20,0,Crystal Palace,0,1540,0,True
Connor Roberts,DEF,Burnley,0,0,0,0.9,2021-12-04,15,Newcastle United,0,1738,1,False
Connor Roberts,DEF,Burnley,0,0,0,0.0,2021-12-12,0,West Ham,0,1821,0,True
Connor Roberts,DEF,Burnley,0,0,0,0.0,2021-11-06,0,Chelsea,0,1328,0,False
Connor Roberts,DEF,Burnley,0,0,1,3.3,2022-02-13,90,Liverpool,0,4363,2,True
Connor Roberts,DEF,Burnley,0,0,2,1.6,2022-03-12,90,Brentford,0,37087,1,False
Connor Roberts,DEF,Burnley,0,1,0,1.7,2022-01-23,90,Arsenal,0,1501,6,False
Connor Roberts,DEF,Burnley,0,1,0,2.8,2022-02-05,90,Watford,0,1501,6,True
Connor Roberts,DEF,Burnley,1,1,0,3.2,2022-02-19,90,Brighton,0,9377,9,False
Connor Roberts,DEF,Burnley,2,1,0,4.2,2022-02-23,90,Tottenham,0,9377,8,True
Connor Roberts,DEF,Burnley,0,0,4,1.5,2022-03-05,90,Chelsea,0,39182,0,True
Connor Roberts,DEF,Burnley,0,0,1,2.8,2022-02-26,90,Crystal Palace,0,120668,2,False
Connor Roberts,DEF,Burnley,0,0,2,4.1,2022-03-01,90,Leeds United,0,120668,1,True
Connor Roberts,DEF,Burnley,0,0,0,0.0,2022-01-02,0,Leicester City,0,1564,0,False
Connor Roberts,DEF,Burnley,0,0,0,0.0,2021-09-18,0,Arsenal,0,524,0,True
Connor Roberts,DEF,Burnley,0,0,0,0.0,2021-09-13,0,Everton,0,573,0,False
Connor Roberts,DEF,Burnley,0,0,1,0.0,2022-05-22,45,Newcastle United,0,53869,1,True
Connor Roberts,DEF,Burnley,0,0,0,0.0,2021-09-25,0,Leeds United,0,511,0,False
Connor Roberts,DEF,Burnley,0,0,3,3.7,2022-05-07,90,Aston Villa,0,48694,1,True
Connor Roberts,DEF,Burnley,0,0,0,0.0,2021-10-23,0,Southampton,0,844,0,False
Connor Roberts,DEF,Burnley,0,0,0,0.0,2021-10-16,0,Manchester City,0,627,0,False
Connor Roberts,DEF,Burnley,0,0,0,0.0,2021-10-02,0,Norwich,0,496,0,True
Connor Roberts,DEF,Burnley,0,0,0,0.0,2022-04-10,0,Norwich,0,48013,0,False
Connor Roberts,DEF,Burnley,0,0,2,1.5,2022-04-02,90,Manchester City,0,46735,1,True
Connor Roberts,DEF,Burnley,0,0,2,0.7,2022-04-06,71,Everton,0,46735,1,True
Connor Roberts,DEF,Burnley,0,0,1,4.9,2022-04-30,90,Watford,0,52833,2,False
Connor Roberts,DEF,Burnley,0,0,1,1.2,2022-05-15,90,Tottenham,0,60050,1,False
Connor Roberts,DEF,Burnley,0,0,1,6.2,2022-05-19,90,Aston Villa,0,60050,2,False
Connor Roberts,DEF,Burnley,0,1,0,3.1,2022-04-24,90,Wolverhampton,0,43881,6,True
Connor Roberts,DEF,Burnley,0,0,1,1.2,2022-04-17,28,West Ham,0,42465,1,False
Connor Roberts,DEF,Burnley,3,1,0,9.3,2022-04-21,90,Southampton,0,42465,15,True
