name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Daniel Bachmann,GK,Watford,0,0,4,2021-12-28,90,West Ham,0,0,2,229940,0,True
Daniel Bachmann,GK,Watford,0,0,0,2022-02-26,0,Manchester United,0,0,0,156820,0,False
Daniel Bachmann,GK,Watford,0,0,1,2022-01-01,90,Tottenham,0,0,9,224215,5,True
Daniel Bachmann,GK,Watford,0,0,2,2021-08-21,90,Brighton,0,0,1,159947,1,False
Daniel Bachmann,GK,Watford,0,0,2,2021-08-14,90,Aston Villa,0,0,0,149145,1,True
Daniel Bachmann,GK,Watford,0,0,0,2022-01-15,0,Newcastle United,0,0,0,275767,0,False
Daniel Bachmann,GK,Watford,0,0,1,2021-08-29,90,Tottenham,0,0,7,153208,4,False
Daniel Bachmann,GK,Watford,0,0,4,2021-11-28,90,Leeds United,0,0,4,87592,1,False
Daniel Bachmann,GK,Watford,0,0,2,2021-12-10,90,Brentford,0,0,3,176089,2,False
Daniel Bachmann,GK,Watford,0,0,0,2021-10-30,0,Southampton,0,0,0,107928,0,True
Daniel Bachmann,GK,Watford,0,0,0,2021-11-20,0,Manchester United,0,0,0,90070,0,True
Daniel Bachmann,GK,Watford,0,0,3,2021-12-04,90,Manchester City,0,0,9,109440,4,True
Daniel Bachmann,GK,Watford,0,0,0,2021-11-07,0,Arsenal,0,0,0,102094,0,False
Daniel Bachmann,GK,Watford,0,0,2,2021-12-01,90,Chelsea,0,0,2,93486,1,True
Daniel Bachmann,GK,Watford,0,0,0,2022-02-08,0,West Ham,0,0,0,210695,0,False
Daniel Bachmann,GK,Watford,0,0,3,2022-01-21,90,Norwich,0,0,0,225141,1,True
Daniel Bachmann,GK,Watford,0,0,0,2022-02-05,0,Burnley,0,0,0,225141,0,False
Daniel Bachmann,GK,Watford,0,0,0,2022-02-12,0,Brighton,0,0,0,188788,0,True
Daniel Bachmann,GK,Watford,0,0,0,2022-04-09,0,Leicester City,0,0,0,133897,0,True
Daniel Bachmann,GK,Watford,0,0,0,2022-04-02,0,Liverpool,0,0,0,136102,0,False
Daniel Bachmann,GK,Watford,0,0,0,2022-03-13,0,Southampton,0,0,0,142466,0,False
Daniel Bachmann,GK,Watford,0,0,0,2022-03-06,0,Arsenal,0,0,0,146724,0,True
Daniel Bachmann,GK,Watford,0,0,0,2022-03-10,0,Wolverhampton,0,0,0,146724,0,False
Daniel Bachmann,GK,Watford,0,0,0,2022-02-19,0,Aston Villa,0,0,0,167667,0,False
Daniel Bachmann,GK,Watford,0,0,0,2022-02-23,0,Crystal Palace,0,0,0,167667,0,True
Daniel Bachmann,GK,Watford,0,0,0,2022-04-30,0,Burnley,0,0,0,123671,0,True
Daniel Bachmann,GK,Watford,0,0,0,2022-04-23,0,Manchester City,0,0,0,126256,0,False
Daniel Bachmann,GK,Watford,0,0,0,2022-04-16,0,Brentford,0,0,0,128241,0,True
Daniel Bachmann,GKP,Watford,0,0,0,2022-05-15,0,Leeds United,0,0,0,118317,0,True
Daniel Bachmann,GK,Watford,0,0,2,2021-09-11,90,Wolverhampton,0,0,4,194517,2,True
Daniel Bachmann,GK,Watford,0,0,0,2021-09-18,0,Norwich,0,0,0,196368,0,False
Daniel Bachmann,GK,Watford,0,0,0,2021-09-25,0,Newcastle United,0,0,0,169724,0,True
Daniel Bachmann,GK,Watford,0,0,0,2021-10-02,0,Leicester City,0,0,0,148950,0,False
Daniel Bachmann,GK,Watford,0,0,0,2021-10-16,0,Liverpool,0,0,0,128944,0,True
Daniel Bachmann,GK,Watford,0,0,0,2021-10-23,0,Everton,0,0,0,116289,0,False
Daniel Bachmann,GK,Watford,0,0,2,2022-05-22,90,Chelsea,0,0,6,116266,3,False
Daniel Bachmann,GK,Watford,0,0,0,2022-05-07,0,Crystal Palace,0,0,0,119420,0,False
Daniel Bachmann,GK,Watford,0,0,0,2022-05-11,0,Everton,0,0,0,119420,0,True
