name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
James Justin,DEF,Leicester,0,0,1,7.8,2022-03-20,90,Brentford,0,41637,2,True
James Justin,DEF,Leicester,0,0,0,0.0,2021-12-26,0,Manchester City,0,1667,0,False
James Justin,DEF,Leicester,0,0,0,0.0,2021-12-28,0,Liverpool,0,1665,0,True
James Justin,DEF,Leicester,0,0,0,0.0,2021-08-14,0,Wolverhampton,0,2893,0,True
James Justin,DEF,Leicester,0,0,0,0.0,2021-08-23,0,West Ham,0,2430,0,False
James Justin,DEF,Leicester,0,0,0,0.0,2021-10-30,0,Arsenal,0,1727,0,True
James Justin,DEF,Leicester,0,0,0,0.0,2021-08-28,0,Norwich,0,2113,0,False
James Justin,DEF,Leicester,0,0,0,0.0,2021-11-28,0,Watford,0,1682,0,True
James Justin,DEF,Leicester,0,0,0,0.0,2021-12-05,0,Aston Villa,0,1667,0,False
James Justin,DEF,Leicester,0,0,2,1.9,2022-02-10,90,Liverpool,0,15303,1,False
James Justin,DEF,Leicester,0,0,0,0.0,2021-11-20,0,Chelsea,0,1712,0,True
James Justin,DEF,Leicester,0,0,0,0.0,2021-12-12,0,Newcastle United,0,1696,0,True
James Justin,DEF,Leicester,0,0,0,0.0,2021-11-07,0,Leicester City,0,1709,0,False
James Justin,DEF,Leicester,0,0,0,0.0,2021-12-01,0,Southampton,0,1679,0,False
James Justin,DEF,Leicester,0,0,1,0.1,2022-02-13,30,West Ham,0,14576,1,True
James Justin,DEF,Leicester,0,0,1,5.7,2022-01-23,90,Brighton,0,3989,2,True
James Justin,DEF,Leicester,0,0,0,0.5,2022-03-13,29,Arsenal,0,10945,1,False
James Justin,DEF,Leicester,0,0,0,0.0,2022-03-05,0,Leicester City,0,10631,0,True
James Justin,DEF,Leicester,0,0,0,0.0,2022-02-20,0,Wolverhampton,0,12024,0,False
James Justin,DEF,Leicester,0,0,0,0.0,2022-03-01,0,Burnley,0,11148,0,False
James Justin,DEF,Leicester,0,0,2,1.8,2022-01-19,37,Tottenham,0,2917,0,True
James Justin,DEF,Leicester,0,0,1,2.2,2022-05-15,90,Watford,0,68885,2,False
James Justin,DEF,Leicester,0,0,0,0.0,2022-05-19,0,Chelsea,0,68885,0,False
James Justin,DEF,Leicester,0,0,0,0.0,2021-09-11,0,Manchester City,0,1910,0,True
James Justin,DEF,Leicester,0,0,0,0.0,2021-09-19,0,Brighton,0,1810,0,False
James Justin,DEF,Leicester,0,0,0,0.0,2021-09-25,0,Burnley,0,1739,0,True
James Justin,DEF,Leicester,0,0,0,0.0,2021-10-03,0,Crystal Palace,0,1699,0,False
James Justin,DEF,Leicester,0,0,0,0.0,2021-10-24,0,Brentford,0,1677,0,False
James Justin,DEF,Leicester,0,0,0,0.0,2021-10-16,0,Manchester United,0,1682,0,True
James Justin,DEF,Leicester,0,0,1,0.0,2022-05-22,90,Southampton,0,51829,2,True
James Justin,DEF,Leicester,0,0,1,5.6,2022-04-10,90,Crystal Palace,0,32936,2,True
James Justin,DEF,Leicester,0,0,1,2.8,2022-04-02,90,Manchester United,0,17123,2,False
James Justin,DEF,Leicester,0,0,0,0.0,2022-05-08,0,Everton,0,62556,0,True
James Justin,DEF,Leicester,1,1,0,4.3,2022-05-11,90,Norwich,0,62556,7,True
James Justin,DEF,Leicester,0,0,0,0.0,2022-05-01,0,Tottenham,0,61967,0,False
James Justin,DEF,Leicester,0,1,0,3.5,2022-04-23,90,Aston Villa,0,60322,6,True
James Justin,DEF,Leicester,0,0,2,4.5,2022-04-17,90,Newcastle United,0,73809,1,False
James Justin,DEF,Leicester,0,0,0,0.0,2022-04-20,0,Everton,0,73809,0,False
