name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Troy Deeney,FWD,Watford,0,0.0,2022-02-26,0,Manchester United,29591,0,False
Troy Deeney,FWD,Watford,0,0.0,2022-01-01,0,Tottenham,30556,0,True
Troy Deeney,FWD,Watford,0,0.0,2022-01-15,0,Newcastle United,30259,0,False
Troy Deeney,FWD,Watford,0,0.0,2021-12-28,0,West Ham,30713,0,True
Troy Deeney,FWD,Watford,0,0.2,2021-08-14,11,Aston Villa,225411,1,True
Troy Deeney,FWD,Watford,0,2.5,2021-08-21,12,Brighton,225205,1,False
Troy Deeney,FWD,Watford,0,0.0,2021-11-28,0,Leeds United,33102,0,False
Troy Deeney,FWD,Watford,0,0.0,2021-10-30,0,Southampton,35752,0,True
Troy Deeney,FWD,Watford,0,0.0,2021-08-29,0,Tottenham,178666,0,False
Troy Deeney,FWD,Watford,0,0.0,2021-12-04,0,Manchester City,32220,0,True
Troy Deeney,FWD,Watford,0,0.0,2021-12-10,0,Brentford,31659,0,False
Troy Deeney,FWD,Watford,0,0.0,2022-02-08,0,West Ham,29917,0,False
Troy Deeney,FWD,Watford,0,0.0,2021-11-07,0,Arsenal,34753,0,False
Troy Deeney,FWD,Watford,0,0.0,2021-12-01,0,Chelsea,32730,0,True
Troy Deeney,FWD,Watford,0,0.0,2021-11-20,0,Manchester United,33759,0,True
Troy Deeney,FWD,Watford,0,0.0,2022-02-12,0,Brighton,29851,0,True
Troy Deeney,FWD,Watford,0,0.0,2022-04-02,0,Liverpool,29266,0,False
Troy Deeney,FWD,Watford,0,0.0,2022-04-09,0,Leicester City,29238,0,True
Troy Deeney,FWD,Watford,0,0.0,2022-01-21,0,Norwich,30111,0,True
Troy Deeney,FWD,Watford,0,0.0,2022-02-05,0,Burnley,30111,0,False
Troy Deeney,FWD,Watford,0,0.0,2022-03-13,0,Southampton,29381,0,False
Troy Deeney,FWD,Watford,0,0.0,2022-04-30,0,Burnley,29102,0,True
Troy Deeney,FWD,Watford,0,0.0,2022-04-23,0,Manchester City,29132,0,False
Troy Deeney,FWD,Watford,0,0.0,2022-04-16,0,Brentford,29177,0,True
Troy Deeney,FWD,Watford,0,0.0,2022-02-19,0,Aston Villa,29708,0,False
Troy Deeney,FWD,Watford,0,0.0,2022-02-23,0,Crystal Palace,29708,0,True
Troy Deeney,FWD,Watford,0,0.0,2022-03-06,0,Arsenal,29492,0,True
Troy Deeney,FWD,Watford,0,0.0,2022-03-10,0,Wolverhampton,29492,0,False
Troy Deeney,FWD,Watford,0,0.0,2022-05-15,0,Leeds United,29021,0,True
Troy Deeney,FWD,Watford,0,0.0,2021-09-11,0,Wolverhampton,90418,0,True
Troy Deeney,FWD,Watford,0,0.0,2021-09-18,0,Norwich,63481,0,False
Troy Deeney,FWD,Watford,0,0.0,2021-09-25,0,Newcastle United,50136,0,True
Troy Deeney,FWD,Watford,0,0.0,2021-10-23,0,Everton,37936,0,False
Troy Deeney,FWD,Watford,0,0.0,2021-10-02,0,Leicester City,43807,0,False
Troy Deeney,FWD,Watford,0,0.0,2021-10-16,0,Liverpool,39907,0,True
Troy Deeney,FWD,Watford,0,0.0,2022-05-22,0,Chelsea,28980,0,False
Troy Deeney,FWD,Watford,0,0.0,2022-05-07,0,Crystal Palace,29055,0,False
Troy Deeney,FWD,Watford,0,0.0,2022-05-11,0,Everton,29055,0,True
