name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2022-02-25,0,Southampton,0,4084,0,False
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2022-01-12,0,West Ham,0,4334,0,False
Jacob Sørensen,DEF,Norwich,0,0,1,2.4,2022-01-15,90,Everton,0,4325,2,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-12-26,0,Arsenal,0,4350,0,True
Jacob Sørensen,DEF,Norwich,0,0,3,0.9,2021-12-28,90,Crystal Palace,0,4338,1,False
Jacob Sørensen,DEF,Norwich,0,0,2,6.7,2021-12-14,90,Aston Villa,0,4358,1,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-08-14,0,Liverpool,0,5315,0,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-08-21,0,Manchester City,0,5676,0,False
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-10-31,0,Leicester City,0,4416,0,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-08-28,0,Leeds United,0,5301,0,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-11-27,0,Wolverhampton,0,4370,0,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.8,2021-12-05,9,Tottenham,0,4287,1,False
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2022-02-09,0,Crystal Palace,0,4227,0,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-11-06,0,Brentford,0,4433,0,False
Jacob Sørensen,DEF,Norwich,0,0,1,5.3,2021-12-11,69,Manchester United,0,4275,2,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-11-20,0,Southampton,0,4363,0,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-11-30,0,Newcastle United,0,4333,0,False
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2022-02-12,0,Manchester City,0,4164,0,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.3,2022-01-21,20,Watford,0,4380,1,False
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2022-04-02,0,Brighton,0,4110,0,False
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2022-03-13,0,Leicester City,0,4076,0,False
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2022-04-10,0,Burnley,0,4127,0,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2022-03-05,0,Brentford,0,4080,0,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2022-03-10,0,Chelsea,0,4080,0,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2022-02-19,0,Liverpool,0,4083,0,False
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2022-04-16,0,Manchester United,0,4155,0,False
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2022-04-23,0,Newcastle United,0,4158,0,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2022-04-30,0,Aston Villa,0,4163,0,False
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-09-11,0,Arsenal,0,5040,0,False
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-09-18,0,Watford,0,4774,0,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-09-25,0,Everton,0,4702,0,False
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-10-23,0,Chelsea,0,4474,0,False
Jacob Sørensen,DEF,Norwich,0,0,0,1.0,2022-05-15,20,Wolverhampton,0,4156,1,False
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-10-16,0,Brighton,0,4479,0,True
Jacob Sørensen,DEF,Norwich,0,0,0,0.0,2021-10-02,0,Burnley,0,4599,0,False
Jacob Sørensen,DEF,Norwich,0,0,5,0.0,2022-05-22,90,Tottenham,0,4167,0,True
Jacob Sørensen,DEF,Norwich,0,0,4,2.9,2022-05-08,90,West Ham,0,4145,0,True
Jacob Sørensen,DEF,Norwich,0,0,2,0.1,2022-05-11,32,Leeds United,0,4145,0,False
