name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Shane Duffy,DEF,Brighton,0,0,0,0.0,2021-12-15,0,Wolverhampton,0,1208008,0,True
Shane Duffy,DEF,Brighton,0,0,0,0.0,2021-12-26,0,Brentford,0,1166018,0,True
Shane Duffy,DEF,Brighton,0,0,2,2.7,2021-10-30,90,Liverpool,0,2080208,0,False
Shane Duffy,DEF,Brighton,0,0,0,0.0,2021-12-29,0,Chelsea,0,1067299,0,False
Shane Duffy,DEF,Brighton,0,0,2,2.9,2021-08-28,90,Everton,0,901780,1,True
Shane Duffy,DEF,Brighton,3,1,0,11.4,2021-08-21,90,Watford,0,377199,14,True
Shane Duffy,DEF,Brighton,0,0,1,9.2,2021-08-14,90,Burnley,0,226602,2,False
Shane Duffy,DEF,Brighton,0,0,0,0.0,2021-11-27,0,Leicester City,0,1923350,0,True
Shane Duffy,DEF,Brighton,0,0,1,3.6,2021-11-06,90,Newcastle United,0,2077652,2,True
Shane Duffy,DEF,Brighton,0,0,2,2.9,2021-11-20,90,Aston Villa,0,2034549,1,False
Shane Duffy,DEF,Brighton,0,0,0,1.1,2021-12-01,54,West Ham,0,1792336,1,False
Shane Duffy,DEF,Brighton,0,0,1,3.4,2021-12-04,90,Southampton,0,1707415,1,False
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-01-23,0,Leeds United,0,944685,0,False
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-02-12,1,Watford,0,874322,1,False
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-02-15,0,Manchester United,0,874322,0,False
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-03-12,0,Liverpool,0,778509,0,True
Shane Duffy,DEF,Brighton,0,0,2,5.4,2022-03-16,90,Tottenham,0,778509,1,True
Shane Duffy,DEF,Brighton,0,0,2,7.7,2022-03-05,90,Newcastle United,0,788638,0,False
Shane Duffy,DEF,Brighton,0,0,3,4.3,2022-02-19,90,Burnley,0,834862,0,True
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-02-26,0,Aston Villa,0,818331,0,True
Shane Duffy,DEF,Brighton,0,0,1,1.0,2022-01-02,29,Everton,0,1048017,1,False
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-01-14,0,Crystal Palace,0,1017328,0,True
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-01-18,0,Chelsea,0,1017328,0,True
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-04-02,0,Norwich,0,759075,0,True
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-04-09,0,Arsenal,0,752038,0,False
Shane Duffy,DEF,Brighton,0,1,0,1.1,2021-09-11,90,Brentford,0,1306541,5,False
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-05-22,0,West Ham,0,698216,0,True
Shane Duffy,DEF,Brighton,0,0,1,6.6,2021-09-19,90,Leeds United,0,1611840,5,True
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-05-07,0,Manchester United,0,708919,0,True
Shane Duffy,DEF,Brighton,0,0,1,4.2,2021-09-27,90,Crystal Palace,0,1844274,2,False
Shane Duffy,DEF,Brighton,0,1,0,2.1,2021-10-02,90,Arsenal,0,1919590,6,True
Shane Duffy,DEF,Brighton,0,1,0,2.6,2021-10-16,90,Norwich,0,2106230,5,False
Shane Duffy,DEF,Brighton,0,0,0,0.0,2021-10-23,0,Manchester City,0,2127352,0,True
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-04-30,0,Wolverhampton,0,718355,0,False
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-04-24,0,Southampton,0,722263,0,True
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-04-16,0,Tottenham,0,738707,0,False
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-04-20,0,Manchester City,0,738707,0,False
Shane Duffy,DEF,Brighton,0,0,0,0.0,2022-05-15,0,Leicester City,0,703484,0,False
