name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Alisson Ramses Becker,GK,Liverpool,0,0,0,2022-01-02,0,Chelsea,0,0,0,662706,0,False
Alisson Ramses Becker,GK,Liverpool,0,1,0,2022-01-16,90,Brentford,0,0,1,634492,6,True
Alisson Ramses Becker,GK,Liverpool,0,0,2,2021-12-19,90,Tottenham,0,0,3,719034,2,False
Alisson Ramses Becker,GK,Liverpool,0,0,1,2021-12-28,90,Leeds United,0,0,0,682857,2,False
Alisson Ramses Becker,GK,Liverpool,0,0,1,2021-12-16,90,Newcastle United,0,0,1,725748,2,True
Alisson Ramses Becker,GK,Liverpool,0,1,0,2021-08-14,90,Norwich,0,0,3,382936,7,False
Alisson Ramses Becker,GK,Liverpool,1,1,0,2021-08-21,90,Burnley,0,0,3,508052,8,True
Alisson Ramses Becker,GK,Liverpool,0,0,1,2021-08-28,90,Chelsea,0,0,2,536317,2,True
Alisson Ramses Becker,GK,Liverpool,0,0,2,2021-10-30,90,Brighton,0,0,4,679787,2,True
Alisson Ramses Becker,GK,Liverpool,0,1,0,2021-11-27,90,Southampton,0,0,3,683223,7,True
Alisson Ramses Becker,GK,Liverpool,0,1,0,2021-12-04,90,Wolverhampton,0,0,1,669681,6,False
Alisson Ramses Becker,GK,Liverpool,0,0,3,2021-11-07,90,West Ham,1,0,1,670480,-1,False
Alisson Ramses Becker,GK,Liverpool,0,1,0,2022-02-10,90,Leeds United,0,0,1,664177,6,True
Alisson Ramses Becker,GK,Liverpool,1,1,0,2021-11-20,90,Arsenal,0,0,3,659859,8,True
Alisson Ramses Becker,GK,Liverpool,0,1,0,2021-12-11,90,Aston Villa,0,0,0,687901,6,True
Alisson Ramses Becker,GK,Liverpool,0,0,1,2021-12-01,90,Everton,0,0,1,676804,2,False
Alisson Ramses Becker,GK,Liverpool,3,1,0,2022-02-13,90,Burnley,0,0,5,665228,10,False
Alisson Ramses Becker,GK,Liverpool,0,0,1,2022-01-23,90,Crystal Palace,0,0,4,662516,3,False
Alisson Ramses Becker,GK,Liverpool,0,1,0,2022-04-02,90,Watford,0,0,2,781712,6,True
Alisson Ramses Becker,GK,Liverpool,0,0,2,2022-04-10,90,Manchester City,0,0,2,775666,1,False
Alisson Ramses Becker,GK,Liverpool,2,1,0,2022-03-12,90,Brighton,0,0,3,752455,9,False
Alisson Ramses Becker,GK,Liverpool,0,1,0,2022-03-16,90,Arsenal,0,0,2,752455,6,False
Alisson Ramses Becker,GK,Liverpool,2,1,0,2022-03-05,90,West Ham,0,0,4,683147,9,True
Alisson Ramses Becker,GK,Liverpool,0,0,1,2022-02-19,90,Norwich,0,0,0,728035,5,True
Alisson Ramses Becker,GK,Liverpool,0,1,0,2022-02-23,90,Leicester City,0,0,2,728035,6,True
Alisson Ramses Becker,GK,Liverpool,0,1,0,2022-04-19,90,Manchester United,0,0,1,770903,6,True
Alisson Ramses Becker,GK,Liverpool,0,1,0,2022-04-24,90,Everton,0,0,1,794989,6,True
Alisson Ramses Becker,GK,Liverpool,3,1,0,2022-04-30,90,Newcastle United,0,0,2,813813,9,False
Alisson Ramses Becker,GKP,Liverpool,0,0,1,2022-05-17,90,Southampton,0,0,1,828151,2,False
Alisson Ramses Becker,GK,Liverpool,2,1,0,2021-09-12,90,Leicester City,0,0,4,555625,9,False
Alisson Ramses Becker,GK,Liverpool,1,1,0,2021-09-18,90,Crystal Palace,0,0,2,609978,7,True
Alisson Ramses Becker,GK,Liverpool,0,0,3,2021-09-25,90,Brentford,0,0,0,767927,1,False
Alisson Ramses Becker,GK,Liverpool,0,1,0,2021-10-24,90,Manchester United,0,0,3,628602,7,False
Alisson Ramses Becker,GK,Liverpool,0,0,0,2021-10-16,0,Watford,0,0,0,649529,0,False
Alisson Ramses Becker,GK,Liverpool,0,0,2,2021-10-03,90,Manchester City,0,0,1,718756,1,True
Alisson Ramses Becker,GK,Liverpool,0,0,1,2022-05-22,90,Wolverhampton,0,0,4,875997,3,True
Alisson Ramses Becker,GK,Liverpool,0,0,1,2022-05-07,90,Tottenham,0,0,2,838655,2,True
Alisson Ramses Becker,GK,Liverpool,0,0,1,2022-05-10,90,Aston Villa,0,0,3,838655,3,False
