name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2021-10-30,0,Southampton,0,330,0,True
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2021-12-28,0,West Ham,0,458,0,True
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2021-12-10,0,Brentford,0,550,0,False
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-02-08,0,West Ham,0,497,0,False
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2021-11-28,0,Leeds United,0,726,0,False
Nicolas Nkoulou,DEF,Watford,0,0,1,0.4,2021-11-20,63,Manchester United,0,610,2,True
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2021-12-01,0,Chelsea,0,680,0,True
Nicolas Nkoulou,DEF,Watford,0,0,1,3.1,2021-11-07,90,Arsenal,0,420,2,False
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-02-12,0,Brighton,0,496,0,True
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-01-21,0,Norwich,0,460,0,True
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2021-12-04,0,Manchester City,0,588,0,True
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-02-05,0,Burnley,0,460,0,False
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-03-13,0,Southampton,0,461,0,False
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-02-19,0,Aston Villa,0,482,0,False
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-02-23,0,Crystal Palace,0,482,0,True
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-03-06,0,Arsenal,0,455,0,True
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-03-10,0,Wolverhampton,0,455,0,False
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-02-26,0,Manchester United,0,471,0,False
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-01-01,0,Tottenham,0,469,0,True
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-01-15,0,Newcastle United,0,472,0,False
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-05-07,0,Crystal Palace,0,588,0,False
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-05-11,0,Everton,0,588,0,True
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-05-22,0,Chelsea,0,580,0,False
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2021-10-23,14,Everton,0,0,1,False
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-04-09,0,Leicester City,0,467,0,True
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-04-02,0,Liverpool,0,461,0,False
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-04-30,0,Burnley,0,544,0,True
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-04-23,0,Manchester City,0,553,0,False
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-04-16,0,Brentford,0,502,0,True
Nicolas Nkoulou,DEF,Watford,0,0,0,0.0,2022-05-15,0,Leeds United,0,594,0,True
