name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-03-19,0,Arsenal,0,0,0,7230,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-12-26,0,Chelsea,0,0,0,6249,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-12-14,0,Norwich,0,0,0,5788,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-10-31,0,West Ham,0,0,0,5359,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-11-27,0,Crystal Palace,0,0,0,5833,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-12-11,0,Liverpool,0,0,0,5768,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-11-20,0,Brighton,0,0,0,5621,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-02-09,0,Leicester City,0,0,0,5943,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-11-05,0,Southampton,0,0,0,5667,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-12-01,0,Manchester City,0,0,0,5692,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-02-26,0,Brighton,0,0,0,6441,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-12-05,0,Leeds United,0,0,0,5695,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-02-13,0,Newcastle United,0,0,0,6033,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-01-02,0,Brentford,0,0,0,5862,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-01-22,0,Everton,0,0,0,5774,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-01-15,0,Manchester United,0,0,0,5787,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-03-13,0,West Ham,0,0,0,6338,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-02-19,0,Watford,0,0,0,6330,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-03-05,0,Southampton,0,0,0,6147,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-03-10,0,Leicester City,0,0,0,6147,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-04-09,0,Tottenham,0,0,0,6424,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-04-02,0,Wolverhampton,0,0,0,6392,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-04-30,0,Norwich,0,0,0,6661,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-04-23,0,Leeds United,0,0,0,6664,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-09-11,0,Chelsea,0,0,0,0,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-09-18,0,Everton,0,0,0,2520,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-09-25,0,Manchester United,0,0,0,4183,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-10-03,0,Tottenham,0,0,0,4251,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-05-22,0,Manchester City,0,0,0,7073,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-10-16,0,Wolverhampton,0,0,0,4983,0,True
Viljami Sinisalo,GK,Aston Villa,0,0,0,2021-10-22,0,Arsenal,0,0,0,5156,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-05-07,0,Burnley,0,0,0,6879,0,False
Viljami Sinisalo,GK,Aston Villa,0,0,0,2022-05-10,0,Liverpool,0,0,0,6879,0,True
Viljami Sinisalo,GKP,Aston Villa,0,0,0,2022-05-15,0,Crystal Palace,0,0,0,6921,0,True
Viljami Sinisalo,GKP,Aston Villa,0,0,0,2022-05-19,0,Burnley,0,0,0,6921,0,True
