name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,0.0,2021-12-15,0,Southampton,3678,0,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,2,0.6,2021-08-14,56,Chelsea,4667,1,False
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,0.6,2021-10-30,17,Manchester City,3639,1,False
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,0.1,2021-08-28,2,West Ham,5220,1,False
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,1.7,2021-12-12,17,Everton,3702,1,True
Jeffrey Schlupp,MID,Crystal Palace,0,1,0,15.3,2021-12-28,90,Norwich,4570,8,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,0.5,2021-12-26,15,Tottenham,3687,1,False
Jeffrey Schlupp,MID,Crystal Palace,0,0,1,3.8,2022-02-09,79,Norwich,5300,2,False
Jeffrey Schlupp,MID,Crystal Palace,0,1,0,1.4,2022-03-14,90,Manchester City,6213,3,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,0.0,2021-11-27,0,Aston Villa,3673,0,True
Jeffrey Schlupp,MID,Crystal Palace,0,1,0,2.8,2021-11-30,79,Leicester City,3656,3,False
Jeffrey Schlupp,MID,Crystal Palace,0,0,3,2.1,2022-01-23,90,Liverpool,5157,1,True
Jeffrey Schlupp,MID,Crystal Palace,0,1,0,1.7,2021-08-21,67,Brentford,5332,3,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,1,0.4,2021-12-05,90,Manchester United,3676,2,False
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,1.9,2021-11-20,9,Burnley,3687,1,False
Jeffrey Schlupp,MID,Crystal Palace,0,1,0,4.2,2022-03-05,90,Wolverhampton,6115,6,False
Jeffrey Schlupp,MID,Crystal Palace,0,1,0,1.4,2022-02-12,90,Brentford,5289,3,False
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,1.6,2021-11-06,10,Wolverhampton,3616,1,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,1,3.1,2022-02-19,90,Chelsea,6826,2,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,0.0,2022-02-23,0,Watford,6826,0,False
Jeffrey Schlupp,MID,Crystal Palace,2,0,1,8.3,2022-02-26,83,Burnley,5733,9,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,3,7.7,2022-01-01,90,West Ham,5400,2,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,1,6.3,2022-01-14,90,Brighton,5286,5,False
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,1.8,2022-05-07,27,Watford,6944,1,True
Jeffrey Schlupp,MID,Crystal Palace,0,1,0,0.7,2022-04-04,90,Arsenal,6949,3,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,2,8.1,2022-04-10,90,Leeds United,6955,2,False
Jeffrey Schlupp,MID,Crystal Palace,0,1,0,0.0,2022-05-22,90,Manchester United,7184,3,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,0.0,2021-09-11,0,Tottenham,4725,0,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,0.0,2021-09-18,0,Liverpool,3791,0,False
Jeffrey Schlupp,MID,Crystal Palace,0,0,1,0.0,2021-09-27,4,Brighton,3428,1,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,7.8,2021-10-03,19,Leeds United,3401,6,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,0.0,2021-10-18,0,Arsenal,3718,0,False
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,0.9,2021-10-23,17,Newcastle United,3746,1,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,7.3,2022-05-15,12,Aston Villa,7312,6,False
Jeffrey Schlupp,MID,Crystal Palace,0,0,1,4.2,2022-05-19,73,Everton,7312,2,False
Jeffrey Schlupp,MID,Crystal Palace,0,0,1,8.6,2022-04-30,73,Southampton,7031,2,False
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,3.3,2022-04-25,11,Leicester City,6962,1,True
Jeffrey Schlupp,MID,Crystal Palace,0,0,1,2.2,2022-04-20,90,Newcastle United,6836,2,False
