name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Danny Ings,FWD,Aston Villa,0,0.7,2022-03-19,8,Arsenal,786633,1,True
Danny Ings,FWD,Aston Villa,0,4.8,2021-12-26,72,Chelsea,682971,2,True
Danny Ings,FWD,Aston Villa,0,0.7,2021-12-14,30,Norwich,690557,1,False
Danny Ings,FWD,Aston Villa,1,6.0,2021-08-14,90,Watford,2574177,7,False
Danny Ings,FWD,Aston Villa,2,6.8,2021-08-21,90,Newcastle United,2815876,8,True
Danny Ings,FWD,Aston Villa,0,6.1,2021-08-28,90,Brentford,3078954,4,True
Danny Ings,FWD,Aston Villa,0,0.0,2021-10-31,0,West Ham,1330944,0,True
Danny Ings,FWD,Aston Villa,0,0.0,2021-11-27,0,Crystal Palace,856864,0,False
Danny Ings,FWD,Aston Villa,0,2.5,2021-12-11,16,Liverpool,660362,1,False
Danny Ings,FWD,Aston Villa,0,0.5,2021-11-20,65,Brighton,870469,2,True
Danny Ings,FWD,Aston Villa,0,0.0,2022-02-09,0,Leicester City,699019,0,True
Danny Ings,FWD,Aston Villa,0,0.0,2021-11-05,0,Southampton,1023241,0,False
Danny Ings,FWD,Aston Villa,0,0.0,2021-12-05,0,Leeds United,696617,0,True
Danny Ings,FWD,Aston Villa,0,0.0,2021-12-01,0,Manchester City,794805,0,True
Danny Ings,FWD,Aston Villa,0,0.9,2022-02-13,18,Newcastle United,679619,1,False
Danny Ings,FWD,Aston Villa,0,0.0,2022-01-22,11,Everton,705534,0,False
Danny Ings,FWD,Aston Villa,0,4.3,2022-03-13,68,West Ham,702864,2,False
Danny Ings,FWD,Aston Villa,0,4.2,2022-02-19,90,Watford,664779,2,True
Danny Ings,FWD,Aston Villa,3,13.4,2022-03-05,70,Southampton,677858,15,True
Danny Ings,FWD,Aston Villa,0,5.8,2022-03-10,70,Leicester City,677858,5,False
Danny Ings,FWD,Aston Villa,0,1.4,2022-02-26,78,Brighton,664731,2,False
Danny Ings,FWD,Aston Villa,2,15.1,2022-01-02,90,Brentford,665093,8,False
Danny Ings,FWD,Aston Villa,0,1.0,2022-01-15,75,Manchester United,692484,2,True
Danny Ings,FWD,Aston Villa,0,2.8,2021-09-11,68,Chelsea,2049336,2,False
Danny Ings,FWD,Aston Villa,0,4.2,2021-09-18,90,Everton,1798312,5,True
Danny Ings,FWD,Aston Villa,0,1.4,2022-05-15,70,Crystal Palace,1196456,2,True
Danny Ings,FWD,Aston Villa,0,2.1,2022-05-19,12,Burnley,1196456,1,True
Danny Ings,FWD,Aston Villa,0,2.1,2021-09-25,77,Manchester United,1581169,2,False
Danny Ings,FWD,Aston Villa,0,4.4,2021-10-03,88,Tottenham,1412903,2,False
Danny Ings,FWD,Aston Villa,0,0.0,2022-05-22,7,Manchester City,834977,1,False
Danny Ings,FWD,Aston Villa,1,8.1,2021-10-16,90,Wolverhampton,1352838,7,True
Danny Ings,FWD,Aston Villa,0,13.0,2022-04-09,69,Tottenham,705797,1,True
Danny Ings,FWD,Aston Villa,0,2.5,2021-10-22,76,Arsenal,1392392,2,False
Danny Ings,FWD,Aston Villa,0,0.0,2022-04-02,0,Wolverhampton,725555,0,False
Danny Ings,FWD,Aston Villa,2,7.5,2022-05-07,73,Burnley,688943,8,False
Danny Ings,FWD,Aston Villa,0,4.3,2022-05-10,90,Liverpool,688943,2,True
Danny Ings,FWD,Aston Villa,1,13.7,2022-04-30,50,Norwich,674616,8,True
Danny Ings,FWD,Aston Villa,0,0.0,2022-04-23,0,Leeds United,676197,0,False
