name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Michael Obafemi,FWD,Southampton,0,0.0,2021-12-26,0,West Ham,230095,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2021-12-28,0,Tottenham,229901,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2021-12-15,0,Crystal Palace,241631,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2021-08-22,0,Manchester United,975678,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2021-08-14,0,Everton,849691,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2021-08-28,0,Newcastle United,984788,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2021-11-27,0,Liverpool,268371,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2021-12-11,0,Arsenal,247631,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2021-10-30,0,Watford,301230,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2021-11-20,0,Norwich,277823,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2021-12-04,0,Brighton,256086,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2021-11-05,0,Aston Villa,289823,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2021-12-01,0,Leeds United,263231,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2022-02-09,0,Tottenham,209289,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2022-01-22,0,Manchester City,212017,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2022-02-12,0,Manchester United,207628,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2022-02-25,0,Norwich,201748,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2022-01-11,0,Brentford,224940,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2022-03-13,0,Watford,199355,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2022-01-15,0,Wolverhampton,212824,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2022-03-05,0,Aston Villa,200695,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2022-03-10,0,Newcastle United,200695,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2022-02-19,0,Everton,204805,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2022-05-17,0,Liverpool,192766,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2022-04-09,0,Chelsea,197289,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2022-04-02,0,Leicester City,197806,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2021-09-11,0,West Ham,687451,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2021-09-18,0,Manchester City,545693,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2021-09-26,0,Wolverhampton,472511,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2021-10-02,0,Chelsea,397585,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2021-10-16,0,Leicester City,349013,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2021-10-23,0,Burnley,325414,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2022-05-22,0,Leeds United,191582,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2022-04-30,0,Crystal Palace,195064,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2022-04-24,0,Brighton,195752,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2022-04-16,0,Arsenal,196315,0,True
Michael Obafemi,FWD,Southampton,0,0.0,2022-04-21,0,Burnley,196315,0,False
Michael Obafemi,FWD,Southampton,0,0.0,2022-05-07,0,Brentford,193780,0,False
