name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
David de Gea,GK,Man Utd,0,1,0,2022-02-26,90,Watford,0,0,2,1219725,6,True
David de Gea,GK,Man Utd,0,0,1,2022-01-03,90,Wolverhampton,0,0,5,977481,3,True
David de Gea,GK,Man Utd,1,0,2,2022-01-15,90,Aston Villa,0,0,7,1425323,4,False
David de Gea,GK,Man Utd,0,0,1,2022-01-19,90,Brentford,0,0,7,1425323,4,False
David de Gea,GK,Man Utd,1,0,1,2021-12-27,90,Newcastle United,0,0,7,871447,5,False
David de Gea,GK,Man Utd,0,0,1,2021-12-30,90,Burnley,0,0,2,1021910,2,True
David de Gea,GK,Man Utd,0,0,1,2021-08-14,90,Leicester City,0,0,2,173508,2,True
David de Gea,GK,Man Utd,0,0,1,2022-04-02,90,Leeds United,0,0,2,963201,2,True
David de Gea,GK,Man Utd,0,0,1,2022-04-09,90,Everton,0,0,2,965394,2,False
David de Gea,GK,Man Utd,0,0,1,2021-11-28,90,Chelsea,0,0,5,458258,3,False
David de Gea,GK,Man Utd,0,0,1,2021-08-22,90,Southampton,0,0,3,245055,3,False
David de Gea,GK,Man Utd,0,1,0,2021-10-30,90,Tottenham,0,0,0,458522,6,False
David de Gea,GK,Man Utd,0,1,0,2021-08-29,90,Wolverhampton,0,0,5,261452,7,False
David de Gea,GK,Man Utd,3,1,0,2021-12-11,90,Norwich,0,0,5,725219,10,False
David de Gea,GK,Man Utd,0,1,0,2021-12-05,90,Crystal Palace,0,0,2,523068,6,True
David de Gea,GK,Man Utd,0,0,1,2022-02-08,90,Burnley,0,0,2,1307551,2,False
David de Gea,GK,Man Utd,0,0,2,2021-11-06,90,Manchester City,0,0,5,451451,2,True
David de Gea,GK,Man Utd,0,0,4,2021-11-20,90,Watford,0,1,3,469831,6,False
David de Gea,GK,Man Utd,0,0,2,2021-12-02,90,Arsenal,0,0,5,473518,2,True
David de Gea,GK,Man Utd,0,0,1,2022-02-12,90,Southampton,0,0,3,1438579,3,True
David de Gea,GK,Man Utd,0,1,0,2022-02-15,90,Brighton,0,0,3,1438579,7,True
David de Gea,GK,Man Utd,0,0,2,2022-04-16,90,Norwich,0,0,2,965918,1,True
David de Gea,GK,Man Utd,0,0,4,2022-04-19,90,Liverpool,0,0,1,965918,0,False
David de Gea,GK,Man Utd,0,0,3,2022-04-23,90,Arsenal,0,0,4,940833,2,False
David de Gea,GK,Man Utd,0,0,1,2022-04-28,90,Chelsea,0,0,5,940833,3,True
David de Gea,GK,Man Utd,0,1,0,2022-05-02,90,Brentford,0,0,4,904187,7,True
David de Gea,GK,Man Utd,0,1,0,2022-01-22,90,West Ham,0,0,2,1171314,6,True
David de Gea,GK,Man Utd,0,0,2,2022-03-12,90,Tottenham,0,0,1,986219,1,True
David de Gea,GK,Man Utd,0,0,2,2022-02-20,90,Leicester City,0,0,4,1189431,2,False
David de Gea,GK,Man Utd,0,0,4,2022-03-06,90,Manchester City,0,0,6,1035882,2,False
David de Gea,GK,Man Utd,0,0,1,2021-09-11,90,Newcastle United,0,0,2,459479,2,True
David de Gea,GK,Man Utd,2,0,1,2021-09-19,90,West Ham,0,1,3,439922,10,False
David de Gea,GK,Man Utd,0,0,1,2021-09-25,90,Aston Villa,0,0,2,537192,2,True
David de Gea,GK,Man Utd,0,0,5,2021-10-24,90,Liverpool,0,0,3,492443,1,True
David de Gea,GK,Man Utd,0,0,1,2021-10-02,90,Everton,0,0,1,547444,2,True
David de Gea,GK,Man Utd,0,0,4,2021-10-16,90,Leeds United,0,0,7,540369,2,False
David de Gea,GK,Man Utd,0,0,1,2022-05-22,90,Crystal Palace,0,0,2,773341,2,False
David de Gea,GK,Man Utd,0,0,4,2022-05-07,90,Brighton,0,0,1,822086,0,False
