name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Tammy Abraham,FWD,Chelsea,0,0.0,2021-12-19,0,Wolverhampton,11590,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2021-12-16,0,Everton,11616,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2021-10-30,0,Newcastle United,12097,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2021-08-14,0,Crystal Palace,45383,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2021-12-29,0,Brighton,11524,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2021-08-28,0,Liverpool,19226,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2021-08-22,0,Arsenal,30353,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2021-12-26,0,Aston Villa,11542,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2021-12-01,0,Watford,11749,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2021-11-28,0,Manchester United,11797,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2021-12-04,0,West Ham,11715,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2021-12-11,0,Leicester City,11656,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2021-11-20,0,Leeds United,11859,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2021-11-06,0,Burnley,11975,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2022-01-23,0,Tottenham,11411,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2022-03-13,0,Newcastle United,11284,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2022-03-05,0,Burnley,11311,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2022-03-10,0,Norwich,11311,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2022-02-19,0,Crystal Palace,11348,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2022-01-02,0,Liverpool,11486,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2022-01-15,0,Manchester City,11439,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2022-01-18,0,Brighton,11439,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2022-05-07,0,Wolverhampton,11203,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2022-05-11,0,Leicester City,11203,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2021-09-19,0,Tottenham,13982,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2021-09-11,0,Aston Villa,15032,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2022-05-19,0,Leeds United,11187,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2022-05-22,0,Watford,11175,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2021-09-25,0,Manchester City,13262,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2021-10-02,0,Southampton,12813,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2021-10-16,0,Brentford,12478,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2021-10-23,0,Norwich,12312,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2022-04-09,0,Southampton,11248,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2022-04-02,0,Brentford,11253,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2022-05-01,0,Everton,11209,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2022-04-24,0,West Ham,11226,0,True
Tammy Abraham,FWD,Chelsea,0,0.0,2022-04-28,0,Manchester United,11226,0,False
Tammy Abraham,FWD,Chelsea,0,0.0,2022-04-20,0,Arsenal,11235,0,True
