name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Bukayo Saka,MID,Arsenal,3,1,0,11.1,2022-03-19,68,Aston Villa,3074753,11,False
Bukayo Saka,MID,Arsenal,0,0,1,13.6,2021-12-18,77,Leicester City,954926,7,False
Bukayo Saka,MID,Arsenal,3,1,0,13.9,2021-12-26,77,Norwich,1114715,16,False
Bukayo Saka,MID,Arsenal,0,1,0,12.3,2021-12-15,90,West Ham,769163,6,True
Bukayo Saka,MID,Arsenal,0,1,0,9.3,2021-10-30,84,Leeds United,819749,6,False
Bukayo Saka,MID,Arsenal,0,0,1,3.1,2021-08-13,31,Brentford,1014984,1,False
Bukayo Saka,MID,Arsenal,0,0,3,0.5,2021-08-28,45,Manchester City,642187,1,False
Bukayo Saka,MID,Arsenal,0,1,0,10.4,2021-11-27,63,Newcastle United,822570,8,True
Bukayo Saka,MID,Arsenal,0,0,2,3.5,2021-08-22,60,Chelsea,831796,2,True
Bukayo Saka,MID,Arsenal,0,1,0,4.9,2022-02-10,70,Wolverhampton,1362735,3,False
Bukayo Saka,MID,Arsenal,0,0,2,5.0,2021-12-06,90,Everton,721565,2,False
Bukayo Saka,MID,Arsenal,0,0,0,2.2,2021-12-02,20,Manchester United,744627,1,False
Bukayo Saka,MID,Arsenal,0,0,4,5.0,2021-11-20,90,Liverpool,798776,2,False
Bukayo Saka,MID,Arsenal,0,1,0,9.1,2021-12-11,90,Southampton,775566,5,True
Bukayo Saka,MID,Arsenal,0,1,0,5.8,2021-11-07,90,Watford,863989,3,True
Bukayo Saka,MID,Arsenal,0,1,0,7.8,2022-01-23,90,Burnley,1321420,3,True
Bukayo Saka,MID,Arsenal,0,1,0,14.1,2022-03-13,84,Leeds United,2691355,3,True
Bukayo Saka,MID,Arsenal,0,0,2,3.4,2022-03-16,73,Liverpool,2691355,2,True
Bukayo Saka,MID,Arsenal,3,0,1,15.4,2022-02-19,90,Brentford,2136222,10,True
Bukayo Saka,MID,Arsenal,0,0,1,16.7,2022-02-24,90,Wolverhampton,2136222,1,True
Bukayo Saka,MID,Arsenal,2,0,2,11.1,2022-03-06,90,Watford,1837116,12,False
Bukayo Saka,MID,Arsenal,0,0,1,5.5,2022-01-01,83,Manchester City,1032399,6,True
Bukayo Saka,MID,Arsenal,0,0,2,12.8,2022-04-09,90,Brighton,3027730,1,True
Bukayo Saka,MID,Arsenal,0,0,3,5.2,2022-04-04,90,Crystal Palace,2983113,2,False
Bukayo Saka,MID,Arsenal,0,1,0,16.9,2021-09-11,90,Norwich,616623,3,True
Bukayo Saka,MID,Arsenal,0,1,0,3.7,2021-09-18,90,Burnley,593607,6,False
Bukayo Saka,MID,Arsenal,0,0,1,0.0,2022-05-22,77,Everton,2605325,5,True
Bukayo Saka,MID,Arsenal,0,0,1,9.8,2022-05-01,86,West Ham,2657251,4,False
Bukayo Saka,MID,Arsenal,3,0,1,13.1,2021-09-26,86,Tottenham,562604,13,True
Bukayo Saka,MID,Arsenal,3,0,1,13.3,2022-04-23,73,Manchester United,2805386,13,True
Bukayo Saka,MID,Arsenal,0,0,1,12.3,2022-04-16,90,Southampton,3032954,2,False
Bukayo Saka,MID,Arsenal,1,0,2,10.1,2022-04-20,90,Chelsea,3032954,8,False
Bukayo Saka,MID,Arsenal,0,1,0,4.8,2021-10-02,89,Brighton,911549,3,False
Bukayo Saka,MID,Arsenal,0,0,0,1.3,2021-10-18,45,Crystal Palace,1109344,0,True
Bukayo Saka,MID,Arsenal,0,0,1,9.6,2021-10-22,90,Aston Villa,868342,2,True
Bukayo Saka,MID,Arsenal,0,0,1,4.5,2022-05-08,67,Leicester City,2846316,2,True
Bukayo Saka,MID,Arsenal,0,0,3,4.8,2022-05-12,90,Tottenham,2846316,2,False
Bukayo Saka,MID,Arsenal,0,0,2,5.9,2022-05-16,90,Newcastle United,2509309,2,False
