name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Jordan Hugill,FWD,Norwich,0,0.0,2022-02-25,0,Southampton,787,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2022-01-12,0,West Ham,820,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2022-01-15,0,Everton,809,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2021-12-26,0,Arsenal,822,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2021-12-14,0,Aston Villa,832,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2021-12-28,0,Crystal Palace,821,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2021-08-21,0,Manchester City,3179,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2021-08-14,0,Liverpool,3139,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2021-11-27,0,Wolverhampton,877,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2021-08-28,0,Leeds United,2459,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2021-12-11,0,Manchester United,843,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2022-04-02,0,Brighton,781,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2022-04-10,0,Burnley,780,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2021-10-31,0,Leicester City,935,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2022-02-09,0,Crystal Palace,799,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2021-11-30,0,Newcastle United,872,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2021-11-06,0,Brentford,920,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2021-12-05,0,Tottenham,859,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2021-11-20,0,Southampton,893,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2022-02-12,0,Manchester City,797,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2022-04-30,0,Aston Villa,778,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2022-01-21,0,Watford,804,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2022-04-23,0,Newcastle United,778,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2022-04-16,0,Manchester United,778,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2022-05-15,0,Wolverhampton,776,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2022-03-13,0,Leicester City,785,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2022-03-05,0,Brentford,786,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2022-02-19,0,Liverpool,793,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2022-03-10,0,Chelsea,786,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2021-09-11,0,Arsenal,1572,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2021-09-18,0,Watford,1327,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2021-09-25,0,Everton,1153,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2021-10-02,0,Burnley,1080,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2021-10-16,0,Brighton,1011,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2021-10-23,0,Chelsea,973,0,False
Jordan Hugill,FWD,Norwich,0,0.0,2022-05-22,0,Tottenham,776,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2022-05-08,0,West Ham,778,0,True
Jordan Hugill,FWD,Norwich,0,0.0,2022-05-11,0,Leeds United,778,0,False
