name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Sergi Canós,MID,Brentford,0,0,0,0.0,2022-03-20,0,Leeds United,106315,0,False
Sergi Canós,MID,Brentford,0,0,2,7.4,2021-12-26,90,Brighton,123680,2,False
Sergi Canós,MID,Brentford,0,0,0,0.0,2021-12-29,21,Manchester City,119580,1,True
Sergi Canós,MID,Brentford,3,1,0,11.0,2021-08-13,90,Arsenal,15606,11,True
Sergi Canós,MID,Brentford,0,0,3,4.5,2021-10-30,76,Burnley,168892,2,False
Sergi Canós,MID,Brentford,0,1,0,4.0,2021-08-21,90,Crystal Palace,221559,3,False
Sergi Canós,MID,Brentford,0,0,1,3.6,2021-08-28,90,Aston Villa,268454,2,False
Sergi Canós,MID,Brentford,0,1,0,0.8,2021-11-28,86,Everton,183325,2,True
Sergi Canós,MID,Brentford,0,0,1,12.4,2021-12-05,71,Leicester City,156167,6,False
Sergi Canós,MID,Brentford,0,0,1,1.3,2022-02-09,61,Manchester City,111998,2,False
Sergi Canós,MID,Brentford,2,0,3,7.1,2021-11-20,90,Newcastle United,159981,10,False
Sergi Canós,MID,Brentford,0,0,0,0.0,2021-12-10,0,Watford,133786,0,True
Sergi Canós,MID,Brentford,0,0,2,9.4,2021-11-06,90,Norwich,170614,2,True
Sergi Canós,MID,Brentford,0,0,2,0.8,2021-12-02,69,Tottenham,167898,0,False
Sergi Canós,MID,Brentford,0,1,0,3.8,2022-02-12,85,Crystal Palace,110249,2,True
Sergi Canós,MID,Brentford,0,0,2,2.7,2022-01-22,82,Wolverhampton,115623,2,True
Sergi Canós,MID,Brentford,0,1,0,9.3,2022-03-12,74,Burnley,104304,3,True
Sergi Canós,MID,Brentford,0,1,0,5.1,2022-03-05,81,Norwich,104937,3,False
Sergi Canós,MID,Brentford,0,0,2,2.2,2022-02-19,83,Arsenal,107084,2,False
Sergi Canós,MID,Brentford,0,0,0,0.2,2022-02-26,18,Newcastle United,108290,1,True
Sergi Canós,MID,Brentford,0,0,1,0.7,2022-01-02,53,Aston Villa,164481,1,True
Sergi Canós,MID,Brentford,0,0,4,0.7,2022-01-11,75,Southampton,164481,2,False
Sergi Canós,MID,Brentford,0,0,2,2.6,2022-01-16,41,Liverpool,117419,1,False
Sergi Canós,MID,Brentford,0,0,2,0.7,2022-01-19,63,Manchester United,117419,2,True
Sergi Canós,MID,Brentford,0,1,0,1.9,2021-09-18,67,Wolverhampton,219996,3,False
Sergi Canós,MID,Brentford,0,1,0,0.7,2021-09-11,60,Brighton,252273,2,True
Sergi Canós,MID,Brentford,0,0,3,1.9,2021-09-25,90,Liverpool,193998,2,True
Sergi Canós,MID,Brentford,0,0,1,4.3,2021-10-03,90,West Ham,180811,4,False
Sergi Canós,MID,Brentford,0,0,2,5.1,2021-10-24,90,Leeds United,165565,2,True
Sergi Canós,MID,Brentford,0,0,1,0.9,2021-10-16,71,Chelsea,172134,1,True
Sergi Canós,MID,Brentford,0,0,1,0.0,2022-05-22,16,Leicester City,94335,3,True
Sergi Canós,MID,Brentford,0,0,0,0.0,2022-05-07,0,Southampton,95024,0,True
Sergi Canós,MID,Brentford,0,0,0,1.3,2022-04-10,12,West Ham,101697,1,True
Sergi Canós,MID,Brentford,0,0,0,0.1,2022-04-02,2,Chelsea,102788,1,False
Sergi Canós,MID,Brentford,0,0,0,0.0,2022-05-02,0,Manchester United,96330,0,False
Sergi Canós,MID,Brentford,0,0,0,0.0,2022-04-23,0,Tottenham,97838,0,True
Sergi Canós,MID,Brentford,0,0,0,0.0,2022-04-16,0,Watford,100616,0,False
Sergi Canós,MID,Brentford,0,0,0,0.0,2022-05-15,0,Everton,94423,0,False
