name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Brandon Austin,GK,Spurs,0,0,0,2022-03-20,0,West Ham,0,0,0,1941,0,True
Brandon Austin,GK,Spurs,0,0,0,2021-12-19,0,Liverpool,0,0,0,0,0,True
Brandon Austin,GK,Spurs,0,0,0,2021-12-26,0,Crystal Palace,0,0,0,1674,0,True
Brandon Austin,GK,Spurs,0,0,0,2021-12-28,0,Southampton,0,0,0,1015,0,False
Brandon Austin,GK,Spurs,0,0,0,2022-02-09,0,Southampton,0,0,0,1280,0,True
Brandon Austin,GK,Spurs,0,0,0,2022-02-13,0,Wolverhampton,0,0,0,1409,0,True
Brandon Austin,GK,Spurs,0,0,0,2022-01-23,0,Chelsea,0,0,0,1168,0,False
Brandon Austin,GK,Spurs,0,0,0,2022-03-12,0,Manchester United,0,0,0,1891,0,False
Brandon Austin,GK,Spurs,0,0,0,2022-03-16,0,Brighton,0,0,0,1891,0,False
Brandon Austin,GK,Spurs,0,0,0,2022-02-19,0,Manchester City,0,0,0,1767,0,False
Brandon Austin,GK,Spurs,0,0,0,2022-02-23,0,Burnley,0,0,0,1767,0,False
Brandon Austin,GK,Spurs,0,0,0,2022-03-07,0,Everton,0,0,0,1728,0,True
Brandon Austin,GK,Spurs,0,0,0,2022-02-26,0,Leicester City,0,0,0,1782,0,False
Brandon Austin,GK,Spurs,0,0,0,2022-01-01,0,Watford,0,0,0,1025,0,False
Brandon Austin,GK,Spurs,0,0,0,2022-01-19,0,Leeds United,0,0,0,1191,0,False
Brandon Austin,GK,Spurs,0,0,0,2022-05-07,0,Liverpool,0,0,0,2288,0,False
Brandon Austin,GK,Spurs,0,0,0,2022-05-12,0,Arsenal,0,0,0,2288,0,True
Brandon Austin,GK,Spurs,0,0,0,2022-05-22,0,Norwich,0,0,0,2371,0,False
Brandon Austin,GK,Spurs,0,0,0,2022-04-09,0,Aston Villa,0,0,0,1942,0,False
Brandon Austin,GK,Spurs,0,0,0,2022-04-03,0,Newcastle United,0,0,0,1940,0,True
Brandon Austin,GK,Spurs,0,0,0,2022-05-01,0,Leeds United,0,0,0,2151,0,True
Brandon Austin,GK,Spurs,0,0,0,2022-04-23,0,Brentford,0,0,0,2103,0,False
Brandon Austin,GK,Spurs,0,0,0,2022-04-16,0,Brighton,0,0,0,2035,0,True
Brandon Austin,GKP,Spurs,0,0,0,2022-05-15,0,Burnley,0,0,0,2407,0,True
