name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Marcus Forss,FWD,Brentford,0,0.0,2022-02-26,0,Newcastle United,8357,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-01-02,0,Aston Villa,11348,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-01-11,0,Southampton,11348,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-01-16,0,Liverpool,10667,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-01-19,0,Manchester United,10667,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-03-20,0,Leeds United,7864,0,False
Marcus Forss,FWD,Brentford,0,0.0,2021-12-26,0,Brighton,13071,0,False
Marcus Forss,FWD,Brentford,0,0.0,2021-12-29,0,Manchester City,11238,0,True
Marcus Forss,FWD,Brentford,0,0.0,2021-08-21,0,Crystal Palace,14948,0,False
Marcus Forss,FWD,Brentford,0,0.0,2021-08-28,0,Aston Villa,12394,0,False
Marcus Forss,FWD,Brentford,0,0.1,2021-08-13,4,Arsenal,11516,1,True
Marcus Forss,FWD,Brentford,0,2.4,2021-10-30,90,Burnley,9820,2,False
Marcus Forss,FWD,Brentford,0,2.9,2021-12-10,21,Watford,11203,4,True
Marcus Forss,FWD,Brentford,0,0.0,2021-11-28,0,Everton,9858,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-02-09,0,Manchester City,9647,0,False
Marcus Forss,FWD,Brentford,0,0.0,2021-11-20,0,Newcastle United,10540,0,False
Marcus Forss,FWD,Brentford,0,0.3,2021-11-06,21,Norwich,10883,1,True
Marcus Forss,FWD,Brentford,0,0.0,2021-12-02,0,Tottenham,9877,0,False
Marcus Forss,FWD,Brentford,0,0.0,2021-12-05,0,Leicester City,9672,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-02-12,0,Crystal Palace,9154,0,True
Marcus Forss,FWD,Brentford,0,0.2,2022-01-22,11,Wolverhampton,10333,1,True
Marcus Forss,FWD,Brentford,0,0.0,2022-03-12,0,Burnley,7967,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-03-05,0,Norwich,8152,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-04-02,0,Chelsea,7765,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-02-19,0,Arsenal,8681,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-04-10,0,West Ham,7699,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-04-16,0,Watford,7615,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-05-02,0,Manchester United,7501,0,False
Marcus Forss,FWD,Brentford,0,0.0,2022-04-23,0,Tottenham,7551,0,True
Marcus Forss,FWD,Brentford,0,0.0,2021-09-11,0,Brighton,10544,0,True
Marcus Forss,FWD,Brentford,0,0.0,2021-09-18,0,Wolverhampton,9604,0,False
Marcus Forss,FWD,Brentford,0,0.0,2021-09-25,0,Liverpool,9111,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-05-22,0,Leicester City,7360,0,True
Marcus Forss,FWD,Brentford,0,0.0,2021-10-03,0,West Ham,8633,0,False
Marcus Forss,FWD,Brentford,0,2.7,2021-10-16,23,Chelsea,8592,1,True
Marcus Forss,FWD,Brentford,0,0.1,2021-10-24,33,Leeds United,8890,1,True
Marcus Forss,FWD,Brentford,0,0.0,2022-05-07,0,Southampton,7446,0,True
Marcus Forss,FWD,Brentford,0,0.0,2022-05-15,0,Everton,7395,0,False
