name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2021-12-19,0,Tottenham,14350,0,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.2,2022-01-02,21,Chelsea,13621,1,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,1,0,10.8,2022-01-16,73,Brentford,16127,8,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,1.7,2021-12-28,54,Leeds United,13728,1,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,1,2.5,2021-12-16,73,Newcastle United,13045,2,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2021-08-21,0,Burnley,13044,0,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,1,0,0.7,2021-08-14,60,Norwich,9191,3,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,3.3,2021-11-27,31,Southampton,13853,1,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2021-08-28,0,Chelsea,11126,0,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,1.5,2021-12-11,57,Aston Villa,12998,1,True
Alex Oxlade-Chamberlain,MID,Liverpool,2,0,2,7.0,2021-10-30,70,Brighton,10655,7,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-02-10,0,Leeds United,26481,0,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.1,2021-12-01,7,Everton,13479,1,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,2,2.7,2021-11-07,68,West Ham,11441,2,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,1,0,5.1,2021-11-20,75,Arsenal,12236,3,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.6,2021-12-04,8,Wolverhampton,12973,1,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-04-10,0,Manchester City,21022,0,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-04-02,0,Watford,21152,0,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-02-13,0,Burnley,23414,0,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,1,9.9,2022-01-23,59,Crystal Palace,15158,6,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-05-17,0,Southampton,20825,0,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-04-30,0,Newcastle United,20868,0,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-04-24,0,Everton,20900,0,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-04-19,0,Manchester United,20947,0,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-03-12,0,Brighton,21389,0,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-03-16,0,Arsenal,21389,0,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-03-05,0,West Ham,21576,0,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,1,3.3,2022-02-19,61,Norwich,22559,2,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-02-23,0,Leicester City,22559,0,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.8,2021-09-12,8,Leicester City,10909,1,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2021-09-18,0,Crystal Palace,11087,0,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2021-09-25,0,Brentford,10834,0,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2021-10-03,0,Manchester City,10611,0,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,1.7,2021-10-16,26,Watford,10623,1,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,2.1,2021-10-24,26,Manchester United,10569,1,False
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-05-22,0,Wolverhampton,20849,0,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-05-07,0,Tottenham,20844,0,True
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0.0,2022-05-10,0,Aston Villa,20844,0,False
