name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Joshua King,FWD,Watford,0,6.3,2021-10-30,90,Southampton,318289,2,True
Joshua King,FWD,Watford,0,7.9,2021-12-28,90,West Ham,611925,5,True
Joshua King,FWD,Watford,0,3.3,2021-08-29,64,Tottenham,19147,2,False
Joshua King,FWD,Watford,0,0.0,2021-08-14,0,Aston Villa,21981,0,True
Joshua King,FWD,Watford,0,2.6,2022-02-08,90,West Ham,814537,2,False
Joshua King,FWD,Watford,0,4.8,2021-08-21,25,Brighton,18983,1,False
Joshua King,FWD,Watford,0,4.0,2021-12-10,90,Brentford,691728,2,False
Joshua King,FWD,Watford,0,2.6,2021-12-01,90,Chelsea,435514,2,True
Joshua King,FWD,Watford,0,9.6,2021-11-28,90,Leeds United,387704,6,False
Joshua King,FWD,Watford,0,5.7,2021-11-07,90,Arsenal,307135,1,False
Joshua King,FWD,Watford,0,15.5,2021-11-20,90,Manchester United,321647,6,True
Joshua King,FWD,Watford,0,2.0,2022-02-12,90,Brighton,763878,2,True
Joshua King,FWD,Watford,0,1.7,2022-03-13,3,Southampton,413785,1,False
Joshua King,FWD,Watford,0,3.3,2022-01-21,90,Norwich,925137,2,True
Joshua King,FWD,Watford,0,3.2,2021-12-04,90,Manchester City,473915,1,True
Joshua King,FWD,Watford,0,8.5,2022-02-05,90,Burnley,925137,1,False
Joshua King,FWD,Watford,0,4.4,2022-02-19,90,Aston Villa,742277,2,False
Joshua King,FWD,Watford,0,1.0,2022-02-23,50,Crystal Palace,742277,1,True
Joshua King,FWD,Watford,0,0.0,2022-03-06,0,Arsenal,506848,0,True
Joshua King,FWD,Watford,0,2.2,2022-03-10,45,Wolverhampton,506848,1,False
Joshua King,FWD,Watford,0,4.1,2022-02-26,62,Manchester United,488974,2,False
Joshua King,FWD,Watford,0,4.6,2022-01-01,90,Tottenham,567814,2,True
Joshua King,FWD,Watford,0,7.7,2022-01-15,90,Newcastle United,838666,2,False
Joshua King,FWD,Watford,0,0.0,2022-04-09,9,Leicester City,345201,1,True
Joshua King,FWD,Watford,0,0.1,2022-04-02,12,Liverpool,355491,1,False
Joshua King,FWD,Watford,0,0.5,2022-05-07,90,Crystal Palace,300880,1,False
Joshua King,FWD,Watford,0,0.0,2022-05-11,0,Everton,300880,0,True
Joshua King,FWD,Watford,0,0.0,2022-05-22,71,Chelsea,266519,2,False
Joshua King,FWD,Watford,0,2.6,2021-09-11,52,Wolverhampton,26833,1,True
Joshua King,FWD,Watford,2,8.5,2021-09-18,90,Norwich,30569,10,False
Joshua King,FWD,Watford,0,7.3,2021-09-25,90,Newcastle United,65870,5,True
Joshua King,FWD,Watford,0,0.2,2021-10-02,45,Leicester City,85850,1,False
Joshua King,FWD,Watford,0,0.0,2021-10-16,0,Liverpool,60846,0,True
Joshua King,FWD,Watford,0,0.0,2022-04-30,0,Burnley,305852,0,True
Joshua King,FWD,Watford,3,24.1,2021-10-23,90,Everton,55745,16,False
Joshua King,FWD,Watford,0,2.0,2022-04-23,90,Manchester City,309298,2,False
Joshua King,FWD,Watford,0,2.1,2022-04-16,6,Brentford,322050,1,True
Joshua King,FWD,Watford,0,0.0,2022-05-15,0,Leeds United,275049,0,True
