name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Patson Daka,FWD,Leicester,0,0.0,2022-03-20,4,Brentford,141170,1,True
Patson Daka,FWD,Leicester,0,0.0,2021-12-26,0,Manchester City,133560,0,False
Patson Daka,FWD,Leicester,0,0.0,2021-12-28,0,Liverpool,98658,0,True
Patson Daka,FWD,Leicester,0,0.0,2021-08-14,0,Wolverhampton,105111,0,True
Patson Daka,FWD,Leicester,0,0.4,2021-10-30,20,Arsenal,123886,1,True
Patson Daka,FWD,Leicester,0,0.1,2021-08-23,26,West Ham,83139,1,False
Patson Daka,FWD,Leicester,0,0.0,2021-08-28,0,Norwich,61825,0,False
Patson Daka,FWD,Leicester,0,0.0,2021-11-28,0,Watford,80161,0,True
Patson Daka,FWD,Leicester,0,8.5,2021-12-05,77,Aston Villa,66681,5,False
Patson Daka,FWD,Leicester,0,0.0,2022-02-10,59,Liverpool,173305,1,False
Patson Daka,FWD,Leicester,0,0.0,2021-11-20,0,Chelsea,93681,0,True
Patson Daka,FWD,Leicester,1,8.6,2021-12-12,90,Newcastle United,70197,10,True
Patson Daka,FWD,Leicester,0,0.0,2021-11-07,0,Leicester City,110207,0,False
Patson Daka,FWD,Leicester,0,0.0,2021-12-01,15,Southampton,73607,1,False
Patson Daka,FWD,Leicester,0,2.6,2022-02-13,90,West Ham,183271,2,True
Patson Daka,FWD,Leicester,3,7.8,2022-01-23,90,Brighton,120539,9,True
Patson Daka,FWD,Leicester,0,0.0,2022-03-13,16,Arsenal,137742,0,False
Patson Daka,FWD,Leicester,0,6.4,2022-03-01,71,Burnley,176199,2,False
Patson Daka,FWD,Leicester,0,0.0,2022-03-05,0,Leicester City,158609,0,True
Patson Daka,FWD,Leicester,0,5.1,2022-02-20,72,Wolverhampton,172603,2,False
Patson Daka,FWD,Leicester,0,8.5,2022-01-19,74,Tottenham,90633,6,True
Patson Daka,FWD,Leicester,0,1.5,2022-04-10,75,Crystal Palace,120842,2,True
Patson Daka,FWD,Leicester,0,0.2,2022-04-02,1,Manchester United,125402,1,False
Patson Daka,FWD,Leicester,0,0.0,2021-09-19,0,Brighton,39334,0,False
Patson Daka,FWD,Leicester,0,0.0,2021-09-11,0,Manchester City,43972,0,True
Patson Daka,FWD,Leicester,0,0.0,2021-09-25,0,Burnley,36829,0,True
Patson Daka,FWD,Leicester,0,0.0,2021-10-03,0,Crystal Palace,34672,0,False
Patson Daka,FWD,Leicester,0,6.7,2021-10-24,45,Brentford,90226,4,False
Patson Daka,FWD,Leicester,1,12.5,2021-10-16,13,Manchester United,33553,6,True
Patson Daka,FWD,Leicester,0,0.0,2022-05-22,0,Southampton,124059,0,True
Patson Daka,FWD,Leicester,0,4.2,2022-05-01,66,Tottenham,117641,2,False
Patson Daka,FWD,Leicester,0,2.5,2022-04-23,70,Aston Villa,121471,2,True
Patson Daka,FWD,Leicester,0,0.7,2022-04-17,77,Newcastle United,127400,2,False
Patson Daka,FWD,Leicester,0,2.7,2022-04-20,13,Everton,127400,0,False
Patson Daka,FWD,Leicester,3,9.6,2022-05-08,79,Everton,119717,9,True
Patson Daka,FWD,Leicester,0,0.0,2022-05-11,0,Norwich,119717,0,True
Patson Daka,FWD,Leicester,0,2.3,2022-05-15,9,Watford,135893,1,False
Patson Daka,FWD,Leicester,0,0.0,2022-05-19,0,Chelsea,135893,0,False
