name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2021-12-18,0,Leicester City,70119,0,False
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2022-01-01,0,Manchester City,69652,0,True
Nicolas Pépé,MID,Arsenal,0,0,0,0.1,2022-03-19,21,Aston Villa,75545,1,False
Nicolas Pépé,MID,Arsenal,0,0,0,1.9,2021-12-26,12,Norwich,71094,4,False
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2021-12-15,0,West Ham,69459,0,True
Nicolas Pépé,MID,Arsenal,0,0,2,10.3,2021-08-13,90,Brentford,243459,2,False
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2021-11-27,0,Newcastle United,74158,0,True
Nicolas Pépé,MID,Arsenal,0,0,2,1.1,2021-08-22,90,Chelsea,170310,2,True
Nicolas Pépé,MID,Arsenal,0,0,0,0.4,2021-10-30,5,Leeds United,82349,1,False
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2021-08-28,0,Manchester City,130423,0,False
Nicolas Pépé,MID,Arsenal,0,0,0,0.1,2021-12-11,7,Southampton,70153,1,True
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2021-12-06,0,Everton,71013,0,False
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2022-02-10,0,Wolverhampton,66464,0,False
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2021-11-07,0,Watford,79448,0,True
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2021-11-20,0,Liverpool,75210,0,False
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2021-12-02,0,Manchester United,72599,0,False
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2022-04-04,0,Crystal Palace,70804,0,False
Nicolas Pépé,MID,Arsenal,0,0,0,5.8,2022-04-09,16,Brighton,69431,1,True
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2022-01-23,0,Burnley,66544,0,True
Nicolas Pépé,MID,Arsenal,0,0,1,1.0,2022-05-16,17,Newcastle United,68543,1,False
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2022-05-01,0,West Ham,68808,0,False
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2022-04-23,0,Manchester United,68871,0,True
Nicolas Pépé,MID,Arsenal,0,0,0,0.9,2022-04-16,20,Southampton,69771,1,False
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2022-04-20,0,Chelsea,69771,0,False
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2022-03-13,5,Leeds United,70911,1,True
Nicolas Pépé,MID,Arsenal,0,0,0,0.4,2022-03-16,16,Liverpool,70911,1,True
Nicolas Pépé,MID,Arsenal,0,0,1,4.2,2022-02-19,15,Brentford,68945,1,True
Nicolas Pépé,MID,Arsenal,1,0,0,5.8,2022-02-24,19,Wolverhampton,68945,7,True
Nicolas Pépé,MID,Arsenal,0,0,1,0.6,2022-03-06,17,Watford,69712,1,False
Nicolas Pépé,MID,Arsenal,0,1,0,21.7,2021-09-11,90,Norwich,115338,6,True
Nicolas Pépé,MID,Arsenal,0,1,0,8.7,2021-09-18,90,Burnley,128512,3,False
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2021-09-26,0,Tottenham,113336,0,True
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2021-10-22,0,Aston Villa,96547,0,True
Nicolas Pépé,MID,Arsenal,0,0,0,1.3,2021-10-02,27,Brighton,98171,1,False
Nicolas Pépé,MID,Arsenal,0,0,2,7.0,2021-10-18,90,Crystal Palace,88868,5,True
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2022-05-22,12,Everton,68673,4,True
Nicolas Pépé,MID,Arsenal,0,0,0,0.7,2022-05-08,22,Leicester City,68610,1,True
Nicolas Pépé,MID,Arsenal,0,0,0,0.0,2022-05-12,0,Tottenham,68610,0,False
