name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Rodrigo Moreno,FWD,Leeds,0,9.5,2022-03-18,90,Wolverhampton,129446,5,False
Rodrigo Moreno,FWD,Leeds,0,0.0,2021-12-18,0,Arsenal,88367,0,True
Rodrigo Moreno,FWD,Leeds,0,5.6,2022-02-26,45,Tottenham,119955,0,True
Rodrigo Moreno,FWD,Leeds,0,0.0,2022-01-02,0,Burnley,79507,0,True
Rodrigo Moreno,FWD,Leeds,0,2.8,2022-01-16,25,West Ham,76807,1,False
Rodrigo Moreno,FWD,Leeds,0,0.0,2021-12-14,0,Manchester City,94843,0,False
Rodrigo Moreno,FWD,Leeds,0,0.0,2021-08-21,0,Everton,118868,0,True
Rodrigo Moreno,FWD,Leeds,0,0.5,2021-08-14,45,Manchester United,112933,1,False
Rodrigo Moreno,FWD,Leeds,0,3.7,2021-08-29,72,Burnley,100794,1,False
Rodrigo Moreno,FWD,Leeds,1,7.8,2021-10-31,87,Norwich,162086,6,False
Rodrigo Moreno,FWD,Leeds,0,0.0,2021-12-11,0,Chelsea,113419,0,False
Rodrigo Moreno,FWD,Leeds,0,3.3,2021-11-27,90,Brighton,153534,2,False
Rodrigo Moreno,FWD,Leeds,0,9.0,2022-02-09,90,Aston Villa,82232,7,False
Rodrigo Moreno,FWD,Leeds,0,0.0,2021-11-21,0,Tottenham,174377,0,False
Rodrigo Moreno,FWD,Leeds,0,5.5,2021-11-30,45,Crystal Palace,151817,1,True
Rodrigo Moreno,FWD,Leeds,0,8.4,2021-11-07,90,Leeds United,165604,2,True
Rodrigo Moreno,FWD,Leeds,0,0.0,2021-12-05,0,Brentford,142378,0,True
Rodrigo Moreno,FWD,Leeds,0,3.0,2022-02-12,90,Everton,97966,2,False
Rodrigo Moreno,FWD,Leeds,0,5.5,2022-01-22,90,Newcastle United,79476,1,True
Rodrigo Moreno,FWD,Leeds,3,6.9,2022-03-13,59,Norwich,129242,8,True
Rodrigo Moreno,FWD,Leeds,0,3.5,2022-03-05,62,Leeds United,135016,2,False
Rodrigo Moreno,FWD,Leeds,0,0.3,2022-03-10,45,Aston Villa,135016,1,True
Rodrigo Moreno,FWD,Leeds,1,6.8,2022-02-20,90,Manchester United,111791,7,True
Rodrigo Moreno,FWD,Leeds,0,0.4,2022-02-23,45,Liverpool,111791,1,False
Rodrigo Moreno,FWD,Leeds,0,6.3,2022-04-02,90,Southampton,173335,2,True
Rodrigo Moreno,FWD,Leeds,3,5.8,2022-04-09,90,Watford,181538,9,False
Rodrigo Moreno,FWD,Leeds,0,1.4,2022-04-30,82,Manchester City,186405,2,True
Rodrigo Moreno,FWD,Leeds,0,3.0,2022-04-25,73,Crystal Palace,195128,2,False
Rodrigo Moreno,FWD,Leeds,0,8.8,2022-05-15,90,Brighton,183946,1,True
Rodrigo Moreno,FWD,Leeds,0,3.9,2021-09-12,45,Liverpool,84281,1,True
Rodrigo Moreno,FWD,Leeds,0,7.3,2021-09-17,90,Newcastle United,83503,1,False
Rodrigo Moreno,FWD,Leeds,0,7.9,2021-09-25,90,West Ham,85601,2,True
Rodrigo Moreno,FWD,Leeds,0,0.0,2022-05-22,90,Brentford,191986,2,False
Rodrigo Moreno,FWD,Leeds,0,7.7,2021-10-02,90,Watford,93738,2,True
Rodrigo Moreno,FWD,Leeds,0,0.2,2021-10-16,63,Southampton,95047,2,False
Rodrigo Moreno,FWD,Leeds,3,16.3,2021-10-23,90,Wolverhampton,94193,8,True
Rodrigo Moreno,FWD,Leeds,0,2.2,2022-05-08,30,Arsenal,198216,1,False
Rodrigo Moreno,FWD,Leeds,0,0.3,2022-05-11,90,Chelsea,198216,2,True
