name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Wilfred Ndidi,MID,Leicester,0,1,0,2.1,2022-03-01,90,Burnley,75409,3,False
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2022-01-19,0,Tottenham,76316,0,True
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2022-03-20,0,Brentford,75393,0,True
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2022-04-02,0,Manchester United,73660,0,False
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2021-12-26,0,Manchester City,83551,0,False
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2022-04-10,0,Crystal Palace,72968,0,True
Wilfred Ndidi,MID,Leicester,0,1,0,2.3,2021-12-28,90,Liverpool,83252,3,True
Wilfred Ndidi,MID,Leicester,0,1,0,2.0,2021-08-14,90,Wolverhampton,106828,3,True
Wilfred Ndidi,MID,Leicester,0,0,2,7.7,2021-11-28,90,Watford,79540,2,True
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2021-10-30,0,Arsenal,76013,0,True
Wilfred Ndidi,MID,Leicester,0,0,4,1.9,2021-08-23,90,West Ham,127834,2,False
Wilfred Ndidi,MID,Leicester,0,0,1,2.4,2021-08-28,90,Norwich,125850,2,False
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2022-04-17,0,Newcastle United,72174,0,False
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2022-04-20,0,Everton,72174,0,False
Wilfred Ndidi,MID,Leicester,0,1,0,6.2,2021-12-12,90,Newcastle United,84353,3,True
Wilfred Ndidi,MID,Leicester,0,0,2,1.9,2021-12-05,90,Aston Villa,82693,2,False
Wilfred Ndidi,MID,Leicester,0,0,2,3.0,2022-02-10,90,Liverpool,74593,2,False
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2022-04-23,0,Aston Villa,71657,0,True
Wilfred Ndidi,MID,Leicester,0,0,1,3.1,2021-11-07,90,Leicester City,76436,1,False
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2022-05-01,0,Tottenham,71285,0,False
Wilfred Ndidi,MID,Leicester,0,0,2,2.9,2021-12-01,90,Southampton,80905,4,False
Wilfred Ndidi,MID,Leicester,0,0,3,1.3,2021-11-20,90,Chelsea,77670,2,True
Wilfred Ndidi,MID,Leicester,0,0,2,2.0,2022-02-13,90,West Ham,74887,2,True
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2022-01-23,0,Brighton,74867,0,True
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2022-05-15,0,Watford,70569,0,False
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2022-05-19,0,Chelsea,70569,0,False
Wilfred Ndidi,MID,Leicester,0,0,0,3.8,2022-03-13,29,Arsenal,75493,1,False
Wilfred Ndidi,MID,Leicester,0,0,2,2.9,2022-02-20,73,Wolverhampton,75175,2,False
Wilfred Ndidi,MID,Leicester,0,1,0,3.4,2022-03-05,75,Leicester City,75468,2,True
Wilfred Ndidi,MID,Leicester,0,0,1,4.5,2021-09-11,90,Manchester City,122960,2,True
Wilfred Ndidi,MID,Leicester,0,0,2,1.9,2021-09-19,90,Brighton,124343,1,False
Wilfred Ndidi,MID,Leicester,0,0,2,1.7,2021-09-25,90,Burnley,120843,2,True
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2021-10-24,0,Brentford,83513,0,False
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2021-10-03,0,Crystal Palace,111682,0,False
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2021-10-16,0,Manchester United,92262,0,True
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2022-05-22,0,Southampton,70366,0,True
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2022-05-08,0,Everton,70887,0,True
Wilfred Ndidi,MID,Leicester,0,0,0,0.0,2022-05-11,0,Norwich,70887,0,True
