name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Jordan Ayew,FWD,Crystal Palace,0,3.6,2021-12-26,90,Tottenham,89535,2,False
Jordan Ayew,FWD,Crystal Palace,0,4.6,2021-12-28,90,Norwich,127669,2,True
Jordan Ayew,FWD,Crystal Palace,1,8.8,2021-12-15,74,Southampton,59422,7,True
Jordan Ayew,FWD,Crystal Palace,0,4.6,2021-08-14,90,Chelsea,48838,2,False
Jordan Ayew,FWD,Crystal Palace,0,0.5,2021-08-21,22,Brentford,66458,1,True
Jordan Ayew,FWD,Crystal Palace,0,3.6,2021-08-28,90,West Ham,55756,2,False
Jordan Ayew,FWD,Crystal Palace,0,1.6,2021-10-30,64,Manchester City,45965,1,False
Jordan Ayew,FWD,Crystal Palace,0,0.0,2022-02-26,0,Burnley,71704,0,True
Jordan Ayew,FWD,Crystal Palace,0,0.7,2021-11-27,3,Aston Villa,45624,1,True
Jordan Ayew,FWD,Crystal Palace,0,9.8,2022-01-01,90,West Ham,92836,5,True
Jordan Ayew,FWD,Crystal Palace,0,2.8,2021-12-05,83,Manchester United,44557,2,False
Jordan Ayew,FWD,Crystal Palace,0,0.8,2022-02-09,20,Norwich,71423,1,False
Jordan Ayew,FWD,Crystal Palace,0,1.9,2021-11-06,1,Wolverhampton,46373,1,True
Jordan Ayew,FWD,Crystal Palace,0,9.2,2021-12-12,90,Everton,47019,5,True
Jordan Ayew,FWD,Crystal Palace,0,4.4,2021-11-30,89,Leicester City,45216,2,False
Jordan Ayew,FWD,Crystal Palace,0,4.1,2021-11-20,57,Burnley,46455,1,False
Jordan Ayew,FWD,Crystal Palace,0,0.0,2022-01-14,0,Brighton,59520,0,False
Jordan Ayew,FWD,Crystal Palace,0,2.1,2022-02-12,77,Brentford,69328,2,False
Jordan Ayew,FWD,Crystal Palace,0,0.0,2022-01-23,13,Liverpool,58909,1,True
Jordan Ayew,FWD,Crystal Palace,0,0.7,2022-03-14,25,Manchester City,64509,1,True
Jordan Ayew,FWD,Crystal Palace,0,1.3,2022-02-19,84,Chelsea,72845,2,True
Jordan Ayew,FWD,Crystal Palace,0,3.5,2022-02-23,17,Watford,72845,4,False
Jordan Ayew,FWD,Crystal Palace,0,0.0,2022-03-05,0,Wolverhampton,66803,0,False
Jordan Ayew,FWD,Crystal Palace,0,0.0,2022-05-15,0,Aston Villa,93134,0,False
Jordan Ayew,FWD,Crystal Palace,0,8.4,2022-05-19,90,Everton,93134,5,False
Jordan Ayew,FWD,Crystal Palace,0,5.9,2022-04-10,90,Leeds United,79148,2,False
Jordan Ayew,FWD,Crystal Palace,2,5.0,2022-04-04,75,Arsenal,62983,8,True
Jordan Ayew,FWD,Crystal Palace,0,6.8,2022-04-30,90,Southampton,87225,2,False
Jordan Ayew,FWD,Crystal Palace,0,1.2,2022-04-25,66,Leicester City,88023,2,True
Jordan Ayew,FWD,Crystal Palace,0,0.7,2022-04-20,50,Newcastle United,86278,1,False
Jordan Ayew,FWD,Crystal Palace,0,6.4,2021-09-11,85,Tottenham,48349,2,True
Jordan Ayew,FWD,Crystal Palace,0,6.5,2021-09-18,90,Liverpool,47979,2,False
Jordan Ayew,FWD,Crystal Palace,0,3.3,2021-09-27,85,Brighton,47084,2,True
Jordan Ayew,FWD,Crystal Palace,0,0.0,2021-10-23,0,Newcastle United,48508,0,True
Jordan Ayew,FWD,Crystal Palace,0,4.5,2021-10-18,70,Arsenal,44567,5,False
Jordan Ayew,FWD,Crystal Palace,0,2.8,2021-10-03,52,Leeds United,45424,1,True
Jordan Ayew,FWD,Crystal Palace,0,0.0,2022-05-22,0,Manchester United,90652,0,True
Jordan Ayew,FWD,Crystal Palace,0,0.0,2022-05-07,0,Watford,85896,0,True
