name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Ashley Fletcher,FWD,Watford,0,0.0,2021-12-28,0,West Ham,22340,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2022-02-26,0,Manchester United,24811,0,False
Ashley Fletcher,FWD,Watford,0,0.0,2022-01-01,0,Tottenham,21762,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2021-08-14,0,Aston Villa,17050,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2022-01-15,0,Newcastle United,21362,0,False
Ashley Fletcher,FWD,Watford,0,0.0,2021-08-21,0,Brighton,17986,0,False
Ashley Fletcher,FWD,Watford,0,2.0,2021-10-30,8,Southampton,20513,1,True
Ashley Fletcher,FWD,Watford,0,0.0,2021-08-29,0,Tottenham,17019,0,False
Ashley Fletcher,FWD,Watford,0,0.8,2021-11-28,19,Leeds United,20770,1,False
Ashley Fletcher,FWD,Watford,0,0.0,2021-12-04,0,Manchester City,21518,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2022-02-08,0,West Ham,22565,0,False
Ashley Fletcher,FWD,Watford,0,0.0,2021-12-10,0,Brentford,21643,0,False
Ashley Fletcher,FWD,Watford,0,0.2,2021-11-07,1,Arsenal,20534,1,False
Ashley Fletcher,FWD,Watford,0,0.0,2021-12-01,0,Chelsea,21343,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2021-11-20,0,Manchester United,20575,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2022-02-12,0,Brighton,23552,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2022-01-21,0,Norwich,21513,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2022-02-05,0,Burnley,21513,0,False
Ashley Fletcher,FWD,Watford,0,0.0,2022-03-13,0,Southampton,21899,0,False
Ashley Fletcher,FWD,Watford,0,0.0,2022-04-02,0,Liverpool,20834,0,False
Ashley Fletcher,FWD,Watford,0,0.0,2022-04-09,0,Leicester City,20580,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2022-02-19,0,Aston Villa,25070,0,False
Ashley Fletcher,FWD,Watford,0,0.0,2022-02-23,0,Crystal Palace,25070,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2022-03-06,0,Arsenal,23258,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2022-03-10,0,Wolverhampton,23258,0,False
Ashley Fletcher,FWD,Watford,0,0.0,2022-04-30,0,Burnley,19753,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2022-04-23,0,Manchester City,19965,0,False
Ashley Fletcher,FWD,Watford,0,0.0,2022-04-16,0,Brentford,20204,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2021-09-11,0,Wolverhampton,19978,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2021-09-18,0,Norwich,21104,0,False
Ashley Fletcher,FWD,Watford,0,0.0,2022-05-15,0,Leeds United,19308,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2021-09-25,0,Newcastle United,20679,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2021-10-23,0,Everton,20508,0,False
Ashley Fletcher,FWD,Watford,0,0.0,2021-10-02,0,Leicester City,20046,0,False
Ashley Fletcher,FWD,Watford,0,0.0,2021-10-16,0,Liverpool,21655,0,True
Ashley Fletcher,FWD,Watford,0,0.0,2022-05-22,0,Chelsea,19140,0,False
Ashley Fletcher,FWD,Watford,0,0.0,2022-05-07,0,Crystal Palace,19496,0,False
Ashley Fletcher,FWD,Watford,0,0.0,2022-05-11,0,Everton,19496,0,True
