name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Andros Townsend,MID,Everton,0,0,0,0.0,2021-12-16,0,Chelsea,510719,0,False
Andros Townsend,MID,Everton,0,0,1,7.1,2021-08-14,69,Southampton,47331,5,True
Andros Townsend,MID,Everton,0,0,0,1.1,2021-08-21,15,Leicester City,61758,1,False
Andros Townsend,MID,Everton,0,1,0,4.5,2021-08-28,90,Brighton,50716,3,False
Andros Townsend,MID,Everton,0,0,1,5.4,2021-11-28,69,Brentford,848110,1,False
Andros Townsend,MID,Everton,0,0,2,8.4,2021-11-01,90,Wolverhampton,1197986,2,False
Andros Townsend,MID,Everton,0,0,3,4.8,2021-12-12,90,Crystal Palace,573683,2,False
Andros Townsend,MID,Everton,0,0,3,5.5,2021-11-21,90,Manchester City,885140,2,False
Andros Townsend,MID,Everton,0,0,3,2.9,2022-02-08,90,Newcastle United,231252,2,False
Andros Townsend,MID,Everton,0,1,0,1.7,2021-11-07,90,Tottenham,1045501,3,True
Andros Townsend,MID,Everton,0,0,1,2.1,2021-12-06,65,Arsenal,647604,2,True
Andros Townsend,MID,Everton,0,0,3,2.8,2021-12-01,72,Liverpool,757271,1,True
Andros Townsend,MID,Everton,0,0,0,0.0,2022-02-26,0,Manchester City,218252,0,True
Andros Townsend,MID,Everton,0,0,0,0.0,2022-02-12,0,Leicester City,230029,0,True
Andros Townsend,MID,Everton,0,0,1,2.4,2022-01-22,55,Aston Villa,233516,1,True
Andros Townsend,MID,Everton,0,0,0,0.0,2022-01-02,0,Brighton,251164,0,True
Andros Townsend,MID,Everton,0,0,0,0.0,2022-01-15,0,Norwich,239942,0,False
Andros Townsend,MID,Everton,0,0,0,0.0,2022-03-13,16,Wolverhampton,213645,1,True
Andros Townsend,MID,Everton,0,0,0,0.0,2022-03-17,1,Newcastle United,213645,1,True
Andros Townsend,MID,Everton,0,0,1,0.5,2022-02-19,25,Southampton,221939,1,False
Andros Townsend,MID,Everton,0,0,0,0.0,2022-03-07,0,Tottenham,214044,0,False
Andros Townsend,MID,Everton,0,0,0,0.0,2022-04-09,0,Manchester United,200422,0,True
Andros Townsend,MID,Everton,0,0,0,0.0,2022-04-03,0,West Ham,203527,0,False
Andros Townsend,MID,Everton,0,0,0,0.0,2022-04-06,0,Burnley,203527,0,False
Andros Townsend,MID,Everton,0,0,0,0.0,2022-05-01,0,Chelsea,192726,0,True
Andros Townsend,MID,Everton,0,0,0,0.0,2022-04-24,0,Liverpool,194510,0,False
Andros Townsend,MID,Everton,3,0,1,10.8,2021-09-13,90,Burnley,45864,12,True
Andros Townsend,MID,Everton,0,0,3,9.3,2021-09-18,90,Aston Villa,130644,2,False
Andros Townsend,MID,Everton,2,1,0,9.1,2021-09-25,75,Norwich,211909,10,True
Andros Townsend,MID,Everton,0,0,0,0.0,2022-04-20,0,Leeds United,197050,0,True
Andros Townsend,MID,Everton,3,0,1,11.8,2021-10-02,90,Manchester United,290294,10,False
Andros Townsend,MID,Everton,0,0,1,10.1,2021-10-17,90,West Ham,800266,2,True
Andros Townsend,MID,Everton,0,0,0,0.0,2022-05-22,0,Arsenal,187768,0,False
Andros Townsend,MID,Everton,0,0,5,3.6,2021-10-23,90,Watford,1206754,2,True
Andros Townsend,MID,Everton,0,0,0,0.0,2022-05-15,0,Brentford,189099,0,True
Andros Townsend,MID,Everton,0,0,0,0.0,2022-05-19,0,Crystal Palace,189099,0,True
Andros Townsend,MID,Everton,0,0,0,0.0,2022-05-08,0,Leeds United,190607,0,False
Andros Townsend,MID,Everton,0,0,0,0.0,2022-05-11,0,Watford,190607,0,False
