name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Gabriel Fernando de Jesus,FWD,Man City,0,11.9,2021-12-19,90,Newcastle United,908161,5,False
Gabriel Fernando de Jesus,FWD,Man City,0,0.0,2021-12-26,0,Leeds United,855438,0,True
Gabriel Fernando de Jesus,FWD,Man City,0,7.8,2021-12-29,90,Brentford,797906,2,False
Gabriel Fernando de Jesus,FWD,Man City,0,0.0,2021-12-14,0,Leicester City,755131,0,True
Gabriel Fernando de Jesus,FWD,Man City,0,1.6,2021-08-15,20,Tottenham,208816,1,False
Gabriel Fernando de Jesus,FWD,Man City,3,10.1,2021-08-21,90,Norwich,236822,11,True
Gabriel Fernando de Jesus,FWD,Man City,3,16.2,2021-08-28,60,Arsenal,331920,12,True
Gabriel Fernando de Jesus,FWD,Man City,0,9.4,2021-10-30,90,Crystal Palace,852322,2,True
Gabriel Fernando de Jesus,FWD,Man City,0,10.1,2021-11-28,90,West Ham,840436,2,True
Gabriel Fernando de Jesus,FWD,Man City,0,7.4,2021-12-11,90,Wolverhampton,673130,2,True
Gabriel Fernando de Jesus,FWD,Man City,0,0.0,2021-11-21,0,Everton,907036,0,True
Gabriel Fernando de Jesus,FWD,Man City,0,0.0,2022-02-09,0,Brentford,553258,0,True
Gabriel Fernando de Jesus,FWD,Man City,0,8.2,2021-11-06,90,Manchester United,825357,2,False
Gabriel Fernando de Jesus,FWD,Man City,0,1.7,2021-12-04,15,Watford,884467,1,False
Gabriel Fernando de Jesus,FWD,Man City,0,10.6,2021-12-01,86,Aston Villa,810500,5,False
Gabriel Fernando de Jesus,FWD,Man City,0,0.0,2022-02-12,0,Norwich,483035,0,False
Gabriel Fernando de Jesus,FWD,Man City,0,2.0,2022-01-22,30,Southampton,618125,1,False
Gabriel Fernando de Jesus,FWD,Man City,0,0.0,2022-03-14,0,Crystal Palace,419472,0,False
Gabriel Fernando de Jesus,FWD,Man City,0,0.0,2022-02-19,0,Tottenham,441526,0,True
Gabriel Fernando de Jesus,FWD,Man City,0,0.0,2022-03-06,0,Manchester United,423035,0,True
Gabriel Fernando de Jesus,FWD,Man City,0,0.1,2022-02-26,13,Everton,424952,1,False
Gabriel Fernando de Jesus,FWD,Man City,0,2.4,2022-01-01,62,Arsenal,684361,2,False
Gabriel Fernando de Jesus,FWD,Man City,0,0.0,2022-01-15,2,Chelsea,621847,1,True
Gabriel Fernando de Jesus,FWD,Man City,0,8.8,2022-05-15,90,West Ham,893163,1,False
Gabriel Fernando de Jesus,FWD,Man City,0,6.5,2021-09-11,83,Leeds United,535501,2,False
Gabriel Fernando de Jesus,FWD,Man City,0,2.9,2021-09-18,66,Southampton,686609,2,True
Gabriel Fernando de Jesus,FWD,Man City,3,12.6,2022-04-10,82,Liverpool,417989,9,True
Gabriel Fernando de Jesus,FWD,Man City,2,9.7,2021-09-25,90,Chelsea,551450,8,False
Gabriel Fernando de Jesus,FWD,Man City,0,9.7,2021-10-03,90,Liverpool,564579,5,False
Gabriel Fernando de Jesus,FWD,Man City,0,0.0,2022-05-22,90,Aston Villa,933671,2,True
Gabriel Fernando de Jesus,FWD,Man City,0,0.0,2021-10-16,0,Burnley,540837,0,True
Gabriel Fernando de Jesus,FWD,Man City,0,3.8,2022-04-02,26,Burnley,419326,1,False
Gabriel Fernando de Jesus,FWD,Man City,0,10.8,2021-10-23,86,Brighton,652314,5,False
Gabriel Fernando de Jesus,FWD,Man City,2,16.6,2022-04-30,90,Leicester City,721844,8,False
Gabriel Fernando de Jesus,FWD,Man City,0,2.2,2022-05-08,63,Newcastle United,1097373,2,True
Gabriel Fernando de Jesus,FWD,Man City,0,0.0,2022-05-11,0,Wolverhampton,1097373,0,False
Gabriel Fernando de Jesus,FWD,Man City,3,31.5,2022-04-23,90,Watford,447331,24,True
Gabriel Fernando de Jesus,FWD,Man City,0,0.0,2022-04-20,7,Brighton,430913,1,True
