name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Ibrahima Konaté,DEF,Liverpool,0,0,2,2.2,2021-12-19,90,Tottenham,0,105591,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2021-12-28,0,Leeds United,0,102224,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,1,2.0,2021-12-16,90,Newcastle United,0,97103,2,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2021-08-14,0,Norwich,0,212508,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,2,2.3,2021-10-30,90,Brighton,0,108261,1,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2021-08-28,0,Chelsea,0,128476,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2021-12-04,0,Wolverhampton,0,100226,0,False
Ibrahima Konaté,DEF,Liverpool,0,1,0,2.3,2021-11-27,90,Southampton,0,101336,6,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2021-08-21,0,Burnley,0,177170,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2022-02-10,0,Leeds United,0,101314,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2021-11-20,0,Arsenal,0,107983,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2021-12-11,0,Aston Villa,0,98111,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2021-12-01,0,Everton,0,102601,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2021-11-07,0,West Ham,0,113134,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2022-02-13,0,Burnley,0,100209,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2022-01-23,0,Crystal Palace,0,103020,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2022-03-12,0,Brighton,0,100918,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2022-03-16,0,Arsenal,0,100918,0,False
Ibrahima Konaté,DEF,Liverpool,0,1,0,2.0,2022-03-05,90,West Ham,0,100427,6,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2022-02-19,0,Norwich,0,100639,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2022-02-23,0,Leicester City,0,100639,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,2,2.6,2022-01-02,90,Chelsea,0,100427,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2022-01-16,0,Brentford,0,104939,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2021-09-12,0,Leicester City,0,106771,0,False
Ibrahima Konaté,DEF,Liverpool,0,1,0,2.6,2021-09-18,90,Crystal Palace,0,98431,6,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2021-09-25,0,Brentford,0,106638,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,1,0.0,2022-05-22,90,Wolverhampton,0,131985,2,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2021-10-16,0,Watford,0,96617,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2021-10-03,0,Manchester City,0,100095,0,True
Ibrahima Konaté,DEF,Liverpool,0,1,0,2.4,2021-10-24,90,Manchester United,0,92282,6,False
Ibrahima Konaté,DEF,Liverpool,0,0,1,2.2,2022-05-07,90,Tottenham,0,111500,2,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2022-05-10,0,Aston Villa,0,111500,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,1,3.1,2022-05-17,90,Southampton,0,116543,2,False
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2022-04-10,0,Manchester City,0,99020,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2022-04-02,0,Watford,0,99035,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2022-04-30,0,Newcastle United,0,109036,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2022-04-24,0,Everton,0,106838,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,0,0.0,2022-04-19,0,Manchester United,0,99868,0,True
