name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Martin Ødegaard,MID,Arsenal,2,0,1,11.4,2021-12-18,84,Leicester City,380512,7,False
Martin Ødegaard,MID,Arsenal,0,1,0,4.3,2022-03-19,85,Aston Villa,562410,3,False
Martin Ødegaard,MID,Arsenal,0,1,0,10.9,2021-12-26,90,Norwich,450825,9,False
Martin Ødegaard,MID,Arsenal,0,1,0,5.0,2021-12-15,65,West Ham,270695,3,True
Martin Ødegaard,MID,Arsenal,0,0,1,0.4,2022-01-01,62,Manchester City,442777,2,True
Martin Ødegaard,MID,Arsenal,0,0,0,0.0,2021-08-22,0,Chelsea,8691,0,True
Martin Ødegaard,MID,Arsenal,0,1,0,7.4,2021-11-27,90,Newcastle United,108312,3,True
Martin Ødegaard,MID,Arsenal,0,0,4,0.1,2021-08-28,70,Manchester City,38900,2,False
Martin Ødegaard,MID,Arsenal,0,1,0,13.5,2021-12-11,90,Southampton,179990,8,True
Martin Ødegaard,MID,Arsenal,0,0,0,3.6,2021-10-30,32,Leeds United,151289,1,False
Martin Ødegaard,MID,Arsenal,0,1,0,4.0,2022-02-10,67,Wolverhampton,374893,3,False
Martin Ødegaard,MID,Arsenal,0,0,2,0.6,2021-11-20,23,Liverpool,115259,1,False
Martin Ødegaard,MID,Arsenal,0,0,3,10.7,2021-12-02,78,Manchester United,107258,7,False
Martin Ødegaard,MID,Arsenal,0,0,0,2.1,2021-11-07,21,Watford,130868,1,True
Martin Ødegaard,MID,Arsenal,1,0,2,15.7,2021-12-06,90,Everton,116911,7,False
Martin Ødegaard,MID,Arsenal,0,1,0,10.3,2022-01-23,90,Burnley,378185,3,True
Martin Ødegaard,MID,Arsenal,1,0,2,7.5,2022-04-09,90,Brighton,532164,7,True
Martin Ødegaard,MID,Arsenal,0,0,3,1.0,2022-04-04,90,Crystal Palace,538226,2,False
Martin Ødegaard,MID,Arsenal,0,1,0,9.3,2022-03-13,90,Leeds United,504947,3,True
Martin Ødegaard,MID,Arsenal,0,0,2,4.0,2022-03-16,66,Liverpool,504947,2,True
Martin Ødegaard,MID,Arsenal,0,0,1,4.3,2022-05-01,90,West Ham,595395,2,False
Martin Ødegaard,MID,Arsenal,1,0,2,13.2,2022-03-06,89,Watford,334147,8,False
Martin Ødegaard,MID,Arsenal,0,0,1,5.3,2022-04-23,90,Manchester United,574278,2,True
Martin Ødegaard,MID,Arsenal,0,0,1,9.9,2022-02-19,90,Brentford,416320,2,True
Martin Ødegaard,MID,Arsenal,0,0,1,5.3,2022-02-24,90,Wolverhampton,416320,2,True
Martin Ødegaard,MID,Arsenal,0,0,1,7.5,2022-04-16,90,Southampton,601293,2,False
Martin Ødegaard,MID,Arsenal,0,0,2,6.5,2022-04-20,90,Chelsea,601293,5,False
Martin Ødegaard,MID,Arsenal,0,1,0,3.9,2021-09-11,90,Norwich,97162,3,True
Martin Ødegaard,MID,Arsenal,3,1,0,9.6,2021-09-18,90,Burnley,111137,11,False
Martin Ødegaard,MID,Arsenal,0,0,2,7.4,2022-05-16,90,Newcastle United,546491,2,False
Martin Ødegaard,MID,Arsenal,0,0,1,6.2,2021-09-26,90,Tottenham,208131,1,True
Martin Ødegaard,MID,Arsenal,0,1,0,0.7,2021-10-02,62,Brighton,236723,3,False
Martin Ødegaard,MID,Arsenal,0,0,1,1.2,2021-10-18,66,Crystal Palace,239209,2,True
Martin Ødegaard,MID,Arsenal,0,0,1,1.3,2021-10-22,22,Aston Villa,223854,1,True
Martin Ødegaard,MID,Arsenal,1,0,1,0.0,2022-05-22,90,Everton,542975,8,True
Martin Ødegaard,MID,Arsenal,0,0,1,9.5,2022-05-08,90,Leicester City,610305,2,True
Martin Ødegaard,MID,Arsenal,0,0,3,6.7,2022-05-12,90,Tottenham,610305,1,False
