name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Tayo Adaramola,DEF,Crystal Palace,0,0,0,0.0,2022-02-26,0,Burnley,0,763,0,True
Tayo Adaramola,DEF,Crystal Palace,0,0,0,0.0,2022-04-04,0,Arsenal,0,967,0,True
Tayo Adaramola,DEF,Crystal Palace,0,0,0,0.0,2022-04-10,0,Leeds United,0,1073,0,False
Tayo Adaramola,DEF,Crystal Palace,0,0,0,0.0,2022-04-30,0,Southampton,0,1476,0,False
Tayo Adaramola,DEF,Crystal Palace,0,0,0,0.0,2022-04-20,0,Newcastle United,0,1282,0,False
Tayo Adaramola,DEF,Crystal Palace,0,0,0,0.0,2022-04-25,0,Leicester City,0,1374,0,True
Tayo Adaramola,DEF,Crystal Palace,0,0,0,0.0,2022-03-14,0,Manchester City,0,811,0,True
Tayo Adaramola,DEF,Crystal Palace,0,0,0,0.0,2022-03-05,0,Wolverhampton,0,473,0,False
Tayo Adaramola,DEF,Crystal Palace,0,0,0,0.0,2022-02-19,0,Chelsea,0,0,0,True
Tayo Adaramola,DEF,Crystal Palace,0,0,0,0.0,2022-02-23,0,Watford,0,0,0,False
Tayo Adaramola,DEF,Crystal Palace,0,0,0,0.0,2022-05-22,0,Manchester United,0,1997,0,True
Tayo Adaramola,DEF,Crystal Palace,0,0,0,0.0,2022-05-07,0,Watford,0,1614,0,True
Tayo Adaramola,DEF,Crystal Palace,0,0,0,0.0,2022-05-15,0,Aston Villa,0,1926,0,False
Tayo Adaramola,DEF,Crystal Palace,0,0,0,0.0,2022-05-19,0,Everton,0,1926,0,False
