name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Daniel Castelo Podence,MID,Wolves,0,0,0,3.5,2022-02-27,30,West Ham,35359,1,False
Daniel Castelo Podence,MID,Wolves,0,1,0,14.1,2022-01-03,87,Manchester United,7006,3,False
Daniel Castelo Podence,MID,Wolves,0,0,1,3.9,2022-01-15,90,Southampton,15228,1,True
Daniel Castelo Podence,MID,Wolves,0,1,0,5.1,2021-12-19,78,Chelsea,8034,3,True
Daniel Castelo Podence,MID,Wolves,0,0,2,8.8,2022-03-18,77,Leicester City,102920,5,True
Daniel Castelo Podence,MID,Wolves,0,1,0,5.8,2022-04-02,67,Aston Villa,63947,3,True
Daniel Castelo Podence,MID,Wolves,0,0,0,0.0,2022-04-08,0,Newcastle United,60572,0,False
Daniel Castelo Podence,MID,Wolves,0,1,0,6.5,2021-12-15,90,Brighton,6933,3,False
Daniel Castelo Podence,MID,Wolves,0,0,0,0.0,2021-08-22,0,Tottenham,673,0,True
Daniel Castelo Podence,MID,Wolves,0,0,0,0.0,2021-08-14,0,Leeds United,710,0,False
Daniel Castelo Podence,MID,Wolves,0,0,0,0.0,2021-11-27,0,Norwich,14990,0,False
Daniel Castelo Podence,MID,Wolves,0,0,1,0.1,2021-08-29,20,Manchester United,1575,1,True
Daniel Castelo Podence,MID,Wolves,0,0,0,1.8,2021-12-11,3,Manchester City,6782,1,False
Daniel Castelo Podence,MID,Wolves,0,0,0,0.0,2022-04-30,0,Brighton,24030,0,True
Daniel Castelo Podence,MID,Wolves,0,0,0,0.1,2021-11-01,11,Everton,7286,1,True
Daniel Castelo Podence,MID,Wolves,0,0,0,0.0,2022-04-24,0,Burnley,30977,0,False
Daniel Castelo Podence,MID,Wolves,0,0,1,11.7,2022-02-10,90,Arsenal,13562,2,True
Daniel Castelo Podence,MID,Wolves,0,0,0,0.0,2021-12-01,0,Burnley,9372,0,True
Daniel Castelo Podence,MID,Wolves,0,0,1,0.2,2021-11-06,22,Crystal Palace,6876,1,False
Daniel Castelo Podence,MID,Wolves,0,0,0,0.0,2021-12-04,0,Liverpool,7046,0,True
Daniel Castelo Podence,MID,Wolves,0,1,0,9.4,2021-11-20,75,West Ham,6622,6,True
Daniel Castelo Podence,MID,Wolves,0,1,0,5.6,2022-02-13,80,Tottenham,13537,3,False
Daniel Castelo Podence,MID,Wolves,0,0,1,2.5,2022-01-22,90,Brentford,14697,2,False
Daniel Castelo Podence,MID,Wolves,0,1,0,6.7,2022-03-13,74,Everton,49985,3,False
Daniel Castelo Podence,MID,Wolves,2,0,1,7.6,2022-02-20,80,Leeds United,25750,8,True
Daniel Castelo Podence,MID,Wolves,0,0,2,8.9,2022-03-05,90,Crystal Palace,56858,2,True
Daniel Castelo Podence,MID,Wolves,0,0,1,5.3,2022-02-24,89,Arsenal,25750,2,False
Daniel Castelo Podence,MID,Wolves,0,1,0,7.6,2022-03-10,90,Watford,56858,8,True
Daniel Castelo Podence,MID,Wolves,0,0,0,2.0,2022-05-15,15,Norwich,18019,1,True
Daniel Castelo Podence,MID,Wolves,0,0,0,1.7,2021-09-11,9,Watford,4727,1,False
Daniel Castelo Podence,MID,Wolves,0,0,0,0.7,2021-09-18,18,Brentford,6138,1,True
Daniel Castelo Podence,MID,Wolves,0,1,0,2.1,2021-09-26,70,Southampton,6787,3,False
Daniel Castelo Podence,MID,Wolves,0,0,0,0.0,2021-10-02,0,Newcastle United,8292,0,True
Daniel Castelo Podence,MID,Wolves,0,0,0,3.4,2021-10-16,16,Aston Villa,7156,4,False
Daniel Castelo Podence,MID,Wolves,0,0,1,3.1,2021-10-23,14,Leicester City,7965,1,False
Daniel Castelo Podence,MID,Wolves,0,0,0,0.0,2022-05-22,0,Liverpool,17564,0,False
Daniel Castelo Podence,MID,Wolves,0,0,0,0.0,2022-05-07,0,Chelsea,19499,0,False
Daniel Castelo Podence,MID,Wolves,0,0,0,0.0,2022-05-11,0,Manchester City,19499,0,True
