name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Kristoffer Ajer,DEF,Brentford,0,0,2,3.0,2022-03-20,65,Leeds United,0,108186,1,False
Kristoffer Ajer,DEF,Brentford,0,0,2,0.3,2022-02-26,71,Newcastle United,0,48803,0,True
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-12-26,0,Brighton,0,44020,0,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-12-29,0,Manchester City,0,43648,0,True
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2022-01-02,0,Aston Villa,0,43056,0,True
Kristoffer Ajer,DEF,Brentford,0,0,4,1.4,2022-01-11,90,Southampton,0,43056,0,False
Kristoffer Ajer,DEF,Brentford,0,0,3,3.2,2022-01-16,90,Liverpool,0,43374,0,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2022-01-19,0,Manchester United,0,43374,0,True
Kristoffer Ajer,DEF,Brentford,0,1,0,2.7,2021-08-21,90,Crystal Palace,0,62183,6,False
Kristoffer Ajer,DEF,Brentford,0,1,0,2.3,2021-08-13,70,Arsenal,0,35174,6,True
Kristoffer Ajer,DEF,Brentford,0,0,1,2.2,2021-08-28,90,Aston Villa,0,73855,2,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-11-28,0,Everton,0,57055,0,True
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-12-10,0,Watford,0,48034,0,True
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-10-30,0,Burnley,0,92383,0,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-11-20,0,Newcastle United,0,63820,0,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-12-05,0,Leicester City,0,50728,0,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-12-02,0,Tottenham,0,53918,0,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-11-06,0,Norwich,0,76831,0,True
Kristoffer Ajer,DEF,Brentford,0,0,2,1.1,2022-02-09,90,Manchester City,0,42577,1,False
Kristoffer Ajer,DEF,Brentford,0,0,2,3.9,2022-01-22,90,Wolverhampton,0,42841,1,True
Kristoffer Ajer,DEF,Brentford,0,1,0,2.2,2022-02-12,90,Crystal Palace,0,42753,6,True
Kristoffer Ajer,DEF,Brentford,0,1,0,3.3,2022-04-10,82,West Ham,0,57384,6,True
Kristoffer Ajer,DEF,Brentford,0,0,1,6.6,2022-04-02,90,Chelsea,0,57667,2,False
Kristoffer Ajer,DEF,Brentford,0,1,0,1.4,2022-03-12,90,Burnley,0,48330,6,True
Kristoffer Ajer,DEF,Brentford,1,1,0,3.9,2022-03-05,74,Norwich,0,44256,9,False
Kristoffer Ajer,DEF,Brentford,1,0,2,6.1,2022-02-19,90,Arsenal,0,42618,5,False
Kristoffer Ajer,DEF,Brentford,0,0,3,1.1,2022-05-02,90,Manchester United,0,58282,1,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2022-04-23,0,Tottenham,0,59208,0,True
Kristoffer Ajer,DEF,Brentford,0,0,1,6.3,2022-04-16,90,Watford,0,60081,5,False
Kristoffer Ajer,DEF,Brentford,0,0,1,1.3,2021-09-11,90,Brighton,0,87655,1,True
Kristoffer Ajer,DEF,Brentford,1,1,0,1.8,2021-09-18,90,Wolverhampton,0,85576,7,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-10-03,0,West Ham,0,106599,0,False
Kristoffer Ajer,DEF,Brentford,0,0,3,2.8,2021-09-25,90,Liverpool,0,98263,1,True
Kristoffer Ajer,DEF,Brentford,0,0,2,0.7,2022-05-15,58,Everton,0,64566,-1,False
Kristoffer Ajer,DEF,Brentford,0,0,0,0.0,2021-10-16,0,Chelsea,0,94367,0,True
Kristoffer Ajer,DEF,Brentford,0,0,1,3.0,2021-10-24,45,Leeds United,0,92474,1,True
Kristoffer Ajer,DEF,Brentford,0,0,2,0.0,2022-05-22,90,Leicester City,0,68477,1,True
Kristoffer Ajer,DEF,Brentford,2,1,0,8.4,2022-05-07,90,Southampton,0,57896,14,True
