name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Cenk Tosun,FWD,Everton,0,0.0,2022-02-26,0,Manchester City,8255,0,True
Cenk Tosun,FWD,Everton,0,0.0,2022-01-02,0,Brighton,5996,0,True
Cenk Tosun,FWD,Everton,0,0.0,2022-01-15,0,Norwich,5999,0,False
Cenk Tosun,FWD,Everton,0,0.0,2021-12-16,0,Chelsea,4170,0,False
Cenk Tosun,FWD,Everton,0,0.0,2021-11-28,0,Brentford,2240,0,False
Cenk Tosun,FWD,Everton,0,0.0,2021-11-01,0,Wolverhampton,0,0,False
Cenk Tosun,FWD,Everton,0,0.0,2021-12-12,0,Crystal Palace,3877,0,False
Cenk Tosun,FWD,Everton,0,0.0,2021-11-21,0,Manchester City,1572,0,False
Cenk Tosun,FWD,Everton,0,0.0,2021-12-06,0,Arsenal,3432,0,True
Cenk Tosun,FWD,Everton,0,0.0,2021-11-07,0,Tottenham,609,0,True
Cenk Tosun,FWD,Everton,0,0.0,2022-02-08,0,Newcastle United,7073,0,False
Cenk Tosun,FWD,Everton,0,0.0,2021-12-01,5,Liverpool,2676,1,True
Cenk Tosun,FWD,Everton,0,0.0,2022-02-12,0,Leicester City,7521,0,True
Cenk Tosun,FWD,Everton,0,0.0,2022-01-22,0,Aston Villa,6547,0,True
Cenk Tosun,FWD,Everton,0,0.0,2022-04-03,0,West Ham,9150,0,False
Cenk Tosun,FWD,Everton,0,0.0,2022-04-06,0,Burnley,9150,0,False
Cenk Tosun,FWD,Everton,0,0.0,2022-04-09,0,Manchester United,9474,0,True
Cenk Tosun,FWD,Everton,0,0.0,2022-03-13,0,Wolverhampton,9110,0,True
Cenk Tosun,FWD,Everton,0,0.0,2022-03-17,0,Newcastle United,9110,0,True
Cenk Tosun,FWD,Everton,0,0.0,2022-02-19,0,Southampton,8147,0,False
Cenk Tosun,FWD,Everton,0,0.0,2022-03-07,0,Tottenham,8449,0,False
Cenk Tosun,FWD,Everton,0,0.0,2022-05-01,0,Chelsea,10253,0,True
Cenk Tosun,FWD,Everton,0,0.0,2022-04-24,0,Liverpool,10127,0,False
Cenk Tosun,FWD,Everton,0,0.0,2022-04-20,0,Leeds United,9777,0,True
Cenk Tosun,FWD,Everton,0,0.0,2022-05-22,0,Arsenal,11355,0,False
Cenk Tosun,FWD,Everton,0,0.0,2022-05-15,0,Brentford,11066,0,True
Cenk Tosun,FWD,Everton,0,0.0,2022-05-19,0,Crystal Palace,11066,0,True
Cenk Tosun,FWD,Everton,0,0.0,2022-05-08,0,Leeds United,10776,0,False
Cenk Tosun,FWD,Everton,0,0.0,2022-05-11,0,Watford,10776,0,False
