name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Harry Kane,FWD,Spurs,1,14.9,2021-12-19,90,Liverpool,495475,6,True
Harry Kane,FWD,Spurs,2,12.9,2022-03-20,90,West Ham,2621613,13,True
Harry Kane,FWD,Spurs,0,6.2,2021-12-26,63,Crystal Palace,811726,6,True
Harry Kane,FWD,Spurs,0,10.3,2021-12-28,90,Southampton,710492,6,False
Harry Kane,FWD,Spurs,0,0.0,2021-08-15,0,Manchester City,991445,0,True
Harry Kane,FWD,Spurs,0,3.3,2021-08-22,18,Wolverhampton,612275,0,False
Harry Kane,FWD,Spurs,0,3.3,2021-10-30,90,Manchester United,556568,2,True
Harry Kane,FWD,Spurs,0,6.4,2021-08-29,90,Watford,664425,1,True
Harry Kane,FWD,Spurs,0,3.7,2021-12-05,90,Norwich,916315,2,True
Harry Kane,FWD,Spurs,0,4.2,2022-02-09,90,Southampton,1294704,2,True
Harry Kane,FWD,Spurs,0,5.3,2021-11-07,90,Everton,615973,2,False
Harry Kane,FWD,Spurs,0,11.2,2021-12-02,90,Brentford,952982,2,True
Harry Kane,FWD,Spurs,0,10.4,2021-11-21,90,Leicester City,926879,2,True
Harry Kane,FWD,Spurs,0,12.3,2022-02-13,90,Wolverhampton,1053825,2,True
Harry Kane,FWD,Spurs,2,15.5,2022-02-26,90,Leicester City,1490201,11,False
Harry Kane,FWD,Spurs,0,5.4,2022-01-23,90,Chelsea,1188299,2,False
Harry Kane,FWD,Spurs,0,11.3,2022-01-01,90,Watford,869622,2,False
Harry Kane,FWD,Spurs,2,19.6,2022-01-19,90,Leeds United,1492577,11,False
Harry Kane,FWD,Spurs,0,7.4,2022-03-12,90,Manchester United,1884005,6,False
Harry Kane,FWD,Spurs,2,12.5,2022-03-16,90,Brighton,1884005,8,False
Harry Kane,FWD,Spurs,3,16.4,2022-02-19,90,Manchester City,1006631,13,False
Harry Kane,FWD,Spurs,0,4.0,2022-02-23,90,Burnley,1006631,2,False
Harry Kane,FWD,Spurs,3,16.2,2022-03-07,90,Everton,1348552,13,True
Harry Kane,FWD,Spurs,1,14.3,2022-05-15,90,Burnley,1949088,7,True
Harry Kane,FWD,Spurs,0,11.7,2022-04-09,90,Aston Villa,2313394,10,False
Harry Kane,FWD,Spurs,0,10.7,2022-04-03,90,Newcastle United,2218468,4,True
Harry Kane,FWD,Spurs,0,1.6,2021-09-11,90,Crystal Palace,680349,2,False
Harry Kane,FWD,Spurs,0,3.0,2021-09-19,90,Chelsea,497833,2,True
Harry Kane,FWD,Spurs,0,3.2,2021-09-26,90,Arsenal,448603,2,False
Harry Kane,FWD,Spurs,0,3.8,2021-10-24,90,West Ham,563973,2,False
Harry Kane,FWD,Spurs,0,9.8,2021-10-03,90,Aston Villa,422877,2,True
Harry Kane,FWD,Spurs,3,11.7,2021-10-17,90,Newcastle United,419835,12,False
Harry Kane,FWD,Spurs,0,9.9,2022-05-01,90,Leeds United,1951616,6,True
Harry Kane,FWD,Spurs,1,0.0,2022-05-22,90,Norwich,2196579,10,False
Harry Kane,FWD,Spurs,0,5.6,2022-04-23,90,Brentford,2098014,2,False
Harry Kane,FWD,Spurs,0,4.3,2022-04-16,90,Brighton,2341779,2,True
Harry Kane,FWD,Spurs,0,5.3,2022-05-07,90,Liverpool,1764284,2,False
Harry Kane,FWD,Spurs,3,22.8,2022-05-12,90,Arsenal,1764284,13,True
