name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Lewis Dobbin,FWD,Everton,0,0.5,2021-12-16,28,Chelsea,28588,0,False
Lewis Dobbin,FWD,Everton,0,0.0,2022-02-26,0,Manchester City,48099,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2022-01-02,0,Brighton,31331,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2021-11-28,0,Brentford,30401,0,False
Lewis Dobbin,FWD,Everton,0,0.0,2021-11-01,0,Wolverhampton,33304,0,False
Lewis Dobbin,FWD,Everton,0,0.0,2021-12-06,0,Arsenal,29583,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2021-12-12,0,Crystal Palace,29406,0,False
Lewis Dobbin,FWD,Everton,0,0.0,2022-02-08,0,Newcastle United,34771,0,False
Lewis Dobbin,FWD,Everton,0,0.0,2021-11-07,0,Tottenham,32445,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2021-12-01,0,Liverpool,30022,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2021-11-21,0,Manchester City,31567,0,False
Lewis Dobbin,FWD,Everton,0,0.0,2022-01-15,0,Norwich,28742,0,False
Lewis Dobbin,FWD,Everton,0,0.0,2022-02-12,0,Leicester City,44446,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2022-01-22,0,Aston Villa,28864,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2022-03-13,0,Wolverhampton,60918,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2022-03-17,0,Newcastle United,60918,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2022-04-09,0,Manchester United,58669,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2022-04-03,0,West Ham,57434,0,False
Lewis Dobbin,FWD,Everton,0,0.0,2022-04-06,0,Burnley,57434,0,False
Lewis Dobbin,FWD,Everton,0,0.0,2022-02-19,0,Southampton,52208,0,False
Lewis Dobbin,FWD,Everton,0,0.0,2022-03-07,0,Tottenham,45876,0,False
Lewis Dobbin,FWD,Everton,0,0.0,2022-05-01,0,Chelsea,82947,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2022-04-24,0,Liverpool,78166,0,False
Lewis Dobbin,FWD,Everton,0,0.0,2022-04-20,0,Leeds United,64751,0,True
Lewis Dobbin,FWD,Everton,0,0.3,2021-09-25,1,Norwich,0,1,True
Lewis Dobbin,FWD,Everton,0,0.0,2021-10-23,0,Watford,34686,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2021-10-02,1,Manchester United,13192,1,False
Lewis Dobbin,FWD,Everton,0,0.0,2021-10-17,0,West Ham,29514,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2022-05-22,0,Arsenal,88237,0,False
Lewis Dobbin,FWD,Everton,0,0.0,2022-05-15,0,Brentford,78268,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2022-05-19,0,Crystal Palace,78268,0,True
Lewis Dobbin,FWD,Everton,0,0.0,2022-05-08,0,Leeds United,94242,0,False
Lewis Dobbin,FWD,Everton,0,0.0,2022-05-11,0,Watford,94242,0,False
