name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Raúl Jiménez,FWD,Wolves,0,1.3,2022-03-18,52,Leicester City,1470324,-2,True
Raúl Jiménez,FWD,Wolves,0,2.8,2021-12-19,88,Chelsea,578053,2,True
Raúl Jiménez,FWD,Wolves,0,0.0,2021-12-15,0,Brighton,448381,0,False
Raúl Jiménez,FWD,Wolves,0,10.1,2021-08-29,90,Manchester United,203246,2,True
Raúl Jiménez,FWD,Wolves,3,8.5,2021-11-01,89,Everton,635045,9,True
Raúl Jiménez,FWD,Wolves,0,13.8,2021-08-22,90,Tottenham,244968,1,True
Raúl Jiménez,FWD,Wolves,0,5.9,2021-08-14,90,Leeds United,240264,2,False
Raúl Jiménez,FWD,Wolves,0,0.7,2021-12-11,46,Manchester City,732540,-2,False
Raúl Jiménez,FWD,Wolves,0,4.7,2021-11-06,90,Crystal Palace,806306,2,False
Raúl Jiménez,FWD,Wolves,2,5.9,2021-11-20,90,West Ham,847105,8,True
Raúl Jiménez,FWD,Wolves,0,3.5,2021-12-01,90,Burnley,1203893,2,True
Raúl Jiménez,FWD,Wolves,0,2.3,2021-11-27,90,Norwich,1224394,2,False
Raúl Jiménez,FWD,Wolves,0,6.8,2022-02-10,90,Arsenal,401410,2,True
Raúl Jiménez,FWD,Wolves,0,11.6,2022-02-13,85,Tottenham,394635,6,False
Raúl Jiménez,FWD,Wolves,0,2.4,2021-12-04,90,Liverpool,897806,1,True
Raúl Jiménez,FWD,Wolves,0,0.0,2022-01-22,0,Brentford,438891,0,False
Raúl Jiménez,FWD,Wolves,0,5.2,2022-03-13,87,Everton,993180,2,False
Raúl Jiménez,FWD,Wolves,0,4.8,2022-02-20,90,Leeds United,887697,5,True
Raúl Jiménez,FWD,Wolves,0,1.0,2022-02-24,90,Arsenal,887697,1,False
Raúl Jiménez,FWD,Wolves,0,0.3,2022-03-05,27,Crystal Palace,1192960,1,True
Raúl Jiménez,FWD,Wolves,2,6.7,2022-03-10,70,Watford,1192960,8,True
Raúl Jiménez,FWD,Wolves,0,1.2,2022-02-27,9,West Ham,728458,1,False
Raúl Jiménez,FWD,Wolves,0,5.5,2022-01-03,80,Manchester United,393899,2,False
Raúl Jiménez,FWD,Wolves,0,7.8,2022-01-15,79,Southampton,395915,5,True
Raúl Jiménez,FWD,Wolves,0,0.0,2022-05-22,90,Liverpool,381044,5,False
Raúl Jiménez,FWD,Wolves,0,4.3,2021-09-11,90,Watford,302151,1,False
Raúl Jiménez,FWD,Wolves,0,4.8,2021-09-18,90,Brentford,436766,2,True
Raúl Jiménez,FWD,Wolves,0,1.2,2022-05-07,90,Chelsea,391793,2,False
Raúl Jiménez,FWD,Wolves,0,3.1,2022-05-11,71,Manchester City,391793,2,True
Raúl Jiménez,FWD,Wolves,2,12.6,2021-09-26,90,Southampton,389597,8,False
Raúl Jiménez,FWD,Wolves,2,8.5,2021-10-02,90,Newcastle United,464699,10,True
Raúl Jiménez,FWD,Wolves,0,0.1,2021-10-16,2,Aston Villa,594501,1,False
Raúl Jiménez,FWD,Wolves,0,5.6,2021-10-23,90,Leicester City,621405,5,False
Raúl Jiménez,FWD,Wolves,0,0.0,2022-04-08,0,Newcastle United,475649,0,False
Raúl Jiménez,FWD,Wolves,0,0.0,2022-04-02,0,Aston Villa,618122,0,True
Raúl Jiménez,FWD,Wolves,0,0.4,2022-04-30,45,Brighton,412476,1,True
Raúl Jiménez,FWD,Wolves,0,6.6,2022-04-24,90,Burnley,419039,2,False
Raúl Jiménez,FWD,Wolves,0,5.3,2022-05-15,90,Norwich,402869,2,True
