name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Youri Tielemans,MID,Leicester,0,1,0,2.8,2022-03-01,71,Burnley,335634,3,False
Youri Tielemans,MID,Leicester,0,0,3,2.2,2022-01-19,90,Tottenham,407547,2,True
Youri Tielemans,MID,Leicester,0,0,1,2.7,2022-03-20,90,Brentford,370041,2,True
Youri Tielemans,MID,Leicester,0,0,5,0.2,2021-12-26,70,Manchester City,318087,2,False
Youri Tielemans,MID,Leicester,0,0,0,0.7,2021-12-28,34,Liverpool,313936,1,True
Youri Tielemans,MID,Leicester,0,0,4,8.4,2021-08-23,90,West Ham,376007,7,False
Youri Tielemans,MID,Leicester,0,1,0,5.8,2021-08-14,90,Wolverhampton,364491,3,True
Youri Tielemans,MID,Leicester,0,0,1,3.8,2021-08-28,90,Norwich,395136,2,False
Youri Tielemans,MID,Leicester,0,0,0,0.0,2021-11-28,0,Watford,358010,0,True
Youri Tielemans,MID,Leicester,3,1,0,13.2,2021-12-12,90,Newcastle United,279014,16,True
Youri Tielemans,MID,Leicester,0,0,2,11.9,2021-10-30,90,Arsenal,682333,2,True
Youri Tielemans,MID,Leicester,0,0,1,3.2,2022-04-10,90,Crystal Palace,321621,2,True
Youri Tielemans,MID,Leicester,0,0,1,2.9,2022-04-02,90,Manchester United,324624,1,False
Youri Tielemans,MID,Leicester,0,0,0,0.0,2021-11-20,0,Chelsea,500938,0,True
Youri Tielemans,MID,Leicester,0,0,0,0.0,2021-12-05,0,Aston Villa,289015,0,False
Youri Tielemans,MID,Leicester,0,0,1,5.4,2021-11-07,76,Leicester City,750870,2,False
Youri Tielemans,MID,Leicester,0,0,1,1.2,2022-02-10,30,Liverpool,340450,1,False
Youri Tielemans,MID,Leicester,0,0,0,0.0,2021-12-01,0,Southampton,317810,0,False
Youri Tielemans,MID,Leicester,2,0,1,8.4,2022-02-13,89,West Ham,324051,9,True
Youri Tielemans,MID,Leicester,0,0,1,8.9,2022-01-23,90,Brighton,359923,2,True
Youri Tielemans,MID,Leicester,0,0,1,3.0,2022-05-01,14,Tottenham,322820,4,False
Youri Tielemans,MID,Leicester,0,1,0,1.3,2022-04-23,85,Aston Villa,326805,3,True
Youri Tielemans,MID,Leicester,1,0,2,3.7,2022-04-17,90,Newcastle United,342027,3,False
Youri Tielemans,MID,Leicester,0,0,1,2.7,2022-04-20,90,Everton,342027,2,False
Youri Tielemans,MID,Leicester,0,0,0,0.0,2022-03-13,0,Arsenal,321193,0,False
Youri Tielemans,MID,Leicester,0,0,1,5.1,2022-05-15,90,Watford,345352,4,False
Youri Tielemans,MID,Leicester,0,0,0,0.0,2022-05-19,0,Chelsea,345352,0,False
Youri Tielemans,MID,Leicester,0,1,0,1.9,2022-03-05,90,Leicester City,333521,3,True
Youri Tielemans,MID,Leicester,0,0,2,8.2,2022-02-20,90,Wolverhampton,326555,2,False
Youri Tielemans,MID,Leicester,0,0,1,0.7,2021-09-11,90,Manchester City,356930,2,True
Youri Tielemans,MID,Leicester,0,0,2,9.1,2021-09-19,90,Brighton,348298,5,False
Youri Tielemans,MID,Leicester,2,0,2,14.3,2021-09-25,90,Burnley,356439,7,True
Youri Tielemans,MID,Leicester,0,0,2,3.9,2021-10-03,90,Crystal Palace,370183,1,False
Youri Tielemans,MID,Leicester,3,0,2,12.7,2021-10-16,90,Manchester United,351471,10,True
Youri Tielemans,MID,Leicester,3,0,1,10.5,2021-10-24,90,Brentford,425217,10,False
Youri Tielemans,MID,Leicester,0,0,1,0.0,2022-05-22,90,Southampton,313892,2,True
Youri Tielemans,MID,Leicester,0,0,2,5.5,2022-05-08,90,Everton,334805,2,True
Youri Tielemans,MID,Leicester,0,1,0,8.6,2022-05-11,90,Norwich,334805,3,True
