name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2021-12-19,0,Wolverhampton,0,333767,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2021-12-29,0,Brighton,0,318139,0,True
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2021-12-26,0,Aston Villa,0,321406,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2021-12-16,0,Everton,0,347825,0,True
Benjamin Chilwell,DEF,Chelsea,2,1,0,4.7,2021-10-30,90,Newcastle United,0,1458239,8,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2021-08-22,0,Arsenal,0,742264,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2021-08-28,0,Liverpool,0,516090,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2021-08-14,0,Crystal Palace,0,896206,0,True
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2021-12-11,0,Leicester City,0,374019,0,True
Benjamin Chilwell,DEF,Chelsea,0,1,0,9.2,2021-11-20,90,Leeds United,0,1690830,9,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2021-11-28,0,Manchester United,0,919823,0,True
Benjamin Chilwell,DEF,Chelsea,0,0,1,9.4,2021-11-06,90,Burnley,0,1702891,2,True
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2021-12-01,0,Watford,0,559829,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2021-12-04,0,West Ham,0,430978,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-01-23,0,Tottenham,0,295228,0,True
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-02-19,0,Crystal Palace,0,285520,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-03-13,0,Newcastle United,0,279138,0,True
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-03-05,0,Burnley,0,281208,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-03-10,0,Norwich,0,281208,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-01-02,0,Liverpool,0,310025,0,True
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-05-19,0,Leeds United,0,271395,0,True
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-01-15,0,Manchester City,0,299034,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-01-18,0,Brighton,0,299034,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2021-09-11,0,Aston Villa,0,403399,0,True
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-05-22,1,Watford,0,270866,1,True
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2021-09-19,0,Tottenham,0,343766,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2021-09-25,0,Manchester City,0,304618,0,True
Benjamin Chilwell,DEF,Chelsea,0,0,1,15.7,2021-10-02,90,Southampton,0,292935,8,True
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-05-07,0,Wolverhampton,0,272154,0,True
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-05-11,0,Leicester City,0,272154,0,False
Benjamin Chilwell,DEF,Chelsea,3,1,0,7.7,2021-10-16,90,Brentford,0,355311,15,False
Benjamin Chilwell,DEF,Chelsea,0,1,0,7.3,2021-10-23,90,Norwich,0,710915,12,True
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-04-09,0,Southampton,0,275873,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-04-02,0,Brentford,0,276430,0,True
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-05-01,0,Everton,0,273062,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-04-24,0,West Ham,0,273817,0,True
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-04-28,0,Manchester United,0,273817,0,False
Benjamin Chilwell,DEF,Chelsea,0,0,0,0.0,2022-04-20,0,Arsenal,0,274791,0,True
