name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Eldin Jakupovic,GK,Leicester,0,0,0,2022-03-20,0,Brentford,0,0,0,19065,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2021-12-26,0,Manchester City,0,0,0,6822,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2021-12-28,0,Liverpool,0,0,0,6935,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2021-10-30,0,Arsenal,0,0,0,6615,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2021-08-28,0,Norwich,0,0,0,0,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2021-12-12,0,Newcastle United,0,0,0,6264,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2021-11-28,0,Watford,0,0,0,6204,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2022-02-10,0,Liverpool,0,0,0,5897,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2021-11-20,0,Chelsea,0,0,0,6386,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2021-11-07,0,Leicester City,0,0,0,6294,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2021-12-01,0,Southampton,0,0,0,6214,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2021-12-05,0,Aston Villa,0,0,0,6172,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2022-02-13,0,West Ham,0,0,0,5813,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2022-01-23,0,Brighton,0,0,0,5967,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2022-03-13,0,Arsenal,0,0,0,12783,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2022-02-20,0,Wolverhampton,0,0,0,11272,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2022-03-05,0,Leicester City,0,0,0,9645,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2022-03-01,0,Burnley,0,0,0,23849,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2022-01-19,0,Tottenham,0,0,0,6012,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2021-09-11,0,Manchester City,0,0,0,4257,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2021-09-19,0,Brighton,0,0,0,5506,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2022-05-22,0,Southampton,0,0,0,16010,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2021-09-25,0,Burnley,0,0,0,5768,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2021-10-03,0,Crystal Palace,0,0,0,5878,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2021-10-16,0,Manchester United,0,0,0,6280,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2022-05-08,0,Everton,0,0,0,14470,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2022-05-11,0,Norwich,0,0,0,14470,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2021-10-24,0,Brentford,0,0,0,6172,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2022-04-10,0,Crystal Palace,0,0,0,13907,0,True
Eldin Jakupovic,GK,Leicester,0,0,0,2022-04-02,0,Manchester United,0,0,0,13392,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2022-05-01,0,Tottenham,0,0,0,15301,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2022-04-23,0,Aston Villa,0,0,0,15980,0,True
Eldin Jakupovic,GKP,Leicester,0,0,0,2022-05-15,0,Watford,0,0,0,16127,0,False
Eldin Jakupovic,GKP,Leicester,0,0,0,2022-05-19,0,Chelsea,0,0,0,16127,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2022-04-17,0,Newcastle United,0,0,0,17221,0,False
Eldin Jakupovic,GK,Leicester,0,0,0,2022-04-20,0,Everton,0,0,0,17221,0,False
