name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Armando Broja,FWD,Southampton,0,0.0,2021-10-30,0,Watford,103445,0,False
Armando Broja,FWD,Southampton,3,8.2,2021-12-15,69,Crystal Palace,212004,12,False
Armando Broja,FWD,Southampton,0,2.1,2021-12-28,19,Tottenham,646480,1,True
Armando Broja,FWD,Southampton,0,1.1,2021-12-26,80,West Ham,650009,4,False
Armando Broja,FWD,Southampton,0,0.1,2021-08-28,19,Newcastle United,47482,1,False
Armando Broja,FWD,Southampton,0,0.7,2021-12-11,69,Arsenal,238694,2,False
Armando Broja,FWD,Southampton,0,0.0,2021-08-14,0,Everton,50205,0,False
Armando Broja,FWD,Southampton,0,0.0,2021-08-22,0,Manchester United,52467,0,True
Armando Broja,FWD,Southampton,0,3.1,2021-11-27,90,Liverpool,135827,2,False
Armando Broja,FWD,Southampton,0,11.0,2022-02-09,89,Tottenham,518216,6,False
Armando Broja,FWD,Southampton,0,0.4,2021-11-20,33,Norwich,142030,1,False
Armando Broja,FWD,Southampton,0,0.3,2021-12-01,25,Leeds United,148284,1,True
Armando Broja,FWD,Southampton,0,0.3,2021-11-05,9,Aston Villa,117560,1,True
Armando Broja,FWD,Southampton,0,3.6,2022-02-12,90,Manchester United,752904,2,False
Armando Broja,FWD,Southampton,0,2.5,2022-01-22,90,Manchester City,480605,2,True
Armando Broja,FWD,Southampton,0,0.8,2022-03-13,48,Watford,1393303,1,True
Armando Broja,FWD,Southampton,2,10.9,2021-12-04,80,Brighton,160182,8,True
Armando Broja,FWD,Southampton,0,6.8,2022-02-19,82,Everton,974194,2,True
Armando Broja,FWD,Southampton,0,3.2,2022-03-05,90,Aston Villa,1419407,2,False
Armando Broja,FWD,Southampton,0,2.6,2022-03-10,72,Newcastle United,1419407,2,True
Armando Broja,FWD,Southampton,0,6.0,2022-02-25,80,Norwich,1329770,2,True
Armando Broja,FWD,Southampton,2,5.6,2022-01-11,77,Brentford,583648,8,True
Armando Broja,FWD,Southampton,0,2.7,2022-01-15,77,Wolverhampton,430618,2,False
Armando Broja,FWD,Southampton,0,3.8,2022-04-02,89,Leicester City,1260556,2,False
Armando Broja,FWD,Southampton,0,0.0,2022-04-09,0,Chelsea,1066345,0,True
Armando Broja,FWD,Southampton,0,0.0,2022-04-30,25,Crystal Palace,949432,1,True
Armando Broja,FWD,Southampton,0,4.9,2022-04-16,73,Arsenal,1067242,1,True
Armando Broja,FWD,Southampton,0,3.1,2022-04-21,90,Burnley,1067242,2,False
Armando Broja,FWD,Southampton,0,0.6,2022-04-24,11,Brighton,1026852,1,False
Armando Broja,FWD,Southampton,0,5.2,2022-05-07,90,Brentford,758395,2,False
Armando Broja,FWD,Southampton,0,0.0,2022-05-22,0,Leeds United,713795,0,False
Armando Broja,FWD,Southampton,0,3.6,2021-09-11,16,West Ham,45686,1,True
Armando Broja,FWD,Southampton,0,1.1,2021-09-18,22,Manchester City,51075,1,False
Armando Broja,FWD,Southampton,0,0.3,2021-09-26,26,Wolverhampton,51677,1,True
Armando Broja,FWD,Southampton,0,0.0,2021-10-02,0,Chelsea,43630,0,False
Armando Broja,FWD,Southampton,2,11.9,2021-10-16,80,Leicester City,44407,8,True
Armando Broja,FWD,Southampton,2,7.6,2021-10-23,78,Burnley,101480,8,True
Armando Broja,FWD,Southampton,0,1.5,2022-05-17,81,Liverpool,689049,2,True
