name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Robert Elliot,GK,Watford,0,0,0,2021-10-30,0,Southampton,0,0,0,62196,0,True
Robert Elliot,GK,Watford,0,0,0,2021-08-29,0,Tottenham,0,0,0,0,0,False
Robert Elliot,GK,Watford,0,0,0,2021-12-28,0,West Ham,0,0,0,59328,0,True
Robert Elliot,GK,Watford,0,0,0,2021-12-10,0,Brentford,0,0,0,60920,0,False
Robert Elliot,GK,Watford,0,0,0,2022-03-13,0,Southampton,0,0,0,49845,0,False
Robert Elliot,GK,Watford,0,0,0,2022-02-08,0,West Ham,0,0,0,54011,0,False
Robert Elliot,GK,Watford,0,0,0,2021-11-28,0,Leeds United,0,0,0,59910,0,False
Robert Elliot,GK,Watford,0,0,0,2021-12-01,0,Chelsea,0,0,0,60073,0,True
Robert Elliot,GK,Watford,0,0,0,2021-12-04,0,Manchester City,0,0,0,60363,0,True
Robert Elliot,GK,Watford,0,0,0,2021-11-20,0,Manchester United,0,0,0,60345,0,True
Robert Elliot,GK,Watford,0,0,0,2022-01-21,0,Norwich,0,0,0,54964,0,True
Robert Elliot,GK,Watford,0,0,0,2022-02-05,0,Burnley,0,0,0,54964,0,False
Robert Elliot,GK,Watford,0,0,0,2022-03-06,0,Arsenal,0,0,0,50213,0,True
Robert Elliot,GK,Watford,0,0,0,2022-03-10,0,Wolverhampton,0,0,0,50213,0,False
Robert Elliot,GK,Watford,0,0,0,2021-11-07,0,Arsenal,0,0,0,61709,0,False
Robert Elliot,GK,Watford,0,0,0,2022-02-12,0,Brighton,0,0,0,52801,0,True
Robert Elliot,GK,Watford,0,0,0,2022-02-19,0,Aston Villa,0,0,0,51877,0,False
Robert Elliot,GK,Watford,0,0,0,2022-02-23,0,Crystal Palace,0,0,0,51877,0,True
Robert Elliot,GK,Watford,0,0,0,2022-05-07,0,Crystal Palace,0,0,0,48368,0,False
Robert Elliot,GK,Watford,0,0,0,2022-05-11,0,Everton,0,0,0,48368,0,True
Robert Elliot,GK,Watford,0,0,0,2021-09-11,0,Wolverhampton,0,0,0,45537,0,True
Robert Elliot,GK,Watford,0,0,0,2022-05-22,0,Chelsea,0,0,0,47699,0,False
Robert Elliot,GK,Watford,0,0,0,2021-09-18,0,Norwich,0,0,0,62638,0,False
Robert Elliot,GK,Watford,0,0,0,2021-09-25,0,Newcastle United,0,0,0,64383,0,True
Robert Elliot,GK,Watford,0,0,0,2022-02-26,0,Manchester United,0,0,0,51057,0,False
Robert Elliot,GK,Watford,0,0,0,2021-10-02,0,Leicester City,0,0,0,63827,0,False
Robert Elliot,GK,Watford,0,0,0,2021-10-16,0,Liverpool,0,0,0,64313,0,True
Robert Elliot,GK,Watford,0,0,0,2021-10-23,0,Everton,0,0,0,63381,0,False
Robert Elliot,GK,Watford,0,0,0,2022-01-01,0,Tottenham,0,0,0,57943,0,True
Robert Elliot,GK,Watford,0,0,0,2022-01-15,0,Newcastle United,0,0,0,55459,0,False
Robert Elliot,GK,Watford,0,0,0,2022-04-09,0,Leicester City,0,0,0,49264,0,True
Robert Elliot,GK,Watford,0,0,0,2022-04-02,0,Liverpool,0,0,0,49611,0,False
Robert Elliot,GK,Watford,0,0,0,2022-04-30,0,Burnley,0,0,0,48781,0,True
Robert Elliot,GK,Watford,0,0,0,2022-04-23,0,Manchester City,0,0,0,49131,0,False
Robert Elliot,GKP,Watford,0,0,0,2022-05-15,0,Leeds United,0,0,0,48364,0,True
Robert Elliot,GK,Watford,0,0,0,2022-04-16,0,Brentford,0,0,0,49150,0,True
