name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Emile Smith Rowe,MID,Arsenal,0,0,1,0.6,2022-01-01,19,Manchester City,1957205,1,True
Emile Smith Rowe,MID,Arsenal,0,0,0,6.8,2021-12-18,12,Leicester City,2470636,6,False
Emile Smith Rowe,MID,Arsenal,0,1,0,2.8,2022-03-19,90,Aston Villa,980492,3,False
Emile Smith Rowe,MID,Arsenal,0,0,0,6.7,2021-12-26,8,Norwich,2415693,6,False
Emile Smith Rowe,MID,Arsenal,0,0,0,6.5,2021-12-15,24,West Ham,2109000,6,True
Emile Smith Rowe,MID,Arsenal,0,0,2,7.3,2021-08-13,90,Brentford,497578,2,False
Emile Smith Rowe,MID,Arsenal,0,0,2,4.7,2021-08-22,90,Chelsea,473317,2,True
Emile Smith Rowe,MID,Arsenal,0,0,5,1.7,2021-08-28,90,Manchester City,400421,2,False
Emile Smith Rowe,MID,Arsenal,1,1,0,8.4,2021-10-30,89,Leeds United,901415,9,False
Emile Smith Rowe,MID,Arsenal,0,1,0,9.6,2021-11-27,90,Newcastle United,2424606,3,True
Emile Smith Rowe,MID,Arsenal,0,0,0,0.0,2021-12-06,0,Everton,2628974,0,False
Emile Smith Rowe,MID,Arsenal,0,1,0,4.9,2021-11-07,85,Watford,1652233,8,True
Emile Smith Rowe,MID,Arsenal,0,0,0,0.4,2022-02-10,22,Wolverhampton,1433515,1,False
Emile Smith Rowe,MID,Arsenal,0,0,0,0.0,2021-12-11,0,Southampton,2248465,0,True
Emile Smith Rowe,MID,Arsenal,0,0,3,5.9,2021-12-02,69,Manchester United,2437093,7,False
Emile Smith Rowe,MID,Arsenal,0,0,4,1.0,2021-11-20,90,Liverpool,1971198,2,False
Emile Smith Rowe,MID,Arsenal,0,0,3,7.2,2022-04-04,90,Crystal Palace,981384,2,False
Emile Smith Rowe,MID,Arsenal,0,0,1,3.9,2022-04-09,61,Brighton,975422,2,True
Emile Smith Rowe,MID,Arsenal,0,1,0,7.9,2022-01-23,76,Burnley,1496964,3,True
Emile Smith Rowe,MID,Arsenal,0,0,0,3.5,2022-03-13,12,Leeds United,987816,1,True
Emile Smith Rowe,MID,Arsenal,0,0,0,2.4,2022-03-16,23,Liverpool,987816,1,True
Emile Smith Rowe,MID,Arsenal,3,1,0,7.1,2022-02-19,74,Brentford,1278954,11,True
Emile Smith Rowe,MID,Arsenal,0,0,0,0.0,2022-02-24,0,Wolverhampton,1278954,0,True
Emile Smith Rowe,MID,Arsenal,0,0,0,0.0,2022-03-06,0,Watford,1100076,0,False
Emile Smith Rowe,MID,Arsenal,0,0,0,5.6,2022-04-16,30,Southampton,973127,1,False
Emile Smith Rowe,MID,Arsenal,0,0,2,6.6,2022-04-20,74,Chelsea,973127,7,False
Emile Smith Rowe,MID,Arsenal,0,0,1,0.8,2022-04-23,63,Manchester United,976736,2,True
Emile Smith Rowe,MID,Arsenal,0,0,0,0.4,2022-05-01,3,West Ham,992834,1,False
Emile Smith Rowe,MID,Arsenal,0,0,0,0.7,2022-05-16,52,Newcastle United,926825,1,False
Emile Smith Rowe,MID,Arsenal,0,0,0,5.3,2021-09-11,28,Norwich,317395,1,True
Emile Smith Rowe,MID,Arsenal,0,1,0,2.7,2021-09-18,60,Burnley,281002,3,False
Emile Smith Rowe,MID,Arsenal,2,0,1,10.1,2021-09-26,87,Tottenham,253851,12,True
Emile Smith Rowe,MID,Arsenal,3,0,1,15.6,2021-10-22,90,Aston Villa,532950,13,True
Emile Smith Rowe,MID,Arsenal,0,1,0,5.9,2021-10-02,90,Brighton,426569,3,False
Emile Smith Rowe,MID,Arsenal,0,0,2,4.0,2021-10-18,90,Crystal Palace,514516,2,True
Emile Smith Rowe,MID,Arsenal,0,0,0,0.0,2022-05-22,0,Everton,907538,0,True
Emile Smith Rowe,MID,Arsenal,0,0,0,0.2,2022-05-08,12,Leicester City,982647,1,True
Emile Smith Rowe,MID,Arsenal,0,0,0,1.2,2022-05-12,26,Tottenham,982647,0,False
