name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Cieran Slicker,GK,Man City,0,0,0,2022-02-26,0,Everton,0,0,0,1438,0,False
Cieran Slicker,GK,Man City,0,0,0,2022-01-01,0,Arsenal,0,0,0,1308,0,False
Cieran Slicker,GK,Man City,0,0,0,2022-01-15,0,Chelsea,0,0,0,1398,0,True
Cieran Slicker,GK,Man City,0,0,0,2021-12-19,0,Newcastle United,0,0,0,1256,0,False
Cieran Slicker,GK,Man City,0,0,0,2021-12-26,0,Leeds United,0,0,0,1268,0,True
Cieran Slicker,GK,Man City,0,0,0,2021-12-29,0,Brentford,0,0,0,1268,0,False
Cieran Slicker,GK,Man City,0,0,0,2021-12-14,0,Leicester City,0,0,0,1122,0,True
Cieran Slicker,GK,Man City,0,0,0,2022-04-02,0,Burnley,0,0,0,1563,0,False
Cieran Slicker,GK,Man City,0,0,0,2022-04-10,0,Liverpool,0,0,0,1582,0,True
Cieran Slicker,GK,Man City,0,0,0,2021-11-28,0,West Ham,0,0,0,825,0,True
Cieran Slicker,GK,Man City,0,0,0,2021-12-11,0,Wolverhampton,0,0,0,1080,0,True
Cieran Slicker,GK,Man City,0,0,0,2021-10-30,0,Crystal Palace,0,0,0,506,0,True
Cieran Slicker,GK,Man City,0,0,0,2021-11-21,0,Everton,0,0,0,772,0,True
Cieran Slicker,GK,Man City,0,0,0,2021-12-04,0,Watford,0,0,0,983,0,False
Cieran Slicker,GK,Man City,0,0,0,2021-11-06,0,Manchester United,0,0,0,693,0,False
Cieran Slicker,GK,Man City,0,0,0,2021-12-01,0,Aston Villa,0,0,0,870,0,False
Cieran Slicker,GK,Man City,0,0,0,2022-02-09,0,Brentford,0,0,0,1332,0,True
Cieran Slicker,GK,Man City,0,0,0,2022-04-30,0,Leicester City,0,0,0,1688,0,False
Cieran Slicker,GK,Man City,0,0,0,2022-04-20,0,Brighton,0,0,0,1625,0,True
Cieran Slicker,GK,Man City,0,0,0,2022-04-23,0,Watford,0,0,0,1668,0,True
Cieran Slicker,GK,Man City,0,0,0,2022-02-12,0,Norwich,0,0,0,1350,0,False
Cieran Slicker,GK,Man City,0,0,0,2022-01-22,0,Southampton,0,0,0,1308,0,False
Cieran Slicker,GK,Man City,0,0,0,2022-03-14,0,Crystal Palace,0,0,0,1511,0,False
Cieran Slicker,GK,Man City,0,0,0,2022-03-06,0,Manchester United,0,0,0,1465,0,True
Cieran Slicker,GK,Man City,0,0,0,2022-02-19,0,Tottenham,0,0,0,1439,0,True
Cieran Slicker,GK,Man City,0,0,0,2021-10-16,0,Burnley,0,0,0,0,0,True
Cieran Slicker,GK,Man City,0,0,0,2021-10-23,0,Brighton,0,0,0,231,0,False
Cieran Slicker,GK,Man City,0,0,0,2022-05-22,0,Aston Villa,0,0,0,1787,0,True
Cieran Slicker,GKP,Man City,0,0,0,2022-05-15,0,West Ham,0,0,0,1789,0,False
Cieran Slicker,GK,Man City,0,0,0,2022-05-08,0,Newcastle United,0,0,0,1695,0,True
Cieran Slicker,GK,Man City,0,0,0,2022-05-11,0,Wolverhampton,0,0,0,1695,0,False
