name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Jacob Murphy,MID,Newcastle,0,0,4,1.5,2021-12-19,90,Manchester City,37202,2,True
Jacob Murphy,MID,Newcastle,0,1,0,3.4,2022-02-26,63,Brentford,32768,3,False
Jacob Murphy,MID,Newcastle,0,0,1,2.5,2021-12-27,45,Manchester United,36485,1,True
Jacob Murphy,MID,Newcastle,0,0,1,0.1,2022-01-15,16,Watford,35028,1,True
Jacob Murphy,MID,Newcastle,0,0,3,1.8,2021-12-16,90,Liverpool,36978,2,False
Jacob Murphy,MID,Newcastle,0,0,4,9.4,2021-08-15,90,West Ham,7373,7,True
Jacob Murphy,MID,Newcastle,0,0,0,0.0,2021-10-30,0,Chelsea,49299,0,True
Jacob Murphy,MID,Newcastle,0,0,2,6.8,2021-08-28,90,Southampton,28763,5,True
Jacob Murphy,MID,Newcastle,0,0,0,2.2,2021-11-27,23,Arsenal,43545,1,False
Jacob Murphy,MID,Newcastle,0,0,0,0.2,2021-12-04,1,Burnley,40718,1,True
Jacob Murphy,MID,Newcastle,0,0,0,0.1,2022-02-08,8,Everton,33569,1,True
Jacob Murphy,MID,Newcastle,0,0,2,0.9,2021-08-21,90,Aston Villa,24918,1,False
Jacob Murphy,MID,Newcastle,0,0,3,5.5,2021-11-20,90,Brentford,44098,2,True
Jacob Murphy,MID,Newcastle,0,0,0,0.0,2021-11-30,0,Norwich,43786,0,True
Jacob Murphy,MID,Newcastle,0,0,2,4.3,2021-12-12,28,Leeds United,38658,1,False
Jacob Murphy,MID,Newcastle,0,0,1,1.8,2021-11-06,90,Brighton,45787,1,False
Jacob Murphy,MID,Newcastle,0,0,0,0.0,2022-02-13,0,Aston Villa,32855,0,True
Jacob Murphy,MID,Newcastle,0,0,0,0.0,2022-01-22,0,Leicester City,34326,0,False
Jacob Murphy,MID,Newcastle,0,0,1,0.8,2022-03-13,90,Chelsea,37424,1,False
Jacob Murphy,MID,Newcastle,0,0,1,3.9,2022-03-17,5,Everton,37424,1,False
Jacob Murphy,MID,Newcastle,0,0,1,4.5,2022-03-05,63,Brighton,33042,5,True
Jacob Murphy,MID,Newcastle,0,0,1,4.9,2022-03-10,90,Southampton,33042,1,False
Jacob Murphy,MID,Newcastle,0,0,1,8.7,2022-02-19,90,West Ham,32201,2,False
Jacob Murphy,MID,Newcastle,0,0,2,1.5,2022-04-03,31,Tottenham,34332,1,False
Jacob Murphy,MID,Newcastle,0,0,0,0.0,2022-04-08,1,Wolverhampton,34097,1,True
Jacob Murphy,MID,Newcastle,0,0,0,0.1,2022-04-17,20,Leeds United,34457,1,True
Jacob Murphy,MID,Newcastle,0,0,0,0.6,2022-04-20,14,Crystal Palace,34457,1,True
Jacob Murphy,MID,Newcastle,0,1,0,7.7,2022-04-23,73,Norwich,33846,6,False
Jacob Murphy,MID,Newcastle,0,0,0,0.2,2022-04-30,5,Liverpool,33880,1,True
Jacob Murphy,MID,Newcastle,0,0,2,0.2,2021-09-11,13,Manchester United,83856,1,False
Jacob Murphy,MID,Newcastle,0,0,0,0.0,2021-09-17,1,Leicester City,87307,1,True
Jacob Murphy,MID,Newcastle,0,0,1,0.0,2022-05-22,79,Burnley,33440,2,False
Jacob Murphy,MID,Newcastle,0,0,0,1.5,2021-09-25,11,Watford,75571,1,False
Jacob Murphy,MID,Newcastle,0,0,0,0.7,2021-10-02,20,Wolverhampton,64996,1,False
Jacob Murphy,MID,Newcastle,0,0,0,1.4,2021-10-17,13,Tottenham,57979,4,True
Jacob Murphy,MID,Newcastle,0,0,0,0.0,2021-10-23,0,Crystal Palace,56547,0,False
Jacob Murphy,MID,Newcastle,0,0,2,1.8,2022-05-08,10,Manchester City,32953,1,False
Jacob Murphy,MID,Newcastle,0,0,0,2.4,2022-05-16,14,Arsenal,32865,1,True
