name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
João Pedro Cavaco Cancelo,DEF,Man City,3,1,0,11.8,2021-12-19,90,Newcastle United,0,3177774,18,False
João Pedro Cavaco Cancelo,DEF,Man City,0,0,3,2.7,2021-12-26,90,Leeds United,0,3656695,4,True
João Pedro Cavaco Cancelo,DEF,Man City,0,1,0,3.8,2021-12-29,90,Brentford,0,3613445,6,False
João Pedro Cavaco Cancelo,DEF,Man City,0,0,0,0.0,2021-12-14,0,Leicester City,0,2855180,0,True
João Pedro Cavaco Cancelo,DEF,Man City,0,0,1,5.9,2021-10-30,77,Crystal Palace,0,2272619,2,True
João Pedro Cavaco Cancelo,DEF,Man City,0,0,1,7.2,2021-08-15,90,Tottenham,0,484049,2,False
João Pedro Cavaco Cancelo,DEF,Man City,0,1,0,6.0,2021-08-28,90,Arsenal,0,554340,6,True
João Pedro Cavaco Cancelo,DEF,Man City,0,0,1,8.0,2021-11-28,90,West Ham,0,3062560,1,True
João Pedro Cavaco Cancelo,DEF,Man City,1,1,0,10.2,2022-02-09,90,Brentford,0,4162507,7,True
João Pedro Cavaco Cancelo,DEF,Man City,0,0,1,4.0,2021-12-04,90,Watford,0,3365289,2,False
João Pedro Cavaco Cancelo,DEF,Man City,0,1,0,3.2,2021-08-21,90,Norwich,0,539200,6,True
João Pedro Cavaco Cancelo,DEF,Man City,0,0,1,5.3,2021-12-01,90,Aston Villa,0,3210022,2,False
João Pedro Cavaco Cancelo,DEF,Man City,3,1,0,8.1,2021-11-21,90,Everton,0,2653728,12,True
João Pedro Cavaco Cancelo,DEF,Man City,2,1,0,11.5,2021-12-11,90,Wolverhampton,0,3498902,7,True
João Pedro Cavaco Cancelo,DEF,Man City,3,1,0,10.5,2021-11-06,90,Manchester United,0,2212656,14,False
João Pedro Cavaco Cancelo,DEF,Man City,0,0,0,0.0,2022-02-12,0,Norwich,0,4188780,0,False
João Pedro Cavaco Cancelo,DEF,Man City,0,0,1,7.8,2022-01-22,90,Southampton,0,4075182,2,False
João Pedro Cavaco Cancelo,DEF,Man City,3,1,0,6.3,2022-03-14,90,Crystal Palace,0,3306354,9,False
João Pedro Cavaco Cancelo,DEF,Man City,0,0,1,5.1,2022-03-06,90,Manchester United,0,3747104,2,True
João Pedro Cavaco Cancelo,DEF,Man City,0,0,3,8.7,2022-02-19,90,Tottenham,0,3845997,1,True
João Pedro Cavaco Cancelo,DEF,Man City,3,1,0,5.5,2022-02-26,90,Everton,0,4119753,9,False
João Pedro Cavaco Cancelo,DEF,Man City,0,0,1,5.6,2022-01-01,90,Arsenal,0,3678449,2,False
João Pedro Cavaco Cancelo,DEF,Man City,2,1,0,5.3,2022-01-15,90,Chelsea,0,3597641,11,True
João Pedro Cavaco Cancelo,DEF,Man City,1,0,2,8.3,2022-04-10,90,Liverpool,0,3500628,5,True
João Pedro Cavaco Cancelo,DEF,Man City,0,1,0,3.5,2022-04-02,90,Burnley,0,3495355,6,False
João Pedro Cavaco Cancelo,DEF,Man City,3,1,0,6.2,2021-09-11,90,Leeds United,0,565871,12,False
João Pedro Cavaco Cancelo,DEF,Man City,0,1,0,3.4,2021-09-18,90,Southampton,0,762719,6,True
João Pedro Cavaco Cancelo,DEF,Man City,0,0,2,0.0,2022-05-22,90,Aston Villa,0,3780966,1,True
João Pedro Cavaco Cancelo,DEF,Man City,3,1,0,7.6,2021-09-25,90,Chelsea,0,797392,12,False
João Pedro Cavaco Cancelo,DEF,Man City,0,0,2,4.7,2021-10-03,90,Liverpool,0,1261495,0,False
João Pedro Cavaco Cancelo,DEF,Man City,0,0,1,6.2,2021-10-23,90,Brighton,0,2084194,1,False
João Pedro Cavaco Cancelo,DEF,Man City,0,1,0,11.9,2021-10-16,90,Burnley,0,1834094,6,True
João Pedro Cavaco Cancelo,DEF,Man City,0,1,0,7.3,2022-05-08,90,Newcastle United,0,3777965,9,True
João Pedro Cavaco Cancelo,DEF,Man City,0,0,1,5.6,2022-05-11,90,Wolverhampton,0,3777965,5,False
João Pedro Cavaco Cancelo,DEF,Man City,0,0,2,5.0,2022-05-15,90,West Ham,0,3682974,1,False
João Pedro Cavaco Cancelo,DEF,Man City,0,1,0,9.8,2022-04-30,90,Leicester City,0,3704415,5,False
João Pedro Cavaco Cancelo,DEF,Man City,0,0,1,4.8,2022-04-23,90,Watford,0,3694641,1,True
João Pedro Cavaco Cancelo,DEF,Man City,0,1,0,6.0,2022-04-20,90,Brighton,0,3610178,6,True
