name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2021-12-18,0,Leicester City,157042,0,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-03-19,0,Aston Villa,116484,0,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2021-12-26,0,Norwich,155740,0,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2021-12-15,0,West Ham,181271,0,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2021-08-13,0,Brentford,200068,0,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,2.5,2021-08-22,29,Chelsea,93597,1,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.1,2021-08-28,58,Manchester City,93954,1,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,7.1,2021-10-30,90,Leeds United,418136,2,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,3.6,2021-11-27,75,Newcastle United,393167,1,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,1.9,2021-12-06,5,Everton,254684,1,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-02-10,0,Wolverhampton,125999,0,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,4.1,2021-11-07,90,Watford,531667,-1,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,8.5,2021-12-02,78,Manchester United,298113,2,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2021-12-11,0,Southampton,235468,0,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,3.0,2021-11-20,90,Liverpool,370013,2,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-01-23,0,Burnley,129198,0,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-03-13,0,Leeds United,117405,0,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-03-16,0,Liverpool,117405,0,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-03-06,0,Watford,118640,0,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-02-19,0,Brentford,121996,0,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-01-01,0,Manchester City,141021,0,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-02-24,0,Wolverhampton,121996,0,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-04-09,0,Brighton,115103,0,True
Pierre-Emerick Aubameyang,FWD,Arsenal,3,16.1,2021-09-11,90,Norwich,167315,9,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-04-04,0,Crystal Palace,115466,0,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,6.3,2021-09-18,90,Burnley,190778,2,False
Pierre-Emerick Aubameyang,FWD,Arsenal,1,11.7,2021-09-26,90,Tottenham,154213,7,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,14.9,2021-10-22,90,Aston Villa,324854,6,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,4.0,2021-10-02,71,Brighton,187133,2,False
Pierre-Emerick Aubameyang,FWD,Arsenal,3,9.1,2021-10-18,90,Crystal Palace,207365,9,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-05-16,0,Newcastle United,112541,0,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-05-22,0,Everton,112183,0,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-05-01,0,West Ham,113456,0,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-04-23,0,Manchester United,113923,0,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-04-16,0,Southampton,114515,0,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-04-20,0,Chelsea,114515,0,False
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-05-08,0,Leicester City,112993,0,True
Pierre-Emerick Aubameyang,FWD,Arsenal,0,0.0,2022-05-12,0,Tottenham,112993,0,False
