name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Chris Wood,FWD,Burnley,0,5.8,2021-12-30,90,Manchester United,127840,2,False
Chris Wood,FWD,Burnley,0,4.1,2021-08-14,90,Brighton,220337,2,True
Chris Wood,FWD,Burnley,0,4.0,2021-08-21,74,Liverpool,184699,2,False
Chris Wood,FWD,Burnley,3,13.7,2021-08-29,90,Leicester City,152732,9,True
Chris Wood,FWD,Burnley,0,11.3,2021-10-30,90,Brentford,104379,6,True
Chris Wood,FWD,Burnley,0,0.8,2021-12-12,59,West Ham,111094,1,True
Chris Wood,FWD,Burnley,0,4.8,2021-11-20,79,Crystal Palace,109337,6,True
Chris Wood,FWD,Burnley,0,1.7,2021-12-04,90,Newcastle United,117498,2,False
Chris Wood,FWD,Burnley,0,1.0,2021-11-06,60,Chelsea,102492,2,False
Chris Wood,FWD,Burnley,0,1.7,2021-12-01,58,Wolverhampton,109554,1,False
Chris Wood,FWD,Newcastle,0,4.7,2022-02-08,90,Everton,151164,2,True
Chris Wood,FWD,Newcastle,0,2.2,2022-02-13,90,Aston Villa,142646,2,True
Chris Wood,FWD,Newcastle,0,7.7,2022-01-22,90,Leicester City,137036,2,False
Chris Wood,FWD,Newcastle,0,11.2,2022-02-26,90,Brentford,153467,2,False
Chris Wood,FWD,Burnley,0,4.3,2022-01-02,83,Leicester City,120989,2,False
Chris Wood,FWD,Newcastle,0,4.6,2022-01-15,90,Watford,126995,2,True
Chris Wood,FWD,Newcastle,0,0.0,2022-05-16,0,Arsenal,188121,0,True
Chris Wood,FWD,Newcastle,0,0.7,2022-03-13,90,Chelsea,280537,2,False
Chris Wood,FWD,Newcastle,0,4.3,2022-03-17,90,Everton,280537,2,False
Chris Wood,FWD,Newcastle,0,2.8,2022-03-05,90,Brighton,212601,2,True
Chris Wood,FWD,Newcastle,0,3.6,2022-02-19,90,West Ham,130770,2,False
Chris Wood,FWD,Newcastle,2,6.0,2022-03-10,90,Southampton,212601,8,False
Chris Wood,FWD,Newcastle,3,6.7,2022-04-08,90,Wolverhampton,201405,9,True
Chris Wood,FWD,Newcastle,0,0.7,2022-04-03,69,Tottenham,198636,2,False
Chris Wood,FWD,Burnley,0,5.3,2021-09-13,85,Everton,138728,2,False
Chris Wood,FWD,Burnley,0,1.9,2021-09-18,81,Arsenal,134874,2,True
Chris Wood,FWD,Burnley,0,2.9,2021-09-25,90,Leeds United,117312,2,False
Chris Wood,FWD,Newcastle,0,0.0,2022-04-30,23,Liverpool,305000,1,True
Chris Wood,FWD,Burnley,0,4.5,2021-10-02,79,Norwich,148912,1,True
Chris Wood,FWD,Burnley,0,0.4,2021-10-16,81,Manchester City,111975,2,False
Chris Wood,FWD,Newcastle,0,0.0,2022-04-23,0,Norwich,449214,0,False
Chris Wood,FWD,Newcastle,0,0.0,2022-05-22,18,Burnley,164172,1,False
Chris Wood,FWD,Burnley,0,2.2,2021-10-23,90,Southampton,106302,2,False
Chris Wood,FWD,Newcastle,0,1.4,2022-04-17,68,Leeds United,569749,2,True
Chris Wood,FWD,Newcastle,0,1.0,2022-04-20,90,Crystal Palace,569749,2,True
Chris Wood,FWD,Newcastle,0,2.1,2022-05-08,67,Manchester City,202109,2,False
